기획년도,주차,카테고리,판매수량,판매액,평균 택가,평균 원가,주차별 평균 실판매가,월,월별 평균 실판매가,년도별 평균 실판매가,실판매가,할인율,시즌이월,매출원가계,판매택가계,누적판매수량,누적판매액,누적매출원가,누적판매택가
2023,2023-02-26,봄_가죽&FUR_가죽점퍼_ZA,14,10191200,1149000.0,265036.0,689350.0,2,689346.0,590208.0,727943.0,37.0,01_시즌,3710504.0,16086000.0,72,50715200,19082592.0,82728000.0
2023,2023-02-26,봄_니트 셔츠_라운드_ZA,213,14385988,119900.0,18365.0,67540.0,2,67972.0,41184.0,67540.0,44.0,01_시즌,3911745.0,25538700.0,1102,75222322,20238230.0,132129800.0
2023,2023-02-26,봄_니트 셔츠_오픈형티(맨투맨 등)_ZA,81,5783459,139900.0,16687.0,71401.0,2,73036.0,43776.0,71401.0,49.0,01_시즌,1351647.0,11331900.0,385,28665400,6424495.0,53861500.0
2023,2023-02-26,봄_수트_블레이져(수트)_ZB,167,33840360,259000.0,53580.0,202030.0,2,203390.0,173886.0,202637.0,22.0,01_시즌,8947860.0,43253000.0,3955,799811569,211988364.0,1024345000.0
2023,2023-02-26,봄_수트_블레이져(수트)_ZC,70,14198380,259000.0,48376.0,202834.0,2,204657.0,176175.0,202834.0,22.0,01_시즌,3386320.0,18130000.0,1319,268074222,63807944.0,341621000.0
2023,2023-02-26,봄_수트_수트팬츠_ZB,170,18516960,139000.0,27812.0,108512.0,2,109663.0,94467.0,108923.0,22.0,01_시즌,4728040.0,23630000.0,4360,472752163,121291575.0,606040000.0
2023,2023-02-26,봄_수트_수트팬츠_ZC,71,7675580,139000.0,25320.0,108107.0,2,109716.0,96188.0,108107.0,22.0,01_시즌,1797720.0,9869000.0,1326,144871133,33574320.0,184314000.0
2023,2023-02-26,봄_스웨터_T-에리_ZA,190,11002194,109900.0,13081.0,57906.0,2,58182.0,34291.0,57906.0,47.0,01_시즌,2485390.0,20881000.0,1313,76411333,17175353.0,144298700.0
2023,2023-02-26,봄_스웨터_라운드_ZB,835,48792642,109900.0,12798.0,58424.0,2,58235.0,34232.0,58434.0,47.0,01_시즌,10686330.0,91766500.0,4540,264744232,58434493.0,498946000.0
2023,2023-02-26,봄_스웨터_오픈형(CARDIGAN)_ZB,180,17368097,184900.0,17040.0,96278.0,2,96225.0,55815.0,96489.0,48.0,01_시즌,3067200.0,33282000.0,908,92192507,15820880.0,170229200.0
2023,2023-02-26,봄_스웨터_후드T_ZA,36,2891790,129900.0,21197.0,80328.0,2,78434.0,50541.0,80328.0,38.0,01_시즌,763092.0,4676400.0,235,18441360,4981295.0,30526500.0
2023,2023-02-26,봄_우븐 셔츠_캐쥬얼셔츠_ZA,17,951970,129900.0,11833.0,55998.0,2,58250.0,35409.0,55998.0,57.0,01_시즌,201161.0,2208300.0,84,4724970,939912.0,10911600.0
2023,2023-02-26,봄_우븐 셔츠_캐쥬얼셔츠_ZB,180,5209700,89900.0,7769.0,28943.0,2,29010.0,26344.0,28943.0,68.0,01_시즌,1398420.0,16182000.0,1416,40695946,11000904.0,127298400.0
2023,2023-02-26,봄_점퍼_패딩점퍼_ZB,135,19895594,299000.0,28889.0,147375.0,2,158722.0,88124.0,147375.0,51.0,01_시즌,3900015.0,40365000.0,602,90024006,16018673.0,179998000.0
2023,2023-02-26,봄_코트_싱글코트_ZB,136,25107264,359000.0,41091.0,185196.0,2,196526.0,122265.0,184612.0,49.0,01_시즌,5588376.0,48824000.0,489,90785205,20095171.0,175551000.0
2023,2023-02-26,봄_팬츠_니트팬츠_ZA,44,2540100,99900.0,15556.0,57730.0,2,58436.0,30853.0,57730.0,42.0,01_시즌,684464.0,4395600.0,273,15925860,4246788.0,27272700.0
2023,2023-02-26,봄_팬츠_팬츠(일반)_ZA,28,2053000,139000.0,17115.0,73661.0,2,73648.0,40939.0,73321.0,47.0,01_시즌,479220.0,3892000.0,217,16026500,3713955.0,30163000.0
2023,2023-02-26,사계절_니트 셔츠_라운드_ZB,531,15155185,79900.0,7430.0,28541.0,2,29255.0,37400.0,28541.0,64.0,01_시즌,3945330.0,42426900.0,1886,54595301,14012980.0,150691400.0
2023,2023-02-26,사계절_데님_데님자켓_ZB,55,5510400,159000.0,13742.0,100189.0,2,97200.0,99312.0,100189.0,37.0,01_시즌,755810.0,8745000.0,290,27770381,3985180.0,46110000.0
2023,2023-02-26,사계절_데님_데님팬츠_ZB,184,12465750,103233.0,18189.0,67185.0,2,68018.0,64064.0,67749.0,34.0,01_시즌,3346776.0,18994872.0,1010,68399581,18370270.0,104265330.0
2023,2023-02-26,사계절_수트_블레이져(수트)_ZB,327,66023700,259000.0,41950.0,202828.0,2,203897.0,142344.0,201907.0,22.0,01_시즌,13717650.0,84693000.0,2966,595067424,124881124.0,768194000.0
2023,2023-02-26,사계절_수트_블레이져(수트)_ZC,78,15637840,259000.0,45874.0,200485.0,2,202570.0,165095.0,200485.0,23.0,01_시즌,3578172.0,20202000.0,1116,222416760,51195384.0,289044000.0
2023,2023-02-26,사계절_수트_수트팬츠_ZB,349,38063140,139000.0,20648.0,109508.0,2,109362.0,74206.0,109063.0,22.0,01_시즌,7206152.0,48511000.0,3224,346738763,66990030.0,448136000.0
2023,2023-02-26,사계절_수트_수트팬츠_ZC,70,7457500,139000.0,22539.0,106536.0,2,109308.0,89643.0,106536.0,23.0,01_시즌,1577730.0,9730000.0,1086,116184391,24477354.0,150954000.0
2023,2023-02-26,사계절_우븐 셔츠_드레스셔츠_ZB,1872,72792890,69900.0,7357.0,38823.0,2,38561.0,35960.0,38885.0,44.0,01_시즌,13772304.0,130852800.0,16957,636470763,123353875.0,1185294300.0
2023,2023-02-26,사계절_자켓_싱글재킷_ZB,91,13639000,239000.0,33934.0,149879.0,2,148652.0,142581.0,149879.0,37.0,01_시즌,3087994.0,21749000.0,562,82988729,18754609.0,134318000.0
2023,2023-02-26,사계절_팬츠_팬츠(일반)_ZB,905,62186809,99900.0,12273.0,68978.0,2,67809.0,61195.0,68715.0,31.0,01_시즌,11107065.0,90409500.0,3902,265653529,46162703.0,389809800.0
2023,2023-02-26,여름_수트_블레이져(수트)_ZA,44,10884280,319000.0,57996.0,247370.0,2,247370.0,226401.0,247370.0,22.0,01_시즌,2551824.0,14036000.0,44,10884280,2551824.0,14036000.0
2023,2023-02-26,여름_수트_블레이져(수트)_ZB,548,111728540,259000.0,58837.0,204251.0,2,205519.0,190059.0,203884.0,21.0,01_시즌,32242676.0,141932000.0,2854,582782592,167986817.0,739186000.0
2023,2023-02-26,여름_수트_블레이져(수트)_ZC,260,54694420,289000.0,59300.0,225188.0,2,223952.0,202872.0,210363.0,27.0,01_시즌,15418000.0,75140000.0,1365,287125836,81011280.0,385035000.0
2023,2023-02-26,여름_수트_수트팬츠_ZA,31,4666530,179000.0,29900.0,150533.0,2,150533.0,129858.0,150533.0,16.0,01_시즌,926900.0,5549000.0,31,4666530,926900.0,5549000.0
2023,2023-02-26,여름_수트_수트팬츠_ZB,645,70578470,139000.0,30477.0,109588.0,2,110248.0,102620.0,109424.0,21.0,01_시즌,19657665.0,89655000.0,3331,365243445,101687695.0,463009000.0
2023,2023-02-26,여름_수트_수트팬츠_ZC,235,26824770,159000.0,30433.0,123757.0,2,122695.0,112299.0,114148.0,28.0,01_시즌,7151755.0,37365000.0,1301,148136213,39595837.0,200599000.0
2023,2023-02-26,여름_우븐 셔츠_드레스셔츠_ZB,300,11715100,69900.0,6048.0,39050.0,2,39050.0,27367.0,39050.0,44.0,01_시즌,1814400.0,20970000.0,300,11715100,1814400.0,20970000.0
2023,2023-02-26,여름_우븐 셔츠_캐쥬얼셔츠_ZA,230,12064745,109900.0,10397.0,54462.0,2,53966.0,46228.0,52455.0,52.0,01_시즌,2391310.0,25277000.0,866,44882607,9039400.0,98353400.0
2023,2023-02-26,여름_우븐 셔츠_캐쥬얼셔츠_ZB,0,0,89900.0,7023.0,,2,,26504.0,26504.0,71.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2023,2023-02-26,여름_자켓_싱글재킷_ZA,132,29611800,285667.0,35276.0,224662.0,2,221633.0,150546.0,224332.0,21.0,01_시즌,4656432.0,37708044.0,284,61918600,9286352.0,77076044.0
2023,2023-02-26,여름_점퍼_점퍼_ZB,331,60498091,271000.0,32563.0,181184.0,2,186364.0,117600.0,182774.0,33.0,01_시즌,10778353.0,89701000.0,807,151977091,29876509.0,221840000.0
2023,2023-02-26,여름_팬츠_팬츠(일반)_ZA,418,45386980,139000.0,14784.0,100567.0,2,86701.0,68404.0,108581.0,22.0,01_시즌,6179712.0,58102000.0,732,77912280,10371322.0,101748000.0
2023,2023-03-05,봄_가죽&FUR_가죽점퍼_ZA,13,8332200,1149000.0,265036.0,689400.0,3,653180.0,590208.0,640938.0,44.0,01_시즌,3445468.0,14937000.0,85,59047400,22528060.0,97665000.0
2023,2023-03-05,봄_니트 셔츠_라운드_ZA,300,19721840,119900.0,18365.0,65739.0,3,56836.0,41184.0,65739.0,45.0,01_시즌,5509500.0,35970000.0,1402,94944162,25747730.0,168099800.0
2023,2023-03-05,봄_니트 셔츠_오픈형티(맨투맨 등)_ZA,186,10536216,139900.0,16687.0,56646.0,3,52737.0,43776.0,56646.0,60.0,01_시즌,3103782.0,26021400.0,571,39201616,9528277.0,79882900.0
2023,2023-03-05,봄_수트_블레이져(수트)_ZB,257,52012380,259000.0,53988.0,202980.0,3,195556.0,173886.0,202383.0,22.0,01_시즌,13874916.0,66563000.0,4212,851823949,225863280.0,1090908000.0
2023,2023-03-05,봄_수트_블레이져(수트)_ZC,81,16420600,259000.0,56648.0,202723.0,3,203686.0,176175.0,202723.0,22.0,01_시즌,4588488.0,20979000.0,1400,284494822,68396432.0,362600000.0
2023,2023-03-05,봄_수트_수트팬츠_ZB,270,29306760,139000.0,28018.0,108809.0,3,105127.0,94467.0,108544.0,22.0,01_시즌,7564860.0,37530000.0,4630,502058923,128856435.0,643570000.0
2023,2023-03-05,봄_수트_수트팬츠_ZC,89,9638260,139000.0,23501.0,108295.0,3,109034.0,96188.0,108295.0,22.0,01_시즌,2091589.0,12371000.0,1415,154509393,35665909.0,196685000.0
2023,2023-03-05,봄_스웨터_T-에리_ZA,394,17704994,109900.0,13081.0,44937.0,3,47073.0,34291.0,44937.0,59.0,01_시즌,5153914.0,43300600.0,1707,94116327,22329267.0,187599300.0
2023,2023-03-05,봄_스웨터_라운드_ZB,1213,66596537,109900.0,12798.0,55160.0,3,53921.0,34232.0,54902.0,50.0,01_시즌,15523974.0,133308700.0,5753,331340769,73958467.0,632254700.0
2023,2023-03-05,봄_스웨터_오픈형(CARDIGAN)_ZB,371,32555147,184900.0,17040.0,87210.0,3,77385.0,55815.0,87750.0,53.0,01_시즌,6321840.0,68597900.0,1279,124747654,22142720.0,238827100.0
2023,2023-03-05,봄_스웨터_후드T_ZA,56,4339010,129900.0,21197.0,77482.0,3,72799.0,50541.0,77482.0,40.0,01_시즌,1187032.0,7274400.0,291,22780370,6168327.0,37800900.0
2023,2023-03-05,봄_우븐 셔츠_캐쥬얼셔츠_ZA,44,2150180,129900.0,11833.0,48868.0,3,48793.0,35409.0,48868.0,62.0,01_시즌,520652.0,5715600.0,128,6875150,1460564.0,16627200.0
2023,2023-03-05,봄_우븐 셔츠_캐쥬얼셔츠_ZB,124,3564200,89900.0,7769.0,28744.0,3,28646.0,26344.0,28744.0,68.0,01_시즌,963356.0,11147600.0,1540,44260146,11964260.0,138446000.0
2023,2023-03-05,봄_점퍼_패딩점퍼_ZB,206,27096637,299000.0,28889.0,131537.0,3,99993.0,88124.0,131537.0,56.0,01_시즌,5951134.0,61594000.0,808,117120643,21969807.0,241592000.0
2023,2023-03-05,봄_코트_싱글코트_ZB,323,56814582,359000.0,41091.0,175462.0,3,142042.0,122265.0,175897.0,51.0,01_시즌,13272393.0,115957000.0,812,147599787,33367564.0,291508000.0
2023,2023-03-05,봄_팬츠_니트팬츠_ZA,139,5453788,99900.0,15556.0,39236.0,3,36349.0,30853.0,39236.0,61.0,01_시즌,2162284.0,13886100.0,412,21379648,6409072.0,41158800.0
2023,2023-03-05,봄_팬츠_팬츠(일반)_ZA,30,2026100,139000.0,17115.0,66051.0,3,59503.0,40939.0,67537.0,51.0,01_시즌,513450.0,4170000.0,247,18052600,4227405.0,34333000.0
2023,2023-03-05,사계절_니트 셔츠_라운드_ZB,1031,29831822,79900.0,7430.0,28935.0,3,28860.0,37400.0,28935.0,64.0,01_시즌,7660330.0,82376900.0,2917,84427123,21673310.0,233068300.0
2023,2023-03-05,사계절_데님_데님자켓_ZB,102,9914500,159000.0,13742.0,97201.0,3,97077.0,99312.0,97201.0,39.0,01_시즌,1401684.0,16218000.0,392,37684881,5386864.0,62328000.0
2023,2023-03-05,사계절_데님_데님팬츠_ZB,324,21652304,103233.0,18189.0,66396.0,3,67467.0,64064.0,66828.0,35.0,01_시즌,5893236.0,33447492.0,1334,90051885,24263506.0,137712822.0
2023,2023-03-05,사계절_수트_블레이져(수트)_ZB,435,86909630,259000.0,42934.0,199997.0,3,193925.0,142344.0,199792.0,23.0,01_시즌,18676290.0,112665000.0,3401,681977054,143557414.0,880859000.0
2023,2023-03-05,사계절_수트_블레이져(수트)_ZC,121,23817060,259000.0,45874.0,196835.0,3,185288.0,165095.0,196835.0,24.0,01_시즌,5550754.0,31339000.0,1237,246233820,56746138.0,320383000.0
2023,2023-03-05,사계절_수트_수트팬츠_ZB,454,48779206,139000.0,21561.0,107203.0,3,104288.0,74206.0,107443.0,23.0,01_시즌,9788694.0,63106000.0,3678,395517969,76778724.0,511242000.0
2023,2023-03-05,사계절_수트_수트팬츠_ZC,130,13743080,139000.0,22539.0,105716.0,3,99818.0,89643.0,105716.0,24.0,01_시즌,2930070.0,18070000.0,1216,129927471,27407424.0,169024000.0
2023,2023-03-05,사계절_우븐 셔츠_드레스셔츠_ZB,2207,83547310,69900.0,7711.0,38059.0,3,38422.0,35960.0,37856.0,46.0,01_시즌,17018177.0,154269300.0,19164,720018073,140372052.0,1339563600.0
2023,2023-03-05,사계절_자켓_싱글재킷_ZB,166,24694000,239000.0,33934.0,148759.0,3,148478.0,142581.0,148759.0,38.0,01_시즌,5633044.0,39674000.0,728,107682729,24387653.0,173992000.0
2023,2023-03-05,사계절_팬츠_팬츠(일반)_ZB,1141,75091108,99900.0,12416.0,65514.0,3,66997.0,61195.0,65812.0,34.0,01_시즌,14166656.0,113985900.0,5043,340744637,60329359.0,503795700.0
2023,2023-03-05,여름_니트 셔츠_라운드_ZB,0,0,59900.0,5131.0,,3,42173.0,28310.0,42173.0,30.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2023,2023-03-05,여름_수트_블레이져(수트)_ZA,104,25309460,319000.0,59893.0,243360.0,3,247141.0,226401.0,243360.0,24.0,01_시즌,6228872.0,33176000.0,148,36193740,8780696.0,47212000.0
2023,2023-03-05,여름_수트_블레이져(수트)_ZB,778,156739300,259000.0,58837.0,202038.0,3,203182.0,190059.0,201464.0,22.0,01_시즌,45775186.0,201502000.0,3632,739521892,213762003.0,940688000.0
2023,2023-03-05,여름_수트_블레이져(수트)_ZC,385,83615480,289000.0,60596.0,224290.0,3,225806.0,202872.0,217183.0,25.0,01_시즌,23329460.0,111265000.0,1750,370741316,104340740.0,496300000.0
2023,2023-03-05,여름_수트_수트팬츠_ZA,131,17996660,179000.0,31338.0,137379.0,3,139089.0,129858.0,137379.0,23.0,01_시즌,4105278.0,23449000.0,162,22663190,5032178.0,28998000.0
2023,2023-03-05,여름_수트_수트팬츠_ZB,866,93702360,139000.0,30477.0,108517.0,3,109123.0,102620.0,108201.0,22.0,01_시즌,26393082.0,120374000.0,4197,458945805,128080777.0,583383000.0
2023,2023-03-05,여름_수트_수트팬츠_ZC,380,45485600,159000.0,31402.0,123952.0,3,124196.0,112299.0,119699.0,25.0,01_시즌,11932760.0,60420000.0,1681,193621813,51528597.0,261019000.0
2023,2023-03-05,여름_우븐 셔츠_드레스셔츠_ZB,1349,52507300,69900.0,6048.0,38923.0,3,38900.0,27367.0,38923.0,44.0,01_시즌,8158752.0,94295100.0,1649,64222400,9973152.0,115265100.0
2023,2023-03-05,여름_우븐 셔츠_캐쥬얼셔츠_ZA,311,16218800,109900.0,11018.0,53800.0,3,55016.0,46228.0,52150.0,53.0,01_시즌,3426598.0,34178900.0,1177,61101407,12465998.0,132532300.0
2023,2023-03-05,여름_우븐 셔츠_캐쥬얼셔츠_ZB,67,3283000,89900.0,5948.0,49000.0,3,48914.0,26504.0,49000.0,45.0,01_시즌,398516.0,6023300.0,67,3283000,398516.0,6023300.0
2023,2023-03-05,여름_자켓_싱글재킷_ZA,127,26603020,289000.0,36799.0,228401.0,3,219297.0,150546.0,209473.0,28.0,01_시즌,4673473.0,36703000.0,411,88521620,13959825.0,113779044.0
2023,2023-03-05,여름_점퍼_점퍼_ZB,726,131017600,271000.0,32893.0,421475.0,3,224460.0,117600.0,180465.0,33.0,01_시즌,23880318.0,196746000.0,1533,282994691,53756827.0,418586000.0
2023,2023-03-05,여름_팬츠_팬츠(일반)_ZA,-135,-18696760,139000.0,15635.0,101839.0,3,94780.0,68404.0,138495.0,0.0,01_시즌,-2110725.0,-18765000.0,597,59215520,8260597.0,82983000.0
2023,2023-03-12,봄_가죽&FUR_가죽점퍼_ZA,8,5515200,1149000.0,265036.0,689400.0,3,653180.0,590208.0,689400.0,40.0,01_시즌,2120288.0,9192000.0,93,64562600,24648348.0,106857000.0
2023,2023-03-12,봄_니트 셔츠_라운드_ZA,218,14848084,119900.0,18365.0,68110.0,3,56836.0,41184.0,68110.0,43.0,01_시즌,4003570.0,26138200.0,1620,109792246,29751300.0,194238000.0
2023,2023-03-12,봄_니트 셔츠_오픈형티(맨투맨 등)_ZA,238,13945131,139900.0,16687.0,58593.0,3,52737.0,43776.0,58593.0,58.0,01_시즌,3971506.0,33296200.0,809,53146747,13499783.0,113179100.0
2023,2023-03-12,봄_수트_블레이져(수트)_ZB,182,34250160,259000.0,53988.0,192352.0,3,195556.0,173886.0,188188.0,27.0,01_시즌,9825816.0,47138000.0,4394,886074109,235689096.0,1138046000.0
2023,2023-03-12,봄_수트_블레이져(수트)_ZC,35,7433300,259000.0,56648.0,212380.0,3,203686.0,176175.0,212380.0,18.0,01_시즌,1982680.0,9065000.0,1435,291928122,70379112.0,371665000.0
2023,2023-03-12,봄_수트_수트팬츠_ZB,186,18770560,139000.0,28018.0,103316.0,3,105127.0,94467.0,100917.0,27.0,01_시즌,5211348.0,25854000.0,4816,520829483,134067783.0,669424000.0
2023,2023-03-12,봄_수트_수트팬츠_ZC,42,4656500,139000.0,23501.0,110869.0,3,109034.0,96188.0,110869.0,20.0,01_시즌,987042.0,5838000.0,1457,159165893,36652951.0,202523000.0
2023,2023-03-12,봄_스웨터_T-에리_ZA,345,16801432,109900.0,13081.0,48700.0,3,47073.0,34291.0,48700.0,56.0,01_시즌,4512945.0,37915500.0,2052,110917759,26842212.0,225514800.0
2023,2023-03-12,봄_스웨터_라운드_ZB,962,55836568,109900.0,12798.0,57878.0,3,53921.0,34232.0,58042.0,47.0,01_시즌,12311676.0,105723800.0,6715,387177337,86270143.0,737978500.0
2023,2023-03-12,봄_스웨터_오픈형(CARDIGAN)_ZB,326,29784990,184900.0,17040.0,91041.0,3,77385.0,55815.0,91365.0,51.0,01_시즌,5555040.0,60277400.0,1605,154532644,27697760.0,299104500.0
2023,2023-03-12,봄_스웨터_후드T_ZA,27,2046067,129900.0,21197.0,75780.0,3,72799.0,50541.0,75780.0,42.0,01_시즌,572319.0,3507300.0,318,24826437,6740646.0,41308200.0
2023,2023-03-12,봄_우븐 셔츠_캐쥬얼셔츠_ZA,79,3893563,129900.0,11833.0,49286.0,3,48793.0,35409.0,49286.0,62.0,01_시즌,934807.0,10262100.0,207,10768713,2395371.0,26889300.0
2023,2023-03-12,봄_우븐 셔츠_캐쥬얼셔츠_ZB,100,2851200,89900.0,7769.0,28512.0,3,28646.0,26344.0,28512.0,68.0,01_시즌,776900.0,8990000.0,1640,47111346,12741160.0,147436000.0
2023,2023-03-12,봄_점퍼_패딩점퍼_ZB,141,12413873,299000.0,28889.0,88042.0,3,99993.0,88124.0,88042.0,71.0,01_시즌,4073349.0,42159000.0,949,129534516,26043156.0,283751000.0
2023,2023-03-12,봄_코트_싱글코트_ZB,338,44986384,359000.0,41091.0,133460.0,3,142042.0,122265.0,133096.0,63.0,01_시즌,13888758.0,121342000.0,1150,192586171,47256322.0,412850000.0
2023,2023-03-12,봄_팬츠_니트팬츠_ZA,97,3794398,99900.0,15556.0,39118.0,3,36349.0,30853.0,39118.0,61.0,01_시즌,1508932.0,9690300.0,509,25174046,7918004.0,50849100.0
2023,2023-03-12,봄_팬츠_팬츠(일반)_ZA,48,3299200,139000.0,17115.0,68784.0,3,59503.0,40939.0,68733.0,51.0,01_시즌,821520.0,6672000.0,295,21351800,5048925.0,41005000.0
2023,2023-03-12,사계절_니트 셔츠_라운드_ZB,843,24236431,79900.0,7430.0,28750.0,3,28860.0,37400.0,28750.0,64.0,01_시즌,6263490.0,67355700.0,3760,108663554,27936800.0,300424000.0
2023,2023-03-12,사계절_데님_데님자켓_ZB,64,6272900,159000.0,13742.0,98014.0,3,97077.0,99312.0,98014.0,38.0,01_시즌,879488.0,10176000.0,456,43957781,6266352.0,72504000.0
2023,2023-03-12,사계절_데님_데님팬츠_ZB,270,18346775,103233.0,18189.0,67923.0,3,67467.0,64064.0,67951.0,34.0,01_시즌,4911030.0,27872910.0,1604,108398660,29174536.0,165585732.0
2023,2023-03-12,사계절_수트_블레이져(수트)_ZB,364,67554970,259000.0,42934.0,194426.0,3,193925.0,142344.0,185591.0,28.0,01_시즌,15627976.0,94276000.0,3765,749532024,159185390.0,975135000.0
2023,2023-03-12,사계절_수트_블레이져(수트)_ZC,101,18466700,259000.0,45874.0,182839.0,3,185288.0,165095.0,182839.0,29.0,01_시즌,4633274.0,26159000.0,1338,264700520,61379412.0,346542000.0
2023,2023-03-12,사계절_수트_수트팬츠_ZB,395,39477390,139000.0,21561.0,105736.0,3,104288.0,74206.0,99943.0,28.0,01_시즌,8516595.0,54905000.0,4073,434995359,85295319.0,566147000.0
2023,2023-03-12,사계절_수트_수트팬츠_ZC,93,9132300,139000.0,22539.0,98197.0,3,99818.0,89643.0,98197.0,29.0,01_시즌,2096127.0,12927000.0,1309,139059771,29503551.0,181951000.0
2023,2023-03-12,사계절_우븐 셔츠_드레스셔츠_ZB,1915,73926885,69900.0,7711.0,38523.0,3,38422.0,35960.0,38604.0,45.0,01_시즌,14766565.0,133858500.0,21079,793944958,155138617.0,1473422100.0
2023,2023-03-12,사계절_자켓_싱글재킷_ZB,91,13439200,239000.0,33934.0,147684.0,3,148478.0,142581.0,147684.0,38.0,01_시즌,3087994.0,21749000.0,819,121121929,27475647.0,195741000.0
2023,2023-03-12,사계절_팬츠_팬츠(일반)_ZB,932,62910338,99900.0,12416.0,67536.0,3,66997.0,61195.0,67500.0,32.0,01_시즌,11571712.0,93106800.0,5975,403654975,71901071.0,596902500.0
2023,2023-03-12,여름_니트 셔츠_라운드_ZB,631,28491850,59900.0,5830.0,43928.0,3,42173.0,28310.0,45153.0,25.0,01_시즌,3678730.0,37796900.0,631,28491850,3678730.0,37796900.0
2023,2023-03-12,여름_수트_블레이져(수트)_ZA,100,25041500,319000.0,59914.0,250415.0,3,247141.0,226401.0,250415.0,22.0,01_시즌,5991400.0,31900000.0,248,61235240,14772096.0,79112000.0
2023,2023-03-12,여름_수트_블레이져(수트)_ZB,657,134187900,259000.0,57363.0,203508.0,3,203182.0,190059.0,204243.0,21.0,01_시즌,37687491.0,170163000.0,4289,873709792,251449494.0,1110851000.0
2023,2023-03-12,여름_수트_블레이져(수트)_ZC,319,70047360,289000.0,60600.0,228064.0,3,225806.0,202872.0,219584.0,24.0,01_시즌,19331400.0,92191000.0,2069,440788676,123672140.0,588491000.0
2023,2023-03-12,여름_수트_수트팬츠_ZA,117,16306900,179000.0,31338.0,139375.0,3,139089.0,129858.0,139375.0,22.0,01_시즌,3666546.0,20943000.0,279,38970090,8698724.0,49941000.0
2023,2023-03-12,여름_수트_수트팬츠_ZB,769,84475860,139000.0,29466.0,109415.0,3,109123.0,102620.0,109852.0,21.0,01_시즌,22659354.0,106891000.0,4966,543421665,150740131.0,690274000.0
2023,2023-03-12,여름_수트_수트팬츠_ZC,310,37195660,159000.0,31410.0,125352.0,3,124196.0,112299.0,119986.0,25.0,01_시즌,9737100.0,49290000.0,1991,230817473,61265697.0,310309000.0
2023,2023-03-12,여름_스웨터_라운드_ZA,0,0,109900.0,11520.0,,3,69100.0,47302.0,69100.0,37.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2023,2023-03-12,여름_스웨터_라운드_ZB,0,0,89900.0,12279.0,,3,59123.0,40720.0,59123.0,34.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2023,2023-03-12,여름_우븐 셔츠_드레스셔츠_ZB,242,9423375,69900.0,6048.0,38940.0,3,38900.0,27367.0,38940.0,44.0,01_시즌,1463616.0,16915800.0,1891,73645775,11436768.0,132180900.0
2023,2023-03-12,여름_우븐 셔츠_캐쥬얼셔츠_ZA,352,19117550,109900.0,11018.0,55414.0,3,55016.0,46228.0,54311.0,51.0,01_시즌,3878336.0,38684800.0,1529,80218957,16344334.0,171217100.0
2023,2023-03-12,여름_우븐 셔츠_캐쥬얼셔츠_ZB,330,16152100,89900.0,5948.0,48946.0,3,48914.0,26504.0,48946.0,46.0,01_시즌,1962840.0,29667000.0,397,19435100,2361356.0,35690300.0
2023,2023-03-12,여름_자켓_싱글재킷_ZA,264,58392760,289000.0,36794.0,228394.0,3,219297.0,150546.0,221185.0,23.0,01_시즌,9713616.0,76296000.0,675,146914380,23673441.0,190075044.0
2023,2023-03-12,여름_점퍼_점퍼_ZB,827,139980720,271000.0,32893.0,164612.0,3,224460.0,117600.0,169263.0,38.0,01_시즌,27202511.0,224117000.0,2360,422975411,80959338.0,642703000.0
2023,2023-03-12,여름_팬츠_팬츠(일반)_ZA,334,34354160,139000.0,15635.0,98915.0,3,94780.0,68404.0,102857.0,26.0,01_시즌,5222090.0,46426000.0,931,93569680,13482687.0,129409000.0
2023,2023-03-12,여름_팬츠_팬츠(일반)_ZB,405,27830700,99900.0,9950.0,68858.0,3,68207.0,40589.0,68718.0,31.0,01_시즌,4029750.0,40459500.0,405,27830700,4029750.0,40459500.0
2023,2023-03-19,봄_가죽&FUR_가죽점퍼_ZA,9,5494600,1149000.0,265036.0,614410.0,3,653180.0,590208.0,610511.0,47.0,01_시즌,2385324.0,10341000.0,102,70057200,27033672.0,117198000.0
2023,2023-03-19,봄_니트 셔츠_라운드_ZA,281,13897550,119900.0,18365.0,49457.0,3,56836.0,41184.0,49457.0,59.0,01_시즌,5160565.0,33691900.0,1901,123689796,34911865.0,227929900.0
2023,2023-03-19,봄_니트 셔츠_오픈형티(맨투맨 등)_ZA,354,17552073,139900.0,16687.0,49582.0,3,52737.0,43776.0,49582.0,65.0,01_시즌,5907198.0,49524600.0,1163,70698820,19406981.0,162703700.0
2023,2023-03-19,봄_수트_블레이져(수트)_ZB,148,28412300,259000.0,53988.0,193852.0,3,195556.0,173886.0,191975.0,26.0,01_시즌,7990224.0,38332000.0,4542,914486409,243679320.0,1176378000.0
2023,2023-03-19,봄_수트_블레이져(수트)_ZC,31,6216000,259000.0,56648.0,200516.0,3,203686.0,176175.0,200516.0,23.0,01_시즌,1756088.0,8029000.0,1466,298144122,72135200.0,379694000.0
2023,2023-03-19,봄_수트_수트팬츠_ZB,156,15998900,139000.0,28018.0,104718.0,3,105127.0,94467.0,102557.0,26.0,01_시즌,4370808.0,21684000.0,4972,536828383,138438591.0,691108000.0
