기획년도,주차,카테고리,판매수량,판매액,평균 택가,평균 원가,주차별 평균 실판매가,월,월별 평균 실판매가,년도별 평균 실판매가,실판매가,할인율,시즌이월
2021,2021-01-10,여름_우븐 셔츠_드레스셔츠_ZB,0,0,69900.0,6329.0,,1,,23706.41904761905,23706.41904761905,66.08523741399279,01_시즌
2021,2021-01-10,여름_우븐 셔츠_드레스셔츠_ZE,0,0,79900.0,6547.0,,1,28122.0,18328.23076923077,28122.0,64.8035043804756,01_시즌
2021,2021-01-17,봄_가죽&FUR_가죽점퍼_ZA,79,23101100,999000.0,204500.0,294492.0,1,530682.1,455749.6530612245,292418.9873417721,70.72883009591871,01_시즌
2021,2021-01-17,봄_니트 셔츠_라운드_ZB,164,3513314,69900.0,7574.0,21423.0,1,41773.5,24107.081632653062,21422.646341463416,69.3524372797376,01_시즌
2021,2021-01-17,봄_니트 셔츠_라운드_ZE,64,1635067,69900.0,6179.0,25548.0,1,24672.6,16698.758620689656,25547.921875,63.45075554363376,01_시즌
2021,2021-01-17,봄_수트_블레이져(수트)_ZA,103,16569960,319000.0,53743.75,156521.5,1,188352.53333333333,166517.05113636365,160873.39805825244,49.56946769333779,01_시즌
2021,2021-01-17,봄_수트_블레이져(수트)_ZB,358,54366700,199000.0,40583.2,149837.8,1,160160.125,125210.8712446352,151862.2905027933,23.687291204626483,01_시즌
2021,2021-01-17,봄_수트_블레이져(수트)_ZC,48,7462400,239000.0,46064.333333333336,156152.33333333334,1,160402.8,124769.1,155466.66666666666,34.95118549511855,01_시즌
2021,2021-01-17,봄_수트_수트팬츠_ZA,109,9297260,179000.0,30103.25,82216.0,1,104290.46666666666,91701.48587570622,85295.9633027523,52.34862385321101,01_시즌
2021,2021-01-17,봄_수트_수트팬츠_ZB,447,33719000,99000.0,20850.0,74584.8,1,74954.45833333333,64274.36595744681,75434.00447427294,23.80403588457279,01_시즌
2021,2021-01-17,봄_수트_수트팬츠_ZC,45,3474500,125666.66666666667,23972.666666666668,77486.0,1,79458.93333333333,62248.379310344826,77211.11111111111,38.55879752431477,01_시즌
2021,2021-01-17,봄_스웨터_T-에리_ZB,129,2016947,99900.0,9848.0,15635.0,1,48735.0,34774.617021276594,15635.248062015504,84.34910103902351,01_시즌
2021,2021-01-17,봄_스웨터_VEST_ZE,42,1221007,99900.0,8411.0,29072.0,1,28886.6,20930.145833333332,29071.595238095237,70.89930406597074,01_시즌
2021,2021-01-17,봄_스웨터_라운드_ZB,1099,48397976,94900.0,8929.0,43700.0,1,40590.0,34180.0198019802,44038.194722474975,53.59515835355641,01_시즌
2021,2021-01-17,봄_스웨터_라운드_ZD,0,0,89900.0,9315.0,,1,26250.0,26250.0,26250.0,70.80088987764182,01_시즌
2021,2021-01-17,봄_스웨터_라운드_ZE,246,9019654,119900.0,8392.0,36665.0,1,34918.8,21313.56,36665.260162601626,69.42013330892274,01_시즌
