,시즌,복종,소품종,라인,시즌이월,기획년도,카테고리,주차,총입고수량,총입고원가,총입고택가,판매수량,판매액,매출원가,판매택가,제품원가,제품택가,평균판매수량,평균실판가,제품실판가,할인율(%),누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율(%),ROI
9957,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-07-03,20328,171213638,1420927200,6,148102.0,49298,419400,8423.0,69900.0,226.0,27163.0,24684.0,65.0,5189,154909738.0,43740355,362711100,26.0,0.57
9958,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-07-10,20328,171213638,1420927200,41,920206.0,347876,2865900,8423.0,69900.0,226.0,27163.0,22444.0,68.0,5230,155829944.0,44088231,365577000,26.0,0.57
9959,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-07-17,20328,171213638,1420927200,10,267962.0,84078,699000,8423.0,69900.0,226.0,27163.0,26796.0,62.0,5240,156097906.0,44172309,366276000,26.0,0.57
9960,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-07-24,20328,171213638,1420927200,34,712117.0,288364,2376600,8423.0,69900.0,226.0,27163.0,20945.0,70.0,5274,156810023.0,44460673,368652600,26.0,0.57
9961,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-07-31,20328,171213638,1420927200,-4,-90510.0,-33735,-279600,8423.0,69900.0,226.0,27163.0,22628.0,68.0,5270,156719513.0,44426938,368373000,26.0,0.57
9962,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-08-07,20328,171213638,1420927200,13,439310.0,111063,908700,8423.0,69900.0,226.0,27163.0,33793.0,52.0,5283,157158823.0,44538001,369281700,26.0,0.57
9963,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-08-14,20328,171213638,1420927200,99,1935445.0,830880,6920100,8423.0,69900.0,226.0,27163.0,19550.0,72.0,5382,159094268.0,45368881,376201800,26.0,0.58
9964,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-08-21,20328,171213638,1420927200,113,2344780.0,956480,7898700,8423.0,69900.0,226.0,27163.0,20750.0,70.0,5495,161439048.0,46325361,384100500,27.0,0.59
9965,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-08-28,20328,171213638,1420927200,129,2641345.0,1083645,9017100,8423.0,69900.0,226.0,27163.0,20476.0,71.0,5624,164080393.0,47409006,393117600,28.0,0.59
9966,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-09-04,20328,171213638,1420927200,197,3882100.0,1650916,13770300,8423.0,69900.0,226.0,27163.0,19706.0,72.0,5821,167962493.0,49059922,406887900,29.0,0.61
9967,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-09-11,20328,171213638,1420927200,110,2778200.0,930085,7689000,8423.0,69900.0,226.0,27163.0,25256.0,64.0,5931,170740693.0,49990007,414576900,29.0,0.61
9968,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-09-18,20328,171213638,1420927200,236,5944960.0,1985272,16496400,8423.0,69900.0,226.0,27163.0,25191.0,64.0,6167,176685653.0,51975279,431073300,30.0,0.63
9969,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-09-25,20328,171213638,1420927200,158,3968000.0,1324816,11044200,8423.0,69900.0,226.0,27163.0,25114.0,64.0,6325,180653653.0,53300095,442117500,31.0,0.65
9970,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-10-02,20328,171213638,1420927200,627,13767000.0,5269844,43827300,8423.0,69900.0,226.0,27163.0,21957.0,69.0,6952,194420653.0,58569939,485944800,34.0,0.69
9971,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-10-09,20328,171213638,1420927200,263,5939125.0,2207082,18383700,8423.0,69900.0,226.0,27163.0,22582.0,68.0,7215,200359778.0,60777021,504328500,35.0,0.71
9972,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-10-16,20328,171213638,1420927200,136,3600525.0,1142807,9506400,8423.0,69900.0,226.0,27163.0,26474.0,62.0,7351,203960303.0,61919828,513834900,36.0,0.72
9973,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-10-23,20328,171213638,1420927200,286,6382500.0,2390067,19991400,8423.0,69900.0,226.0,27163.0,22316.0,68.0,7637,210342803.0,64309895,533826300,38.0,0.74
9974,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-10-30,20328,171213638,1420927200,140,3092100.0,1180807,9786000,8423.0,69900.0,226.0,27163.0,22086.0,68.0,7777,213434903.0,65490702,543612300,38.0,0.75
9975,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-11-06,20328,171213638,1420927200,180,4126400.0,1517362,12582000,8423.0,69900.0,226.0,27163.0,22924.0,67.0,7957,217561303.0,67008064,556194300,39.0,0.76
9976,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-11-13,20328,171213638,1420927200,72,1868400.0,609361,5032800,8423.0,69900.0,226.0,27163.0,25950.0,63.0,8029,219429703.0,67617425,561227100,39.0,0.77
9977,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-11-20,20328,171213638,1420927200,154,3702005.0,1293499,10764600,8423.0,69900.0,226.0,27163.0,24039.0,66.0,8183,223131708.0,68910924,571991700,40.0,0.78
9978,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-11-27,20328,171213638,1420927200,40,1086200.0,337421,2796000,8423.0,69900.0,226.0,27163.0,27155.0,61.0,8223,224217908.0,69248345,574787700,40.0,0.79
9979,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-12-04,20328,171213638,1420927200,135,2706577.0,1136819,9436500,8423.0,69900.0,226.0,27163.0,20049.0,71.0,8358,226924485.0,70385164,584224200,41.0,0.79
9980,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-12-11,20328,171213638,1420927200,72,1772220.0,608455,5032800,8423.0,69900.0,226.0,27163.0,24614.0,65.0,8430,228696705.0,70993619,589257000,41.0,0.8
9981,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-12-18,20328,171213638,1420927200,63,1446245.0,534913,4403700,8423.0,69900.0,226.0,27163.0,22956.0,67.0,8493,230142950.0,71528532,593660700,42.0,0.8
9982,봄,팬츠,니트팬츠,ZB,02_이월,2022,봄_팬츠_니트팬츠_ZB,2022-12-25,20328,171213638,1420927200,11,302000.0,93191,768900,8423.0,69900.0,226.0,27163.0,27455.0,61.0,8504,230444950.0,71621723,594429600,42.0,0.81
9983,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-01-09,8848,85196154,618475200,0,0.0,0,0,9629.0,69900.0,281.0,25066.0,,,0,0.0,0,0,0.0,0.0
9984,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-01-16,8848,85196154,618475200,0,0.0,0,0,9629.0,69900.0,281.0,25066.0,,,0,0.0,0,0,0.0,0.0
9985,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-01-23,12645,121756936,883885500,10,238349.0,96289,699000,9629.0,69900.0,281.0,25066.0,23835.0,66.0,10,238349.0,96289,699000,0.0,0.0
9986,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-01-30,12645,121756936,883885500,49,1279093.0,471814,3425100,9629.0,69900.0,281.0,25066.0,26104.0,63.0,59,1517442.0,568103,4124100,0.0,0.01
9987,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-02-06,12645,116733608,883885500,85,2383060.0,763622,5941500,9232.0,69900.0,281.0,25066.0,28036.0,60.0,144,3900502.0,1331725,10065600,1.0,0.02
9988,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-02-13,12645,116733608,883885500,523,16547083.0,4828089,36557700,9232.0,69900.0,281.0,25066.0,31639.0,55.0,667,20447585.0,6159814,46623300,5.0,0.11
9989,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-02-20,12645,116733608,883885500,110,3140235.0,1015465,7689000,9232.0,69900.0,281.0,25066.0,28548.0,59.0,777,23587820.0,7175279,54312300,6.0,0.12
9990,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-02-27,12645,116733608,883885500,205,6059080.0,1892464,14329500,9232.0,69900.0,281.0,25066.0,29556.0,58.0,982,29646900.0,9067743,68641800,8.0,0.15
9991,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-03-06,12645,121756936,883885500,56,3447874.0,627028,3914400,9629.0,69900.0,281.0,25066.0,61569.0,12.0,1038,33094774.0,9694771,72556200,8.0,0.17
9992,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-03-13,12645,121756936,883885500,426,11989313.0,4101894,29777400,9629.0,69900.0,281.0,25066.0,28144.0,60.0,1464,45084087.0,13796665,102333600,12.0,0.22
9993,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-03-20,12645,121756936,883885500,220,6466651.0,2118349,15378000,9629.0,69900.0,281.0,25066.0,29394.0,58.0,1684,51550738.0,15915014,117711600,13.0,0.25
9994,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-03-27,12645,121756936,883885500,633,16592239.0,6095068,44246700,9629.0,69900.0,281.0,25066.0,26212.0,63.0,2317,68142977.0,22010082,161958300,18.0,0.33
9995,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-04-03,12645,121756936,883885500,223,5760763.0,2147236,15587700,9629.0,69900.0,281.0,25066.0,25833.0,63.0,2540,73903740.0,24157318,177546000,20.0,0.35
9996,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-04-10,12645,121756936,883885500,450,10314826.0,4332987,31455000,9629.0,69900.0,281.0,25066.0,22922.0,67.0,2990,84218566.0,28490305,209001000,24.0,0.39
9997,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-04-17,12645,121756936,883885500,1238,24926818.0,11920529,86536200,9629.0,69900.0,281.0,25066.0,20135.0,71.0,4228,109145384.0,40410834,295537200,33.0,0.48
9998,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-04-24,12645,121756936,883885500,407,8680857.0,3918946,28449300,9629.0,69900.0,281.0,25066.0,21329.0,69.0,4635,117826241.0,44329780,323986500,37.0,0.52
9999,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-05-01,12645,121756936,883885500,335,4104308.0,3225668,23416500,9629.0,69900.0,281.0,25066.0,12252.0,82.0,4970,121930549.0,47555448,347403000,39.0,0.52
10000,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-05-08,12645,121756936,883885500,357,5999339.0,3437503,24954300,9629.0,69900.0,281.0,25066.0,16805.0,76.0,5327,127929888.0,50992951,372357300,42.0,0.54
10001,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-05-15,12645,121756936,883885500,372,5439480.0,3581936,26002800,9629.0,69900.0,281.0,25066.0,14622.0,79.0,5699,133369368.0,54574887,398360100,45.0,0.55
10002,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-05-22,12645,121756936,883885500,125,1963292.0,1203608,8737500,9629.0,69900.0,281.0,25066.0,15706.0,78.0,5824,135332660.0,55778495,407097600,46.0,0.55
10003,봄,팬츠,니트팬츠,ZE,01_시즌,2022,봄_팬츠_니트팬츠_ZE,2022-05-29,12645,121756936,883885500,83,1130304.0,799195,5801700,9629.0,69900.0,281.0,25066.0,13618.0,81.0,5907,136462964.0,56577690,412899300,47.0,0.55
10004,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-06-05,12645,121756936,883885500,23,578622.0,221464,1607700,9629.0,69900.0,281.0,25066.0,25157.0,64.0,5930,137041586.0,56799154,414507000,47.0,0.56
10005,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-06-12,12645,121756936,883885500,5,82306.0,48144,349500,9629.0,69900.0,281.0,25066.0,16461.0,76.0,5935,137123892.0,56847298,414856500,47.0,0.56
10006,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-06-19,12645,121756936,883885500,-1,-25066.0,-9629,-69900,9629.0,69900.0,281.0,25066.0,25066.0,64.0,5934,137098826.0,56837669,414786600,47.0,0.56
10007,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-06-26,12645,121756936,883885500,0,0.0,0,0,9629.0,69900.0,281.0,25066.0,,,5934,137098826.0,56837669,414786600,47.0,0.56
10008,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-07-03,12645,121756936,883885500,57,85740.0,548845,3984300,9629.0,69900.0,281.0,25066.0,1504.0,98.0,5991,137184566.0,57386514,418770900,47.0,0.55
10009,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-07-10,12645,121756936,883885500,0,0.0,0,0,9629.0,69900.0,281.0,25066.0,,,5991,137184566.0,57386514,418770900,47.0,0.55
10010,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-07-17,12645,121756936,883885500,0,0.0,0,0,9629.0,69900.0,281.0,25066.0,,,5991,137184566.0,57386514,418770900,47.0,0.55
10011,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-07-24,12645,121756936,883885500,0,0.0,0,0,9629.0,69900.0,281.0,25066.0,,,5991,137184566.0,57386514,418770900,47.0,0.55
10012,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-07-31,12645,121756936,883885500,3,75198.0,28887,209700,9629.0,69900.0,281.0,25066.0,25066.0,64.0,5994,137259764.0,57415401,418980600,47.0,0.55
10013,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-08-07,12645,121756936,883885500,0,0.0,0,0,9629.0,69900.0,281.0,25066.0,,,5994,137259764.0,57415401,418980600,47.0,0.55
10014,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-08-14,12645,121756936,883885500,429,6833338.0,4130781,29987100,9629.0,69900.0,281.0,25066.0,15929.0,77.0,6423,144093102.0,61546182,448967700,51.0,0.57
10015,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-08-21,12645,121756936,883885500,107,1871702.0,1030288,7479300,9629.0,69900.0,281.0,25066.0,17493.0,75.0,6530,145964804.0,62576470,456447000,52.0,0.58
10016,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-08-28,12645,121756936,883885500,252,4232408.0,2426473,17614800,9629.0,69900.0,281.0,25066.0,16795.0,76.0,6782,150197212.0,65002943,474061800,54.0,0.59
10017,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-09-04,12645,121756936,883885500,202,4501257.0,1945030,14119800,9629.0,69900.0,281.0,25066.0,22283.0,68.0,6984,154698469.0,66947973,488181600,55.0,0.61
10018,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-09-11,12645,121756936,883885500,282,5110307.0,2715339,19711800,9629.0,69900.0,281.0,25066.0,18122.0,74.0,7266,159808776.0,69663312,507893400,57.0,0.62
10019,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-09-18,12645,121756936,883885500,525,9148936.0,5055152,36697500,9629.0,69900.0,281.0,25066.0,17427.0,75.0,7791,168957712.0,74718464,544590900,62.0,0.65
10020,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-09-25,12645,121756936,883885500,386,6795636.0,3716740,26981400,9629.0,69900.0,281.0,25066.0,17605.0,75.0,8177,175753348.0,78435204,571572300,65.0,0.67
10021,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-10-02,12645,121756936,883885500,162,3456689.0,1559875,11323800,9629.0,69900.0,281.0,25066.0,21338.0,69.0,8339,179210037.0,79995079,582896100,66.0,0.68
10022,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-10-09,12645,121756936,883885500,465,8256719.0,4477420,32503500,9629.0,69900.0,281.0,25066.0,17756.0,75.0,8804,187466756.0,84472499,615399600,70.0,0.71
10023,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-10-16,12645,121756936,883885500,444,7454486.0,4275214,31035600,9629.0,69900.0,281.0,25066.0,16789.0,76.0,9248,194921242.0,88747713,646435200,73.0,0.73
10024,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-10-23,12645,121756936,883885500,372,5793966.0,3581936,26002800,9629.0,69900.0,281.0,25066.0,15575.0,78.0,9620,200715208.0,92329649,672438000,76.0,0.74
10025,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-10-30,12645,121756936,883885500,162,2571522.0,1559875,11323800,9629.0,69900.0,281.0,25066.0,15874.0,77.0,9782,203286730.0,93889524,683761800,77.0,0.75
10026,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-11-06,12645,121756936,883885500,92,3049683.0,885855,6430800,9629.0,69900.0,281.0,25066.0,33149.0,53.0,9874,206336413.0,94775379,690192600,78.0,0.76
10027,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-11-13,12645,121756936,883885500,347,5349380.0,3341214,24255300,9629.0,69900.0,281.0,25066.0,15416.0,78.0,10221,211685793.0,98116593,714447900,81.0,0.77
10028,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-11-20,12645,121756936,883885500,120,1822301.0,1155463,8388000,9629.0,69900.0,281.0,25066.0,15186.0,78.0,10341,213508094.0,99272056,722835900,82.0,0.78
10029,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-11-27,12645,121756936,883885500,52,753758.0,500701,3634800,9629.0,69900.0,281.0,25066.0,14495.0,79.0,10393,214261852.0,99772757,726470700,82.0,0.78
10030,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-12-04,12645,121756936,883885500,5,305427.0,48144,349500,9629.0,69900.0,281.0,25066.0,61085.0,13.0,10398,214567279.0,99820901,726820200,82.0,0.78
10031,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-12-11,12645,121756936,883885500,39,598977.0,375526,2726100,9629.0,69900.0,281.0,25066.0,15358.0,78.0,10437,215166256.0,100196427,729546300,83.0,0.78
10032,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-12-18,12645,121756936,883885500,61,857477.0,587360,4263900,9629.0,69900.0,281.0,25066.0,14057.0,80.0,10498,216023733.0,100783787,733810200,83.0,0.79
10033,봄,팬츠,니트팬츠,ZE,02_이월,2022,봄_팬츠_니트팬츠_ZE,2022-12-25,12645,121756936,883885500,57,824120.0,548845,3984300,9629.0,69900.0,281.0,25066.0,14458.0,79.0,10555,216847853.0,101332632,737794500,83.0,0.79
10034,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-01-01,5015,53113440,450848500,0,0.0,0,0,10591.0,89900.0,123.0,28011.0,,,0,0.0,0,0,0.0,0.0
10035,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-01-08,5015,53113440,450848500,0,0.0,0,0,10591.0,89900.0,123.0,28011.0,,,0,0.0,0,0,0.0,0.0
10036,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-01-15,5015,53113440,450848500,0,0.0,0,0,10591.0,89900.0,123.0,28011.0,,,0,0.0,0,0,0.0,0.0
10037,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-01-22,5015,53113440,450848500,2,75012.0,21182,179800,10591.0,89900.0,123.0,28011.0,37506.0,58.0,2,75012.0,21182,179800,0.0,0.0
10038,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-01-29,5015,53113440,450848500,17,475737.0,180046,1528300,10591.0,89900.0,123.0,28011.0,27985.0,69.0,19,550749.0,201228,1708100,0.0,0.01
10039,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-02-05,5015,53113440,450848500,219,5813379.0,2319410,19688100,10591.0,89900.0,123.0,28011.0,26545.0,70.0,238,6364128.0,2520638,21396200,5.0,0.06
10040,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-02-12,5015,53113440,450848500,117,2920410.0,1239137,10518300,10591.0,89900.0,123.0,28011.0,24961.0,72.0,355,9284538.0,3759775,31914500,7.0,0.09
10041,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-02-19,5015,53113440,450848500,118,3263452.0,1249728,10608200,10591.0,89900.0,123.0,28011.0,27656.0,69.0,473,12547990.0,5009503,42522700,9.0,0.12
10042,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-02-26,5015,53113440,450848500,116,3195795.0,1228546,10428400,10591.0,89900.0,123.0,28011.0,27550.0,69.0,589,15743785.0,6238049,52951100,12.0,0.15
10043,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-03-05,5015,53113440,450848500,349,10251222.0,3696229,31375100,10591.0,89900.0,123.0,28011.0,29373.0,67.0,938,25995007.0,9934278,84326200,19.0,0.26
10044,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-03-12,5015,53113440,450848500,509,12551123.0,5390776,45759100,10591.0,89900.0,123.0,28011.0,24658.0,73.0,1447,38546130.0,15325054,130085300,29.0,0.37
10045,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-03-19,5015,53113440,450848500,404,10028463.0,4278730,36319600,10591.0,89900.0,123.0,28011.0,24823.0,72.0,1851,48574593.0,19603784,166404900,37.0,0.46
10046,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-03-26,5015,53113440,450848500,91,2620251.0,963773,8180900,10591.0,89900.0,123.0,28011.0,28794.0,68.0,1942,51194844.0,20567557,174585800,39.0,0.49
10047,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-04-02,5015,53113440,450848500,-85,-624175.0,-900228,-7641500,10591.0,89900.0,123.0,28011.0,7343.0,92.0,1857,50570669.0,19667329,166944300,37.0,0.5
10048,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-04-09,5015,53113440,450848500,335,8617160.0,3547957,30116500,10591.0,89900.0,123.0,28011.0,25723.0,71.0,2192,59187829.0,23215286,197060800,44.0,0.58
10049,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-04-16,5015,53113440,450848500,92,2342824.0,974364,8270800,10591.0,89900.0,123.0,28011.0,25465.0,72.0,2284,61530653.0,24189650,205331600,46.0,0.6
10050,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-04-23,5015,53113440,450848500,71,1633912.0,751955,6382900,10591.0,89900.0,123.0,28011.0,23013.0,74.0,2355,63164565.0,24941605,211714500,47.0,0.61
10051,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-04-30,5015,53113440,450848500,17,1431799.0,180046,1528300,10591.0,89900.0,123.0,28011.0,84223.0,6.0,2372,64596364.0,25121651,213242800,47.0,0.63
10052,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-05-07,5015,53113440,450848500,119,2879279.0,1260319,10698100,10591.0,89900.0,123.0,28011.0,24196.0,73.0,2491,67475643.0,26381970,223940900,50.0,0.66
10053,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-05-14,5015,53113440,450848500,80,1794485.0,847273,7192000,10591.0,89900.0,123.0,28011.0,22431.0,75.0,2571,69270128.0,27229243,231132900,51.0,0.67
10054,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-05-21,5015,53113440,450848500,109,2013711.0,1154410,9799100,10591.0,89900.0,123.0,28011.0,18474.0,79.0,2680,71283839.0,28383653,240932000,53.0,0.69
10055,봄,팬츠,니트팬츠,ZE,01_시즌,2023,봄_팬츠_니트팬츠_ZE,2023-05-28,5015,53113440,450848500,27,580174.0,285955,2427300,10591.0,89900.0,123.0,28011.0,21488.0,76.0,2707,71864013.0,28669608,243359300,54.0,0.69
10056,봄,팬츠,니트팬츠,ZE,02_이월,2023,봄_팬츠_니트팬츠_ZE,2023-06-04,5015,53113440,450848500,7,373106.0,74136,629300,10591.0,89900.0,123.0,28011.0,53301.0,41.0,2714,72237119.0,28743744,243988600,54.0,0.7
10057,봄,팬츠,니트팬츠,ZE,02_이월,2023,봄_팬츠_니트팬츠_ZE,2023-06-11,5015,53113440,450848500,27,638999.0,285955,2427300,10591.0,89900.0,123.0,28011.0,23667.0,74.0,2741,72876118.0,29029699,246415900,55.0,0.7
10058,봄,팬츠,니트팬츠,ZE,02_이월,2023,봄_팬츠_니트팬츠_ZE,2023-06-18,5015,53113440,450848500,22,496239.0,233000,1977800,10591.0,89900.0,123.0,28011.0,22556.0,75.0,2763,73372357.0,29262699,248393700,55.0,0.7
10059,봄,팬츠,니트팬츠,ZE,02_이월,2023,봄_팬츠_니트팬츠_ZE,2023-06-25,5015,53113440,450848500,3,66530.0,31773,269700,10591.0,89900.0,123.0,28011.0,22177.0,75.0,2766,73438887.0,29294472,248663400,55.0,0.71
