기획년도,주차,카테고리,라인,시즌이월,시즌,복종,소품종,성별,총입고수량,판매수량,판매액,평균택가,평균원가,총입고원가,총입고택가,매출원가계,판매택가계,주차별_평균_실판매가,월,월별_평균_실판매가,시즌별_평균_실판매가,실판매가,할인율,누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율,ROI,맑음,흐림,비,강한 비,눈,강한 눈,진눈깨비,악천후일수,평균기온(도)
2023,2023-04-02,여름_니트 셔츠_라운드_ZB,ZB,01_시즌,여름,니트 셔츠,라운드,1:남성,60320,1554,63151680,69900,7739,466816480,4216368000,12026406,108624600,47336.0,4,47543.0,30221,40638.0,42.0,4213,173998710,30032885,280958700,6.98,0.27,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_수트_블레이져(수트)_ZA,ZA,01_시즌,여름,수트,블레이져(수트),1:남성,8716,215,53164540,359000,63357,552222517,3129044000,13621827,77185000,248021.0,4,243348.0,228578,247277.0,31.0,695,171794260,42293971,230305000,7.97,0.21,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_수트_블레이져(수트)_ZB,ZB,01_시즌,여름,수트,블레이져(수트),1:남성,19800,804,162429260,259000,56988,1128372300,5128200000,45818754,208236000,200845.0,4,197877.0,189092,202026.0,22.0,6617,1345421312,384114341,1713803000,33.42,0.74,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_수트_블레이져(수트)_ZC,ZC,01_시즌,여름,수트,블레이져(수트),1:남성,9657,301,65927840,289000,60600,585219028,2790873000,18240750,86989000,222232.0,4,212009.0,203628,219029.0,24.0,2972,637363006,178394743,849458000,30.78,0.69,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_수트_수트팬츠_ZA,ZA,01_시즌,여름,수트,수트팬츠,1:남성,10688,234,32413320,205667,33110,353879680,2198165333,7747740,48126000,139056.0,4,138670.0,131660,138518.0,33.0,788,109836190,25064414,147292000,7.37,0.21,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_수트_수트팬츠_ZC,ZC,01_시즌,여름,수트,수트팬츠,1:남성,11576,331,39485100,159000,31410,363602160,1840584000,10396710,52629000,122028.0,4,116307.0,113376,119290.0,25.0,2926,341896148,90633857,458974000,25.28,0.61,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,사계절_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,113144,1673,63353025,69900,7711,872491099,7908765600,12901061,116942700,38377.0,4,38768.0,35960,37868.0,46.0,25867,977658155,192061992,1808103300,22.86,0.8,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_스웨터_라운드_ZA,ZA,01_시즌,여름,스웨터,라운드,1:남성,6178,351,23065980,109900,11520,71173649,678962200,4043696,38574900,66890.0,4,66904.0,48922,65715.0,40.0,498,33235830,5737210,54730200,8.06,0.34,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_스웨터_라운드_ZB,ZB,01_시즌,여름,스웨터,라운드,1:남성,23800,668,38855628,89900,11157,265536600,2139620000,7452876,60053200,58311.0,4,56978.0,42705,58167.0,35.0,1452,85175828,16185460,130534800,6.1,0.23,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,40068,918,34980800,69900,6048,242331264,2800753200,5552064,64168200,38105.0,4,38836.0,30506,38105.0,45.0,4585,177658165,27730080,320491500,11.44,0.55,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,11830,444,23312800,124675,12517,148073152,1474905250,5557437,55355700,71659.0,4,71463.0,49883,52506.0,58.0,2706,143200157,31076405,317959575,22.87,0.67,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,46161,816,39754240,89900,6763,312171456,4149873900,5518336,73358400,48757.0,4,47271.0,29276,48718.0,46.0,2294,111976640,15190333,206230600,4.97,0.28,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_자켓_싱글재킷_ZA,ZA,01_시즌,여름,자켓,싱글재킷,1:남성,30109,674,134229240,295667,38690,1164902156,8902227667,26076723,199279333,214775.0,4,187761.0,159446,199153.0,33.0,2441,501088700,91998922,712222333,8.11,0.31,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_점퍼_점퍼_ZB,ZB,01_시즌,여름,점퍼,점퍼,1:남성,19166,962,149437934,271000,32893,630431071,5193986000,31643258,260702000,150099.0,4,144648.0,129556,155341.0,43.0,5126,866512965,171942191,1392289000,26.75,0.98,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_팬츠_니트팬츠_ZB,ZB,01_시즌,여름,팬츠,니트팬츠,1:남성,15404,44,3873150,109450,17872,275300288,1685967800,786368,4815800,59026.0,4,58887.0,45563,88026.0,20.0,184,12273150,3286698,20138800,1.19,0.03,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_팬츠_팬츠(일반)_ZA,ZA,01_시즌,여름,팬츠,팬츠(일반),1:남성,26843,898,88790267,139000,16236,435836370,3731177000,14580377,124822000,96221.0,4,101714.0,73028,98876.0,29.0,2895,283294917,44729548,402405000,10.78,0.49,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_팬츠_팬츠(일반)_ZB,ZB,01_시즌,여름,팬츠,팬츠(일반),1:남성,49292,958,65318030,99900,9052,446174753,4924270800,8671497,95704200,68442.0,4,66832.0,43143,68182.0,32.0,2498,170074960,23994497,249550200,5.07,0.29,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_스웨터_T-에리_ZB,ZB,01_시즌,여름,스웨터,T-에리,1:남성,25150,409,23950200,99900,8582,215837300,2512485000,3510038,40859100,58558.0,4,56170.0,38602,58558.0,41.0,800,47001100,6865600,79920000,3.18,0.17,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,사계절_수트_수트팬츠_ZC,ZC,01_시즌,사계절,수트,수트팬츠,1:남성,4526,80,7784000,139000,25898,117214348,629114000,2071840,11120000,97300.0,4,94603.0,89643,97300.0,30.0,1551,162656411,35226709,215589000,34.27,0.96,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,여름_팬츠_반바지_ZB,ZB,01_시즌,여름,팬츠,반바지,1:남성,8073,-1,-63900,89900,17464,140986872,725762700,-17464,-89900,63900.0,4,50140.0,32807,63900.0,29.0,46,2229100,803344,4135400,0.57,0.01,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,3777,76,13804700,259000,47950,181107150,978243000,3644200,19684000,181641.0,4,176034.0,165095,181641.0,30.0,1571,306881260,72225830,406889000,41.59,1.14,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_가죽&FUR_가죽점퍼_ZA,ZA,01_시즌,봄,가죽&FUR,가죽점퍼,1:남성,352,6,3566700,1149000,265036,93292672,404448000,1590216,6894000,591975.0,4,601846.0,643880,594450.0,48.0,114,77221000,30214104,130986000,32.39,0.43,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_니트 셔츠_라운드_ZA,ZA,01_시즌,봄,니트 셔츠,라운드,3:남녀공용,6723,186,8419494,119900,18365,123467895,806087700,3415890,22301400,45266.0,4,37633.0,49818,45266.0,62.0,2287,140916600,42000755,274211300,34.02,0.7,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_니트 셔츠_오픈형티(맨투맨 등)_ZA,ZA,01_시즌,봄,니트 셔츠,오픈형티(맨투맨 등),1:남성,5030,236,11180160,139900,16687,83935610,703697000,3938132,33016400,47374.0,4,40434.0,53969,47374.0,66.0,1708,96132562,28501396,238949200,33.96,0.7,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_수트_블레이져(수트)_ZB,ZB,01_시즌,봄,수트,블레이져(수트),1:남성,9666,117,22040900,259000,53988,521852841,2503494000,6316654,30303000,191114.0,4,186561.0,193470,188384.0,27.0,4821,966454759,258742005,1248639000,49.88,1.19,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_수트_블레이져(수트)_ZC,ZC,01_시즌,봄,수트,블레이져(수트),1:남성,2406,25,5180000,259000,56648,136295088,623154000,1416200,6475000,207200.0,4,200598.0,199417,207200.0,20.0,1525,310094382,75477432,394975000,63.38,1.51,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_수트_수트팬츠_ZB,ZB,01_시즌,봄,수트,수트팬츠,1:남성,11599,130,13332880,139000,28018,324977882,1612261000,3642308,18070000,102384.0,4,98737.0,103567,102561.0,26.0,5279,567883763,147040122,733781000,45.51,1.14,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_수트_수트팬츠_ZC,ZC,01_시즌,봄,수트,수트팬츠,1:남성,2892,31,3396550,139000,23501,67964892,401988000,728531,4309000,109566.0,4,106630.0,107055,109566.0,21.0,1563,170699503,39144057,217257000,54.05,1.71,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_스웨터_T-에리_ZA,ZA,01_시즌,봄,스웨터,T-에리,1:남성,11342,286,12928763,109900,13081,148364702,1246485800,3741166,31431400,45205.0,4,32422.0,42638,45205.0,59.0,3143,161987461,41113583,345415700,27.71,0.72,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_스웨터_라운드_ZB,ZB,01_시즌,봄,스웨터,라운드,1:남성,18220,388,16304625,109900,12798,233170450,2002378000,4965430,42641200,41842.0,4,30556.0,42289,42022.0,62.0,8470,473251046,108726635,930853000,46.49,1.38,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_스웨터_오픈형(CARDIGAN)_ZB,ZB,01_시즌,봄,스웨터,오픈형(CARDIGAN),1:남성,13201,528,34392077,184900,17040,224938440,2440864900,8996856,97627200,64950.0,4,52269.0,70673,65137.0,65.0,3459,275760671,59288291,641909100,26.2,0.85,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,20409,388,38041520,139000,21566,440140494,2836851000,8367608,53932000,103636.0,4,101359.0,74206,98045.0,29.0,5184,543615519,109254492,720576000,25.4,0.87,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,봄,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,3382,129,5381380,129900,11833,40019206,439321800,1526457,16757100,41716.0,4,36859.0,44007,41716.0,68.0,507,24454468,5945271,65859300,14.99,0.41,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,사계절_데님_데님팬츠_ZB,ZB,01_시즌,사계절,데님,데님팬츠,1:남성,13000,311,20818653,103233,18189,236452667,1342033333,5656675,32105567,66695.0,4,67137.0,64064,66941.0,35.0,2486,167801458,45216611,256638067,19.12,0.45,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_스웨터_후드T_ZA,ZA,01_시즌,봄,스웨터,후드T,1:남성,1528,16,1027900,129900,21197,32389016,198487200,339152,2078400,64244.0,4,53722.0,62951,64244.0,51.0,390,29717947,8266830,50661000,25.52,0.58,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,사계절_데님_데님자켓_ZB,ZB,01_시즌,사계절,데님,데님자켓,1:남성,2874,84,8177500,159000,13742,39494508,456966000,1154328,13356000,97351.0,4,98918.0,99312,97351.0,39.0,715,69029931,9825530,113685000,24.88,1.34,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,사계절_니트 셔츠_라운드_ZB,ZB,01_시즌,사계절,니트 셔츠,라운드,1:남성,8765,641,17808681,79900,7430,65123950,700323500,4762630,51215900,27783.0,4,27878.0,37400,27783.0,65.0,5862,168637262,43554660,468373800,66.88,1.69,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,사계절_수트_블레이져(수트)_ZB,ZB,01_시즌,사계절,수트,블레이져(수트),1:남성,17008,368,66998120,259000,42936,730246984,4405072000,15800264,95312000,192741.0,4,187100.0,142344,182060.0,30.0,4808,939472264,203968006,1245272000,28.27,0.89,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_팬츠_니트팬츠_ZA,ZA,01_시즌,봄,팬츠,니트팬츠,1:남성,5238,149,4639630,99900,15556,81482328,523276200,2317844,14885100,31138.0,4,27359.0,39199,31138.0,69.0,1173,46424154,18247188,117182700,22.39,0.29,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_코트_싱글코트_ZB,ZB,01_시즌,봄,코트,싱글코트,1:남성,6009,221,27605180,359000,41091,246915819,2157231000,9081111,79339000,124927.0,4,89201.0,128406,124910.0,65.0,2030,305426585,83416446,728770000,33.78,0.79,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_점퍼_패딩점퍼_ZB,ZB,01_시즌,봄,점퍼,패딩점퍼,1:남성,3523,122,11831901,299000,28889,101775947,1053377000,3524458,36478000,96983.0,4,88896.0,112442,96983.0,68.0,1330,164844366,37049865,397670000,37.75,1.11,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,봄,우븐 셔츠,캐쥬얼셔츠,1:남성,8228,63,1767100,89900,7769,63923332,739697200,489447,5663700,28049.0,4,26519.0,26755,28049.0,69.0,1876,53843996,14574644,168652400,22.8,0.54,4,0,3,0,0,0,0,0,13.4
2023,2023-04-02,봄_팬츠_팬츠(일반)_ZA,ZA,01_시즌,봄,팬츠,팬츠(일반),1:남성,6080,31,1523160,139000,17118,104077440,845120000,530658,4309000,48575.0,4,35817.0,55373,49134.0,65.0,411,27297800,7034358,57129000,6.76,0.17,4,0,3,0,0,0,0,0,13.4
2023,2023-04-09,여름_스웨터_T-에리_ZB,ZB,01_시즌,여름,스웨터,T-에리,1:남성,54868,740,43550700,99900,9992,548268490,5481313200,7394450,73926000,58854.0,4,56170.0,38602,58852.0,41.0,1540,90551800,14260050,153846000,2.81,0.12,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_니트 셔츠_라운드(V넥 등)_ZB,ZB,01_시즌,여름,니트 셔츠,라운드(V넥 등),1:남성,5594,127,8688673,119900,18694,104574236,670720600,2374138,15227300,68415.0,4,68367.0,49696,68415.0,43.0,264,18086891,4935216,31653600,4.72,0.11,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_니트 셔츠_라운드_ZB,ZB,01_시즌,여름,니트 셔츠,라운드,1:남성,60320,1351,57998188,69900,7739,466816480,4216368000,10455389,94434900,48684.0,4,47543.0,30221,42930.0,39.0,5564,231996898,40488274,375393600,9.22,0.37,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_니트 셔츠_티에리_ZB,ZB,01_시즌,여름,니트 셔츠,티에리,1:남성,26578,100,5900000,89900,8941,237625039,2389362200,894067,8990000,59000.0,4,57196.0,34895,59000.0,34.0,100,5900000,894067,8990000,0.38,0.02,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_수트_블레이져(수트)_ZA,ZA,01_시즌,여름,수트,블레이져(수트),1:남성,10903,292,67595010,359000,63357,690785005,3914177000,18500341,104828000,255231.0,4,243348.0,228578,231490.0,36.0,987,239389270,60794312,335133000,9.05,0.23,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_수트_블레이져(수트)_ZC,ZC,01_시즌,여름,수트,블레이져(수트),1:남성,9657,276,61256840,289000,60600,585219028,2790873000,16725738,79764000,226375.0,4,212009.0,203628,221945.0,23.0,3248,698619846,195120481,929222000,33.63,0.75,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_수트_수트팬츠_ZA,ZA,01_시즌,여름,수트,수트팬츠,1:남성,13185,340,44283820,205667,33110,436550955,2711715000,11257287,69926667,146221.0,4,138670.0,131660,130247.0,37.0,1128,154120010,36321701,217218667,8.56,0.24,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_수트_수트팬츠_ZB,ZB,01_시즌,여름,수트,수트팬츠,1:남성,23757,768,84556480,139000,29204,693799428,3302223000,22428672,106752000,109926.0,4,106411.0,101957,110100.0,21.0,8270,904073902,247221895,1149530000,34.81,0.83,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_수트_수트팬츠_ZC,ZC,01_시즌,여름,수트,수트팬츠,1:남성,11576,294,35667176,159000,31410,363602160,1840584000,9234540,46746000,124154.0,4,116307.0,113376,121317.0,24.0,3220,377563324,99868397,505720000,27.82,0.67,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_스웨터_T-에리_ZA,ZA,01_시즌,여름,스웨터,T-에리,1:남성,8321,194,13374100,109900,13619,113323699,914477900,2642086,21320600,68920.0,4,67947.0,47406,68939.0,37.0,194,13374100,2642086,21320600,2.33,0.08,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_스웨터_라운드_ZA,ZA,01_시즌,여름,스웨터,라운드,1:남성,6178,78,5283500,109900,11520,71173649,678962200,898599,8572200,66758.0,4,66904.0,48922,67737.0,38.0,576,38519330,6635809,63302400,9.32,0.4,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_자켓_싱글재킷_ZA,ZA,01_시즌,여름,자켓,싱글재킷,1:남성,30109,773,140016190,295667,38690,1164902156,8902227667,29906984,228550333,185458.0,4,187761.0,159446,181133.0,39.0,3214,641104890,121905906,940772666,10.67,0.4,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,40068,904,35035500,69900,6048,242331264,2800753200,5467392,63189600,38756.0,4,38836.0,30506,38756.0,45.0,5489,212693665,33197472,383681100,13.7,0.66,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,11830,281,13496151,124675,12517,148073152,1474905250,3517207,35033675,71350.0,4,71463.0,49883,48029.0,61.0,2987,156696308,34593612,352993250,25.25,0.73,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,46161,792,38230000,89900,6763,312171456,4149873900,5356032,71200800,48357.0,4,47271.0,29276,48270.0,46.0,3086,150206640,20546365,277431400,6.69,0.37,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,사계절_팬츠_팬츠(일반)_ZB,ZB,01_시즌,사계절,팬츠,팬츠(일반),1:남성,27141,594,39993837,99900,12418,337050508,2711385900,7376589,59340600,67203.0,4,65901.0,61195,67330.0,33.0,8923,600813140,108509858,891407700,32.88,1.3,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_점퍼_점퍼_ZB,ZB,01_시즌,여름,점퍼,점퍼,1:남성,19166,630,101989508,271000,32893,630431071,5193986000,20722716,170730000,158997.0,4,144648.0,129556,161888.0,40.0,5756,968502473,192664907,1563019000,30.03,1.09,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_팬츠_니트팬츠_ZB,ZB,01_시즌,여름,팬츠,니트팬츠,1:남성,15464,150,10556200,109450,17872,276372608,1692534800,2680800,16417500,58957.0,4,58887.0,45563,70375.0,36.0,334,22829350,5967498,36556300,2.16,0.05,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_팬츠_반바지_ZA,ZA,01_시즌,여름,팬츠,반바지,1:남성,1923,0,0,89900,14911,28673853,172877700,0,0,,4,49000.0,38841,49000.0,45.0,0,0,0,0,0.0,0.0,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_팬츠_반바지_ZB,ZB,01_시즌,여름,팬츠,반바지,1:남성,13662,54,2622200,89900,10500,143457831,1228213800,567027,4854600,48559.0,4,50140.0,32807,48559.0,46.0,100,4851300,1370371,8990000,0.73,0.02,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_팬츠_팬츠(일반)_ZA,ZA,01_시즌,여름,팬츠,팬츠(일반),1:남성,26843,558,47073970,139000,16236,435836370,3731177000,9059967,77562000,197155.0,4,101714.0,73028,84362.0,39.0,3453,330368887,53789515,479967000,12.86,0.57,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_팬츠_팬츠(일반)_ZB,ZB,01_시즌,여름,팬츠,팬츠(일반),1:남성,55304,835,57401485,99900,9066,501367629,5524869600,7569832,83416500,68662.0,4,66832.0,43143,68744.0,31.0,3333,227476445,31564329,332966700,6.03,0.35,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_스웨터_라운드_ZB,ZB,01_시즌,여름,스웨터,라운드,1:남성,23800,406,23868168,89900,11157,265536600,2139620000,4529742,36499400,58920.0,4,56978.0,42705,58789.0,35.0,1858,109043996,20715202,167034200,7.81,0.3,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,사계절_자켓_싱글재킷_ZB,ZB,01_시즌,사계절,자켓,싱글재킷,1:남성,3000,69,10430000,239000,33934,101802000,717000000,2341446,16491000,151159.0,4,142988.0,142581,151159.0,37.0,1200,177930929,40404501,286800000,40.0,1.19,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,여름_수트_블레이져(수트)_ZB,ZB,01_시즌,여름,수트,블레이져(수트),1:남성,19800,724,148287860,259000,56988,1128372300,5128200000,41259674,187516000,204339.0,4,197877.0,189092,204817.0,21.0,7341,1493709172,425374015,1901319000,37.08,0.83,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,사계절_수트_수트팬츠_ZC,ZC,01_시즌,사계절,수트,수트팬츠,1:남성,4526,60,5814370,139000,25898,117214348,629114000,1553880,8340000,96906.0,4,94603.0,89643,96906.0,30.0,1611,168470781,36780589,223929000,35.59,0.99,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,사계절_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,113144,1706,65731900,69900,7711,872491099,7908765600,13155535,119249400,38682.0,4,38768.0,35960,38530.0,45.0,27573,1043390055,205217527,1927352700,24.37,0.85,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_니트 셔츠_라운드_ZA,ZA,01_시즌,봄,니트 셔츠,라운드,3:남녀공용,6723,98,3867900,119900,18365,123467895,806087700,1799770,11750200,39468.0,4,37633.0,49818,39468.0,67.0,2385,144784500,43800525,285961500,35.48,0.71,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_니트 셔츠_오픈형티(맨투맨 등)_ZA,ZA,01_시즌,봄,니트 셔츠,오픈형티(맨투맨 등),1:남성,5030,192,8197291,139900,16687,83935610,703697000,3203904,26860800,42694.0,4,40434.0,53969,42694.0,69.0,1900,104329853,31705300,265810000,37.77,0.75,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_수트_블레이져(수트)_ZB,ZB,01_시즌,봄,수트,블레이져(수트),1:남성,9666,135,25174800,259000,53988,521852841,2503494000,7288448,34965000,193661.0,4,186561.0,193470,186480.0,28.0,4956,991629559,266030453,1283604000,51.27,1.22,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_수트_블레이져(수트)_ZC,ZC,01_시즌,봄,수트,블레이져(수트),1:남성,2406,37,7614600,259000,56648,136295088,623154000,2095976,9583000,205800.0,4,200598.0,199417,205800.0,21.0,1562,317708982,77573408,404558000,64.92,1.55,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_수트_수트팬츠_ZB,ZB,01_시즌,봄,수트,수트팬츠,1:남성,11599,131,13015960,139000,28018,324977882,1612261000,3670325,18209000,103341.0,4,98737.0,103567,99358.0,29.0,5410,580899723,150710447,751990000,46.64,1.16,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_수트_수트팬츠_ZC,ZC,01_시즌,봄,수트,수트팬츠,1:남성,2892,34,3739100,139000,23501,67964892,401988000,799034,4726000,109974.0,4,106630.0,107055,109974.0,21.0,1597,174438603,39943091,221983000,55.22,1.75,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_스웨터_T-에리_ZA,ZA,01_시즌,봄,스웨터,T-에리,1:남성,11342,153,6230347,109900,13081,148364702,1246485800,2001393,16814700,40721.0,4,32422.0,42638,40721.0,63.0,3296,168217808,43114976,362230400,29.06,0.74,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_스웨터_라운드_ZB,ZB,01_시즌,봄,스웨터,라운드,1:남성,18220,275,10769933,109900,12798,233170450,2002378000,3519312,30222500,37259.0,4,30556.0,42289,39163.0,64.0,8745,484020979,112245947,961075500,48.0,1.41,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_스웨터_오픈형(CARDIGAN)_ZB,ZB,01_시즌,봄,스웨터,오픈형(CARDIGAN),1:남성,13201,452,26847539,184900,17040,224938440,2440864900,7701854,83574800,59428.0,4,52269.0,70673,59397.0,68.0,3911,302608210,66990145,725483900,29.63,0.93,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_스웨터_후드T_ZA,ZA,01_시즌,봄,스웨터,후드T,1:남성,1528,15,930680,129900,21197,32389016,198487200,317955,1948500,62045.0,4,53722.0,62951,62045.0,52.0,405,30648627,8584785,52609500,26.51,0.6,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,봄,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,3382,142,5604880,129900,11833,40019206,439321800,1680286,18445800,39471.0,4,36859.0,44007,39471.0,70.0,649,30059348,7625557,84305100,19.19,0.49,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_가죽&FUR_가죽점퍼_ZA,ZA,01_시즌,봄,가죽&FUR,가죽점퍼,1:남성,352,6,3586100,1149000,265036,93292672,404448000,1590216,6894000,618410.0,4,601846.0,643880,597683.0,48.0,120,80807100,31804320,137880000,34.09,0.45,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_점퍼_패딩점퍼_ZB,ZB,01_시즌,봄,점퍼,패딩점퍼,1:남성,3523,41,3145930,299000,28889,101775947,1053377000,1184449,12259000,76730.0,4,88896.0,112442,76730.0,74.0,1371,167990296,38234314,409929000,38.92,1.12,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,봄_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,봄,우븐 셔츠,캐쥬얼셔츠,1:남성,8228,47,1320400,89900,7769,63923332,739697200,365143,4225300,28094.0,4,26519.0,26755,28094.0,69.0,1923,55164396,14939787,172877700,23.37,0.55,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,3777,71,12724670,259000,47950,181107150,978243000,3404450,18389000,179221.0,4,176034.0,165095,179221.0,31.0,1642,319605930,75630280,425278000,43.47,1.19,4,1,2,0,0,0,0,0,12.7
2023,2023-04-09,사계절_수트_블레이져(수트)_ZB,ZB,01_시즌,사계절,수트,블레이져(수트),1:남성,17008,400,72579570,259000,42936,730246984,4405072000,17174200,103600000,193032.0,4,187100.0,142344,181449.0,30.0,5208,1012051834,221142206,1348872000,30.62,0.96,4,1,2,0,0,0,0,0,12.7
