,주차,시즌,카테고리,할인율,판매액,판매수량,매출원가,판매택가
1816,2021-10-03,사계절,자켓_싱글재킷_ZB,69.81936420068256,22462240,374,8833165,74426000
1817,2021-10-03,사계절,팬츠_니트팬츠_ZB,42.3097919429583,1434270,41,259068,2725900
1818,2021-10-03,사계절,팬츠_팬츠(일반)_ZB,50.498065148387276,97289256,2393,26023347,203360700
1819,2021-10-03,여름,니트 셔츠_라운드_ZB,61.78257136194188,16798306,1423,6348571,72582500
1820,2021-10-03,여름,니트 셔츠_티에리_ZB,-8.306683567443585,2366588,55,422001,4944500
1821,2021-10-03,여름,수트_블레이져(수트)_ZA,27.668769534840962,3419396,20,926819,5180000
1822,2021-10-03,여름,수트_블레이져(수트)_ZB,21.2,3283500,21,895555,4179000
1823,2021-10-03,여름,수트_블레이져(수트)_ZC,35.77777777777778,2323200,15,682497,3285000
1824,2021-10-03,여름,수트_수트팬츠_ZA,inf,1855955,11,247424,1529000
1825,2021-10-03,여름,수트_수트팬츠_ZB,21.2,1158300,15,322397,1485000
1826,2021-10-03,여름,수트_수트팬츠_ZC,-inf,1546400,17,380054,1963000
1827,2021-10-03,여름,스웨터_T-에리_ZB,53.24368345781026,1300900,29,220290,2607100
1828,2021-10-03,여름,스웨터_라운드_ZB,56.61846496106785,234000,6,55521,539400
1829,2021-10-03,여름,우븐 셔츠_드레스셔츠_ZB,83.30370699688548,27273357,1839,11883921,128546100
1830,2021-10-03,여름,우븐 셔츠_캐쥬얼셔츠_ZB,81.1305914563161,6429990,385,2703418,26911500
1831,2021-10-03,여름,자켓_싱글재킷_ZA,48.92213642213642,5415000,42,1555240,10878000
1832,2021-10-03,여름,자켓_싱글재킷_ZB,59.13631550610194,6947510,86,1813601,17114000
1833,2021-10-03,여름,점퍼_점퍼_ZB,-inf,2450000,29,553221,7221000
1834,2021-10-03,여름,팬츠_반바지_ZB,65.84825225756761,531539,30,222439,1627000
1835,2021-10-03,여름,팬츠_팬츠(일반)_ZA,56.045335731414866,1919819,32,476500,4448000
1836,2021-10-03,여름,팬츠_팬츠(일반)_ZB,73.75892762357599,7593418,130,1489296,14272600
1837,2021-10-10,가을,니트 셔츠_라운드_ZB,58.62594750295472,47325046,1641,12174383,114705900
1838,2021-10-10,가을,수트_블레이져(수트)_ZB,24.346146674335348,45911564,253,9422487,60467000
1839,2021-10-10,가을,수트_블레이져(수트)_ZC,21.61585506988338,8804891,47,1774264,11233000
1840,2021-10-10,가을,수트_수트팬츠_ZB,24.50764218119059,28678856,294,5582162,37926000
1841,2021-10-10,가을,수트_수트팬츠_ZC,22.264389534883723,4813389,48,958662,6192000
1842,2021-10-10,가을,스웨터_T-에리_ZA,56.425034027184566,44532613,1023,11205616,102197700
1843,2021-10-10,가을,스웨터_오픈형(CARDIGAN)_ZB,56.83671664159469,38305040,555,9328704,88744500
1844,2021-10-10,가을,우븐 셔츠_캐쥬얼셔츠_ZB,53.59253078595746,28448846,877,6482225,61302300
1845,2021-10-10,가을,코트_싱글코트_ZB,63.147468996866586,25051245,273,5964444,67977000
1846,2021-10-10,가을,팬츠_팬츠(일반)_ZB,51.39526349315003,20449568,468,5049514,42073200
1847,2021-10-10,겨울,니트 셔츠_라운드_ZB,56.597232713563784,65491137,2159,16012559,150914100
1848,2021-10-10,겨울,니트 셔츠_오픈형티(맨투맨 등)_ZB,57.140166632089574,12342870,179,2928878,28782100
1849,2021-10-10,겨울,니트 셔츠_후드티_ZB,44.298151792590055,2603950,52,490045,4674800
1850,2021-10-10,겨울,사파리_패딩사파리_ZA,0.0,0,0,0,0
1851,2021-10-10,겨울,사파리_패딩사파리_ZB,67.56939193311922,29691078,218,6742775,89082000
1852,2021-10-10,겨울,수트_블레이져(수트)_ZA,0.0,0,0,0,0
1853,2021-10-10,겨울,수트_블레이져(수트)_ZB,24.362023094405526,122014785,669,26592521,159891000
1854,2021-10-10,겨울,수트_블레이져(수트)_ZC,21.72602959991701,45272099,242,10111777,57838000
1855,2021-10-10,겨울,수트_수트팬츠_ZA,0.0,0,0,0,0
1856,2021-10-10,겨울,수트_수트팬츠_ZB,24.511888701702397,69860139,706,14151222,91074000
1857,2021-10-10,겨울,수트_수트팬츠_ZC,21.79628032008002,25018934,248,5253733,31992000
1858,2021-10-10,겨울,스웨터_T-에리_ZB,54.136169063800644,13928662,304,3093037,30369600
1859,2021-10-10,겨울,스웨터_Turtle_ZA,68.88429974304188,640531,10,181052,1639000
1860,2021-10-10,겨울,스웨터_Turtle_ZB,0.0,0,0,0,0
1861,2021-10-10,겨울,스웨터_VEST_ZB,0.0,0,0,0,0
1862,2021-10-10,겨울,스웨터_라운드_ZA,50.07126561744274,11665000,167,1912925,23363300
1863,2021-10-10,겨울,스웨터_라운드_ZB,53.37488276734498,64131450,1530,15177880,137547000
1864,2021-10-10,겨울,스웨터_오픈형(CARDIGAN)_ZA,48.54985090075278,19744213,215,3839323,37258500
1865,2021-10-10,겨울,우븐 셔츠_캐쥬얼셔츠_ZA,46.606444045916476,18898316,395,4176540,35510500
1866,2021-10-10,겨울,우븐 셔츠_캐쥬얼셔츠_ZB,54.16807454083869,22169269,692,5070238,48370800
1867,2021-10-10,겨울,자켓_싱글재킷_ZA,22.800281596715955,123367466,617,7354305,159803000
1868,2021-10-10,겨울,점퍼_패딩점퍼_ZB,35.378546984834664,13888700,193,4498954,37007000
1869,2021-10-10,겨울,조끼_패딩베스트_ZB,72.56994345173409,9716767,275,3429263,35475000
1870,2021-10-10,겨울,코트_싱글코트_ZA,33.69672131147541,10920150,30,2192069,16470000
1871,2021-10-10,겨울,코트_싱글코트_ZB,44.57215771319286,32459653,178,10193215,58562000
1872,2021-10-10,겨울,팬츠_니트팬츠_ZB,39.62287001232312,4262565,101,828520,7059900
1873,2021-10-10,겨울,팬츠_팬츠(일반)_ZA,19.400398909607045,79215611,769,2740153,107480200
1874,2021-10-10,봄,가죽&FUR_가죽점퍼_ZA,64.67578689800912,6950000,20,4089000,19980000
1875,2021-10-10,봄,니트 셔츠_라운드_ZB,78.60260696213379,16222571,1166,8092445,81503400
1876,2021-10-10,봄,수트_블레이져(수트)_ZA,46.99292012143471,29460308,358,18455890,114082000
1877,2021-10-10,봄,수트_블레이져(수트)_ZB,23.765494137353436,1821200,19,769239,3781000
1878,2021-10-10,봄,수트_블레이져(수트)_ZC,47.96592243698465,4512450,38,1842197,9962000
1879,2021-10-10,봄,수트_수트팬츠_ZA,47.54371463794156,17627670,383,11089196,68437000
1880,2021-10-10,봄,수트_수트팬츠_ZB,60.30751964085298,1465300,28,590021,2772000
1881,2021-10-10,봄,수트_수트팬츠_ZC,49.28239565111073,2006000,34,905061,4966000
1882,2021-10-10,봄,스웨터_T-에리_ZB,67.25673041462515,621500,19,187121,1898100
1883,2021-10-10,봄,스웨터_라운드_ZB,67.7229606827308,2799400,92,825728,8750800
1884,2021-10-10,봄,스웨터_오픈형(CARDIGAN)_ZB,63.82328799249531,2791945,48,653522,7675200
1885,2021-10-10,봄,우븐 셔츠_드레스셔츠_ZB,66.17911083445271,3096945,131,776712,9156900
1886,2021-10-10,봄,우븐 셔츠_캐쥬얼셔츠_ZB,73.1743881595099,2468656,142,1170955,9925800
1887,2021-10-10,봄,점퍼_패딩점퍼_ZB,53.18257956448911,2236000,24,464054,4776000
1888,2021-10-10,봄,조끼_패딩베스트_ZB,82.21398490749756,1461299,104,1183587,8216000
1889,2021-10-10,봄,코트_더블코트_ZB,74.94980197107857,2719700,33,1146803,10857000
1890,2021-10-10,봄,코트_싱글코트_ZB,69.99032931726907,4567408,65,1711760,16185000
1891,2021-10-10,사계절,니트 셔츠_라운드_ZB,7.768844221105527,734160,40,216208,796000
1892,2021-10-10,사계절,데님_데님팬츠_ZB,46.02323869797304,14409682,341,4158368,27245900
1893,2021-10-10,사계절,수트_블레이져(수트)_ZB,19.910868267938138,19462259,116,4128696,24564000
1894,2021-10-10,사계절,수트_수트팬츠_ZB,9.915413068473624,11333391,125,2124597,13815000
1895,2021-10-10,사계절,우븐 셔츠_드레스셔츠_ZB,45.68063087741778,32397317,1170,8292311,57223000
1896,2021-10-10,사계절,우븐 셔츠_드레스셔츠_ZC,14.870509607351712,101900,3,22606,119700
1897,2021-10-10,사계절,자켓_싱글재킷_ZB,71.27639104613979,9431397,165,3896985,32835000
1898,2021-10-10,사계절,팬츠_니트팬츠_ZB,45.046646884613295,1153339,29,184720,1947100
1899,2021-10-10,사계절,팬츠_팬츠(일반)_ZB,48.786410279977495,89919886,2118,22262098,182908200
1900,2021-10-10,여름,니트 셔츠_라운드_ZB,66.52979561607566,20512990,1321,6544409,69510500
1901,2021-10-10,여름,니트 셔츠_티에리_ZB,66.5042286844289,1485800,49,429318,4405100
1902,2021-10-10,여름,수트_블레이져(수트)_ZA,32.833333333333336,3613050,21,972695,5439000
1903,2021-10-10,여름,수트_블레이져(수트)_ZB,44.0,3094450,14,572818,2786000
1904,2021-10-10,여름,수트_블레이져(수트)_ZC,32.22222222222222,1773750,12,562979,2628000
1905,2021-10-10,여름,수트_수트팬츠_ZA,36.844655704008225,2284239,25,580040,3475000
1906,2021-10-10,여름,수트_수트팬츠_ZB,40.666666666666664,1564200,12,252715,1188000
1907,2021-10-10,여름,수트_수트팬츠_ZC,21.0,947400,11,244956,1209000
1908,2021-10-10,여름,스웨터_T-에리_ZB,55.75892405703307,1416000,35,267825,3146500
1909,2021-10-10,여름,스웨터_라운드_ZB,56.61846496106785,78000,2,18576,179800
1910,2021-10-10,여름,우븐 셔츠_드레스셔츠_ZB,62.77330516014562,15368931,809,5235075,56549100
1911,2021-10-10,여름,우븐 셔츠_캐쥬얼셔츠_ZB,69.63493410945571,7618480,373,2689861,26072700
1912,2021-10-10,여름,자켓_싱글재킷_ZA,47.08991458991459,5274450,39,1468396,10101000
1913,2021-10-10,여름,자켓_싱글재킷_ZB,61.59692989882025,6162657,81,1709635,16119000
1914,2021-10-10,여름,점퍼_점퍼_ZB,50.599987891263545,2373000,27,520589,6623000
1915,2021-10-10,여름,팬츠_반바지_ZB,-inf,195000,4,35014,239600
1916,2021-10-10,여름,팬츠_팬츠(일반)_ZA,49.64028776978417,1120000,16,235200,2224000
1917,2021-10-10,여름,팬츠_팬츠(일반)_ZB,47.541796639586586,6254390,160,1744531,15020500
1918,2021-10-17,가을,니트 셔츠_라운드_ZB,58.24629799419631,48427239,1663,12353523,116243700
1919,2021-10-17,가을,수트_블레이져(수트)_ZB,23.212989269370023,50783334,277,10269287,66203000
1920,2021-10-17,가을,수트_블레이져(수트)_ZC,24.540241201082942,6131860,34,1283510,8126000
1921,2021-10-17,가을,수트_수트팬츠_ZB,23.22980413225336,32020046,324,6114727,41796000
1922,2021-10-17,가을,수트_수트팬츠_ZC,24.154487964096287,3717947,38,758941,4902000
1923,2021-10-17,가을,스웨터_T-에리_ZA,54.110797828911444,42771811,933,10223381,93206700
1924,2021-10-17,가을,스웨터_오픈형(CARDIGAN)_ZB,59.40285434187873,33625885,518,8706991,82828200
1925,2021-10-17,가을,우븐 셔츠_캐쥬얼셔츠_ZB,53.20999124249595,27996521,856,6327006,59834400
1926,2021-10-17,가을,코트_싱글코트_ZB,62.06695113788487,45337580,480,10524947,119520000
1927,2021-10-17,가을,팬츠_팬츠(일반)_ZB,52.195957029643836,22089579,514,5545834,46208600
1928,2021-10-17,겨울,니트 셔츠_라운드_ZB,54.963186688006175,127712476,4068,30523762,284353200
1929,2021-10-17,겨울,니트 셔츠_오픈형티(맨투맨 등)_ZB,60.71622646752343,26804357,450,6887319,69095000
1930,2021-10-17,겨울,니트 셔츠_후드티_ZB,53.670745272525025,9163000,220,2073266,19778000
1931,2021-10-17,겨울,사파리_패딩사파리_ZA,30.94752004008016,11026300,32,1222720,15968000
1932,2021-10-17,겨울,사파리_패딩사파리_ZB,59.2127918998587,121207947,809,24549734,326691000
1933,2021-10-17,겨울,수트_블레이져(수트)_ZA,0.0,0,0,0,0
1934,2021-10-17,겨울,수트_블레이져(수트)_ZB,25.305822519069284,152335738,828,32880124,197892000
1935,2021-10-17,겨울,수트_블레이져(수트)_ZC,22.705979851670946,43042721,233,9735719,55687000
1936,2021-10-17,겨울,수트_수트팬츠_ZA,0.0,0,0,0,0
1937,2021-10-17,겨울,수트_수트팬츠_ZB,23.695527587373405,77239481,782,15638500,100878000
1938,2021-10-17,겨울,수트_수트팬츠_ZC,23.058446088794927,21836013,220,4660569,28380000
1939,2021-10-17,겨울,스웨터_T-에리_ZB,54.65337269384267,34700781,766,7696648,76523400
1940,2021-10-17,겨울,스웨터_Turtle_ZA,44.51846952427768,10208289,76,2267109,17952400
1941,2021-10-17,겨울,스웨터_Turtle_ZB,41.72225623681934,17989815,309,3259332,30869100
1942,2021-10-17,겨울,스웨터_VEST_ZB,42.46866116672847,7447777,144,1073740,12945600
1943,2021-10-17,겨울,스웨터_라운드_ZA,60.55504698328358,12857753,233,2668664,32596700
1944,2021-10-17,겨울,스웨터_라운드_ZB,54.08640917802941,114170296,2766,27437953,248663400
1945,2021-10-17,겨울,스웨터_오픈형(CARDIGAN)_ZA,49.786040200037775,37761153,436,7840058,76516400
1946,2021-10-17,겨울,우븐 셔츠_캐쥬얼셔츠_ZA,45.16455000974371,42928358,871,9189504,78302900
1947,2021-10-17,겨울,우븐 셔츠_캐쥬얼셔츠_ZB,52.70764990961617,25586391,774,5671046,54102600
1948,2021-10-17,겨울,자켓_싱글재킷_ZA,32.83868600984504,129069270,742,8828636,192178000
1949,2021-10-17,겨울,점퍼_패딩점퍼_ZB,58.96366157707685,66997408,641,16330088,154759000
1950,2021-10-17,겨울,조끼_패딩베스트_ZB,72.22879075519137,27390342,761,9498756,98169000
1951,2021-10-17,겨울,코트_싱글코트_ZA,40.42073626689675,18644139,57,4165076,31293000
1952,2021-10-17,겨울,코트_싱글코트_ZB,50.34440366972477,178069934,1090,62441263,358610000
1953,2021-10-17,겨울,팬츠_니트팬츠_ZB,42.422118470401735,11913094,296,2428633,20690400
1954,2021-10-17,겨울,팬츠_팬츠(일반)_ZA,49.469478697412434,78666619,1073,4791362,143304100
1955,2021-10-17,겨울,팬츠_팬츠(일반)_ZB,45.49499443826474,49000,1,11070,89900
1956,2021-10-17,봄,가죽&FUR_가죽점퍼_ZA,231.76948823823824,-1451480,17,3484000,16983000
1957,2021-10-17,봄,니트 셔츠_라운드_ZB,76.28110927488866,10284982,657,4538321,45924300
1958,2021-10-17,봄,수트_블레이져(수트)_ZA,42.26780888552589,6872020,53,2754532,16847000
1959,2021-10-17,봄,수트_블레이져(수트)_ZB,38.07035175879397,2996200,25,1007266,4975000
1960,2021-10-17,봄,수트_블레이져(수트)_ZC,46.55814590909858,4959500,41,2002013,10919000
1961,2021-10-17,봄,수트_수트팬츠_ZA,43.71610969200235,4238486,60,1762627,10700000
1962,2021-10-17,봄,수트_수트팬츠_ZB,36.45307239057239,1504300,26,556753,2574000
1963,2021-10-17,봄,수트_수트팬츠_ZC,45.91539228410736,1456000,24,628051,3416000
1964,2021-10-17,봄,스웨터_T-에리_ZB,60.96096096096096,195000,5,49248,499500
1965,2021-10-17,봄,스웨터_라운드_ZB,70.08092497817924,3172000,112,1010392,10618800
1966,2021-10-17,봄,스웨터_오픈형(CARDIGAN)_ZB,66.59706671508403,2479000,47,655555,7515300
1967,2021-10-17,봄,우븐 셔츠_드레스셔츠_ZB,68.99044967714495,4010000,185,1096883,12931500
1968,2021-10-17,봄,우븐 셔츠_캐쥬얼셔츠_ZB,68.51602100209134,2672785,120,973343,8388000
1969,2021-10-17,봄,점퍼_패딩점퍼_ZB,59.268916008614504,2269536,28,541396,5572000
1970,2021-10-17,봄,조끼_패딩베스트_ZB,82.91593248945148,2024462,150,1722915,11850000
1971,2021-10-17,봄,코트_더블코트_ZB,76.21007715688567,2034990,26,905313,8554000
1972,2021-10-17,봄,코트_싱글코트_ZB,69.16455647150003,3766949,60,1594714,14940000
1973,2021-10-17,사계절,니트 셔츠_라운드_ZB,44.34245402838368,4031610,364,1967492,7243600
1974,2021-10-17,사계절,데님_데님팬츠_ZB,46.63501284431169,12258239,286,3486951,22851400
1975,2021-10-17,사계절,수트_블레이져(수트)_ZB,-6.156926763468817,23606560,144,5221608,30536000
1976,2021-10-17,사계절,수트_수트팬츠_ZB,44.90708365708366,11693680,131,2224262,14049000
1977,2021-10-17,사계절,우븐 셔츠_드레스셔츠_ZB,42.95475834821781,30173711,1112,7779686,51878800
1978,2021-10-17,사계절,우븐 셔츠_드레스셔츠_ZC,34.399749373433586,261745,10,75355,399000
1979,2021-10-17,사계절,자켓_싱글재킷_ZB,9.884422110552764,1434640,8,188945,1592000
1980,2021-10-17,사계절,팬츠_니트팬츠_ZB,35.7851602960673,1137495,27,166899,1747300
1981,2021-10-17,사계절,팬츠_팬츠(일반)_ZB,46.2205690073467,76916649,1787,18642340,153361300
1982,2021-10-17,여름,니트 셔츠_라운드_ZB,63.3499355665077,8118370,581,2704552,29204800
1983,2021-10-17,여름,니트 셔츠_티에리_ZB,57.952784238379344,842482,27,246503,2427300
1984,2021-10-17,여름,수트_블레이져(수트)_ZA,36.0,1709400,10,469201,2590000
1985,2021-10-17,여름,수트_블레이져(수트)_ZB,35.98994974874372,2069800,12,512663,2388000
1986,2021-10-17,여름,수트_블레이져(수트)_ZC,22.0,1371800,8,369343,1772000
1987,2021-10-17,여름,수트_수트팬츠_ZA,32.0,1167600,12,284407,1668000
1988,2021-10-17,여름,수트_수트팬츠_ZB,37.0,1247400,17,367688,1683000
1989,2021-10-17,여름,수트_수트팬츠_ZC,21.666666666666664,785000,9,202316,1011000
1990,2021-10-17,여름,스웨터_T-에리_ZB,-68.86040044493883,-1005611,-20,-193110,-1798000
1991,2021-10-17,여름,스웨터_라운드_ZB,56.61846496106785,117000,3,27869,269700
1992,2021-10-17,여름,우븐 셔츠_드레스셔츠_ZB,72.23580821345219,13650403,751,4877343,52494900
1993,2021-10-17,여름,우븐 셔츠_캐쥬얼셔츠_ZB,75.63363033506943,5341855,340,2431109,23766000
1994,2021-10-17,여름,자켓_싱글재킷_ZA,-inf,2184000,16,557599,4144000
1995,2021-10-17,여름,자켓_싱글재킷_ZB,59.62768387391503,2824000,35,740603,6965000
1996,2021-10-17,여름,점퍼_점퍼_ZB,78.13253012048193,1089000,8,147091,2092000
1997,2021-10-17,여름,팬츠_반바지_ZB,49.983123360428884,271390,11,72388,568900
1998,2021-10-17,여름,팬츠_팬츠(일반)_ZA,49.64028776978417,280000,4,56600,556000
1999,2021-10-17,여름,팬츠_팬츠(일반)_ZB,63.39754364493717,4251526,112,1157944,10470700
2000,2021-10-24,가을,니트 셔츠_라운드_ZB,62.47096973221922,29344181,1122,8088848,78427800
2001,2021-10-24,가을,수트_블레이져(수트)_ZB,22.45335249900316,33925473,183,6843280,43737000
2002,2021-10-24,가을,수트_블레이져(수트)_ZC,21.25,4517100,24,906007,5736000
2003,2021-10-24,가을,수트_수트팬츠_ZB,21.458785973698465,20461261,203,3850836,26187000
2004,2021-10-24,가을,수트_수트팬츠_ZC,22.043478260869566,2312970,23,459359,2967000
2005,2021-10-24,가을,스웨터_T-에리_ZA,54.8576665951666,25254427,560,6134806,55944000
2006,2021-10-24,가을,스웨터_오픈형(CARDIGAN)_ZB,60.473979383881094,25407247,402,6757003,64279800
2007,2021-10-24,가을,우븐 셔츠_캐쥬얼셔츠_ZB,53.78230849986382,17477636,541,3998727,37815900
2008,2021-10-24,가을,코트_싱글코트_ZB,63.07636842770598,37971155,413,8918052,102837000
2009,2021-10-24,가을,팬츠_팬츠(일반)_ZB,53.62887464537144,12798106,307,3312395,27599300
2010,2021-10-24,겨울,니트 셔츠_라운드_ZB,57.02577696634452,148500408,4822,37979643,337057800
2011,2021-10-24,겨울,니트 셔츠_오픈형티(맨투맨 등)_ZB,62.95906951965503,88617231,1563,24018396,241683700
2012,2021-10-24,겨울,니트 셔츠_후드티_ZB,56.80939650459079,22908728,590,5560122,53041000
2013,2021-10-24,겨울,사파리_패딩사파리_ZA,51.44179068519553,44341900,183,6992430,91317000
2014,2021-10-24,겨울,사파리_패딩사파리_ZB,59.42483997904519,139223909,933,36937748,409467000
2015,2021-10-24,겨울,수트_블레이져(수트)_ZA,0.0,0,0,0,0
2016,2021-10-24,겨울,수트_블레이져(수트)_ZB,22.78056101435233,124249806,674,27526479,161086000
2017,2021-10-24,겨울,수트_블레이져(수트)_ZC,22.261910357081447,27125929,146,6100494,34894000
2018,2021-10-24,겨울,수트_수트팬츠_ZA,0.0,0,0,0,0
2019,2021-10-24,겨울,수트_수트팬츠_ZB,22.593595578748793,79479446,797,16644888,102813000
2020,2021-10-24,겨울,수트_수트팬츠_ZC,22.194258720930232,16059105,160,3389505,20640000
2021,2021-10-24,겨울,스웨터_T-에리_ZB,49.91070027196657,26871056,537,5421111,53646300
2022,2021-10-24,겨울,스웨터_Turtle_ZA,39.74362466044674,17703688,149,3557766,29725100
2023,2021-10-24,겨울,스웨터_Turtle_ZB,44.87476977447225,24883703,454,4934434,45354600
2024,2021-10-24,겨울,스웨터_VEST_ZB,45.42967970109238,9566450,195,1454023,17530500
2025,2021-10-24,겨울,스웨터_라운드_ZA,62.940577921451556,14983532,289,3310192,40431100
2026,2021-10-24,겨울,스웨터_라운드_ZB,55.63311817411144,123406748,3094,30695257,278150600
2027,2021-10-24,겨울,스웨터_오픈형(CARDIGAN)_ZA,46.41372000884195,46398349,514,9027556,89108600
2028,2021-10-24,겨울,우븐 셔츠_캐쥬얼셔츠_ZA,49.20254020777791,41504548,819,9256600,81468100
2029,2021-10-24,겨울,우븐 셔츠_캐쥬얼셔츠_ZB,54.58832660335996,17172833,541,3963871,37815900
2030,2021-10-24,겨울,자켓_싱글재킷_ZA,35.312173981561735,73885788,441,5268117,114219000
2031,2021-10-24,겨울,점퍼_패딩점퍼_ZB,59.71894220150864,117036958,1112,29014649,283688000
2032,2021-10-24,겨울,조끼_패딩베스트_ZB,73.7202923423767,54635672,1607,20054047,207303000
2033,2021-10-24,겨울,코트_싱글코트_ZA,57.9947186322414,43585100,189,13812760,103761000
2034,2021-10-24,겨울,코트_싱글코트_ZB,49.50629036854103,106319555,640,36486111,210560000
2035,2021-10-24,겨울,팬츠_니트팬츠_ZB,45.07376870167379,22383373,583,4783520,40751700
2036,2021-10-24,겨울,팬츠_팬츠(일반)_ZA,49.747658190382786,69208340,1145,7726836,134801400
2037,2021-10-24,겨울,팬츠_팬츠(일반)_ZB,0.0,0,0,0,0
2038,2021-10-24,봄,가죽&FUR_가죽점퍼_ZA,56.242542542542544,6779348,17,3475000,16983000
2039,2021-10-24,봄,니트 셔츠_라운드_ZB,73.78826315365733,7360962,502,3295326,35089800
2040,2021-10-24,봄,수트_블레이져(수트)_ZA,60.4216333938294,4929424,17,990525,5903000
2041,2021-10-24,봄,수트_블레이져(수트)_ZB,41.08978224455611,2437570,22,882141,4378000
2042,2021-10-24,봄,수트_블레이져(수트)_ZC,49.346436116493294,4701000,40,1971610,10840000
2043,2021-10-24,봄,수트_수트팬츠_ZA,67.39087523277468,3123434,23,761420,4477000
2044,2021-10-24,봄,수트_수트팬츠_ZB,70.27878787878788,1600220,32,683086,3168000
2045,2021-10-24,봄,수트_수트팬츠_ZC,50.12414649286158,2222000,38,1024960,5682000
2046,2021-10-24,봄,스웨터_T-에리_ZB,75.51538466571147,3742400,153,1506759,15284700
2047,2021-10-24,봄,스웨터_라운드_ZB,64.25619360554474,2162704,64,568352,6053600
2048,2021-10-24,봄,스웨터_오픈형(CARDIGAN)_ZB,69.98855278701234,1358000,28,389524,4477200
2049,2021-10-24,봄,우븐 셔츠_드레스셔츠_ZB,59.957948584558025,2770950,99,586981,6920100
2050,2021-10-24,봄,우븐 셔츠_캐쥬얼셔츠_ZB,66.4260451438563,1316375,51,415815,3564900
2051,2021-10-24,봄,점퍼_패딩점퍼_ZB,49.11708542713568,810056,8,154685,1592000
2052,2021-10-24,봄,조끼_패딩베스트_ZB,83.08116040410493,4236985,317,3267600,25043000
2053,2021-10-24,봄,코트_더블코트_ZB,76.1701367781155,1568005,20,695262,6580000
2054,2021-10-24,봄,코트_싱글코트_ZB,65.62464605898342,5731469,74,1956974,18426000
2055,2021-10-24,사계절,니트 셔츠_라운드_ZB,44.65696434695734,3711470,337,1821551,6706300
2056,2021-10-24,사계절,데님_데님팬츠_ZB,44.06631673966002,10651101,245,2983577,19575500
2057,2021-10-24,사계절,수트_블레이져(수트)_ZB,31.783072017938014,16373217,110,3830496,23010000
2058,2021-10-24,사계절,수트_수트팬츠_ZB,29.984889396218097,11220506,144,2368839,15546000
2059,2021-10-24,사계절,우븐 셔츠_드레스셔츠_ZB,48.70259569438118,29824394,1174,8184355,54442600
2060,2021-10-24,사계절,우븐 셔츠_드레스셔츠_ZC,22.93233082706767,123000,4,30142,159600
2061,2021-10-24,사계절,자켓_싱글재킷_ZB,-34.94462311557789,1342699,5,118090,995000
2062,2021-10-24,사계절,팬츠_니트팬츠_ZB,-12.863012595290723,733337,17,110370,1168300
2063,2021-10-24,사계절,팬츠_팬츠(일반)_ZB,48.980494162443115,59574242,1408,14633525,119969200
2064,2021-10-24,여름,니트 셔츠_라운드_ZB,65.97389155543091,5532700,389,1678047,20538000
2065,2021-10-24,여름,니트 셔츠_티에리_ZB,60.29021958554773,883780,27,240262,2427300
2066,2021-10-24,여름,수트_블레이져(수트)_ZA,31.25,129500,1,65702,259000
2067,2021-10-24,여름,수트_블레이져(수트)_ZB,20.0,-1432800,-9,-394196,-1791000
2068,2021-10-24,여름,수트_블레이져(수트)_ZC,20.0,1258400,7,324609,1573000
2069,2021-10-24,여름,수트_수트팬츠_ZA,29.583333333333332,18070,1,39072,139000
2070,2021-10-24,여름,수트_수트팬츠_ZB,24.0,-1663200,-22,-459734,-2178000
2071,2021-10-24,여름,수트_수트팬츠_ZC,20.0,1206400,12,278490,1508000
2072,2021-10-24,여름,스웨터_T-에리_ZB,81.24582869855395,843000,24,177950,2157600
2073,2021-10-24,여름,스웨터_라운드_ZB,56.61846496106785,117000,3,27573,269700
2074,2021-10-24,여름,우븐 셔츠_드레스셔츠_ZB,64.56670131384008,13466170,810,5265131,56619000
2075,2021-10-24,여름,우븐 셔츠_캐쥬얼셔츠_ZB,67.92843007016826,3269475,159,1145086,11114100
2076,2021-10-24,여름,자켓_싱글재킷_ZA,-inf,1681450,1,20550,259000
2077,2021-10-24,여름,자켓_싱글재킷_ZB,63.27470686767169,1372000,-15,-316370,-2985000
2078,2021-10-24,여름,점퍼_점퍼_ZB,49.36551934484882,-4821000,-49,-923707,-12401000
2079,2021-10-24,여름,팬츠_반바지_ZB,47.02932743617452,415445,14,114016,788600
2080,2021-10-24,여름,팬츠_팬츠(일반)_ZA,51.618705035971225,619000,9,133500,1251000
2081,2021-10-24,여름,팬츠_팬츠(일반)_ZB,62.01061172609861,9378000,296,3348709,31851400
2082,2021-10-31,가을,니트 셔츠_라운드_ZB,63.25918296290577,40159798,1558,11142182,108904200
2083,2021-10-31,가을,수트_블레이져(수트)_ZB,22.45590610997297,116456952,620,25382925,148180000
2084,2021-10-31,가을,수트_블레이져(수트)_ZC,24.026343739942067,4721003,26,981508,6214000
2085,2021-10-31,가을,수트_수트팬츠_ZB,21.830173839613224,73073726,719,14647477,92751000
2086,2021-10-31,가을,수트_수트팬츠_ZC,24.00625156289072,3038990,31,619136,3999000
2087,2021-10-31,가을,스웨터_T-에리_ZA,58.90399686943963,38016844,926,10150856,92507400
2088,2021-10-31,가을,스웨터_오픈형(CARDIGAN)_ZB,60.922924094440056,38865200,622,10454896,99457800
2089,2021-10-31,가을,우븐 셔츠_캐쥬얼셔츠_ZB,59.16785745567387,19579584,686,5070475,47951400
