,주차,카테고리,판매액,판매수량,매출원가,판매택가,실판매가,택가,할인율,할인율2
20161,2024-10-13,우븐 셔츠_드레스셔츠_ZB,93692300,3271,25363436,258409000,28643.320085600735,79000.0,63.74263280303705,63.74263280303705
20162,2024-10-13,니트 셔츠_라운드_ZB,2686000,94,631944,8206000,28574.468085106382,87297.87234042553,67.26785279064099,67.267852790641
20163,2024-10-13,수트_블레이져(수트)_ZB,2760000,23,1172354,6417000,120000.0,279000.0,56.98924731182796,56.98924731182796
20164,2024-10-13,수트_수트팬츠_ZB,1975000,25,634790,3725000,79000.0,149000.0,46.97986577181208,46.97986577181208
20165,2024-10-13,스웨터_T-에리_ZB,1827000,63,942013,6237000,29000.0,99000.0,70.70707070707071,70.70707070707071
20166,2024-10-13,스웨터_라운드_ZB,2900000,100,1606605,9900000,29000.0,99000.0,70.70707070707071,70.70707070707071
20167,2024-10-13,스웨터_오픈형(CARDIGAN)_ZB,1716000,44,829799,6996000,39000.0,159000.0,75.47169811320755,75.47169811320755
20168,2024-10-13,자켓_싱글재킷_ZB,2830000,30,886462,8970000,94333.33333333333,299000.0,68.45039018952063,68.45039018952062
20169,2024-10-13,코트_싱글코트_ZB,842000,8,341995,2392000,105250.0,299000.0,64.79933110367892,64.79933110367892
20170,2024-10-13,팬츠_팬츠(일반)_ZB,4033000,166,1627423,16434000,24295.180722891568,99000.0,75.45941341122064,75.45941341122064
20171,2024-10-13,니트 셔츠_라운드_ZB,5554200,291,1626665,22989000,19086.59793814433,79000.0,75.83974944538693,75.83974944538693
20172,2024-10-13,니트 셔츠_티에리_ZB,589000,31,221794,2449000,19000.0,79000.0,75.9493670886076,75.9493670886076
20173,2024-10-13,수트_블레이져(수트)_ZB,2990000,34,1815977,9486000,87941.17647058824,279000.0,68.47986506430529,68.47986506430529
20174,2024-10-13,수트_수트팬츠_ZB,2482000,38,1040243,5662000,65315.78947368421,149000.0,56.16389968209113,56.163899682091134
20175,2024-10-13,스웨터_T-에리_ZB,1568711,47,530518,4203000,33376.82978723404,89425.53191489361,62.67639781108732,62.67639781108732
20176,2024-10-13,스웨터_라운드_ZB,232000,8,117031,722000,29000.0,90250.0,67.86703601108033,67.86703601108033
20177,2024-10-13,우븐 셔츠_캐쥬얼셔츠_ZB,1813261,94,812476,7426000,19290.010638297874,79000.0,75.58226501481282,75.58226501481282
20178,2024-10-13,점퍼_점퍼_ZB,9617000,103,2558718,25647000,93368.93203883494,249000.0,62.5024369321948,62.5024369321948
20179,2024-10-13,팬츠_반바지_ZB,266000,14,109845,1106000,19000.0,79000.0,75.9493670886076,75.9493670886076
20180,2024-10-13,팬츠_팬츠(일반)_ZB,18310600,893,10196450,88407000,20504.591265397536,99000.0,79.2882916511136,79.2882916511136
20181,2024-10-13,우븐 셔츠_캐쥬얼셔츠_ZB,10623300,125,1408933,16125000,84986.4,129000.0,34.119069767441864,34.11906976744186
20182,2024-10-13,니트 셔츠_라운드_ZB,3265485,174,1513847,13746000,18767.155172413793,79000.0,76.2441073766914,76.2441073766914
20183,2024-10-13,수트_블레이져(수트)_ZC,26259300,147,7774385,41013000,178634.693877551,279000.0,35.97322800087778,35.97322800087777
20184,2024-10-13,수트_수트팬츠_ZC,12368000,155,3915614,23095000,79793.54838709677,149000.0,46.44728296168002,46.44728296168002
20185,2024-10-13,수트_블레이져(수트)_ZC,39968840,175,9941581,50365000,228393.37142857144,287800.0,20.64163605678546,20.641636056785465
20186,2024-10-13,수트_수트팬츠_ZC,21256760,175,4867803,26735000,121467.2,152771.42857142858,20.490892089021887,20.49089208902188
20187,2024-10-13,수트_블레이져(수트)_ZC,14541000,97,4273644,25123000,149907.21649484537,259000.0,42.12076583210603,42.12076583210604
20188,2024-10-13,수트_수트팬츠_ZC,8833250,111,2371452,15429000,79578.82882882883,139000.0,42.74904400803681,42.74904400803681
20189,2024-10-13,수트_블레이져(수트)_ZC,2040000,17,908946,4743000,120000.0,279000.0,56.98924731182796,56.98924731182796
20190,2024-10-13,수트_수트팬츠_ZC,1185000,14,360872,2086000,84642.85714285714,149000.0,43.192713326941515,43.192713326941515
20191,2024-10-13,수트_블레이져(수트)_ZC,270000,3,170932,837000,90000.0,279000.0,67.74193548387096,67.74193548387096
20192,2024-10-13,수트_수트팬츠_ZC,585700,9,253418,1341000,65077.77777777778,149000.0,56.323639075316926,56.323639075316926
20254,2024-10-13,니트 셔츠_라운드_ZG,2910100,38,526426,3762000,76581.57894736843,99000.0,22.6448697501329,22.64486975013291
20255,2024-10-13,니트 셔츠_후드티_ZG,761600,8,129360,952000,95200.0,119000.0,20.0,20.0
20256,2024-10-13,점퍼_점퍼_ZG,1006200,10,211902,1290000,100620.0,129000.0,22.0,22.0
20257,2024-10-13,팬츠_팬츠(일반)_ZG,374100,4,68081,516000,93525.0,129000.0,27.5,27.5
20258,2024-10-13,니트 셔츠_라운드_ZG,1266000,44,441148,4356000,28772.727272727272,99000.0,70.93663911845731,70.9366391184573
20259,2024-10-13,점퍼_점퍼_ZG,2819000,31,1010323,7719000,90935.48387096774,249000.0,63.479725353024996,63.479725353025
20260,2024-10-13,팬츠_반바지_ZG,116000,4,52598,316000,29000.0,79000.0,63.29113924050633,63.29113924050633
20261,2024-10-13,팬츠_팬츠(일반)_ZG,1112000,28,548302,3612000,39714.28571428572,129000.0,69.21373200442969,69.21373200442967
20262,2024-10-20,스웨터_T-에리_ZA,429000,11,166652,1199000,39000.0,109000.0,64.22018348623853,64.22018348623853
20263,2024-10-20,자켓_싱글재킷_ZA,10612550,97,3773518,29003000,109407.73195876289,299000.0,63.40878529807261,63.408785298072615
20264,2024-10-20,점퍼_점퍼_ZA,13021000,169,4831373,33631000,77047.33727810651,199000.0,61.28274508637864,61.28274508637864
20265,2024-10-20,팬츠_팬츠(일반)_ZA,4796100,99,1935728,12771000,48445.454545454544,129000.0,62.44538407329105,62.44538407329105
20266,2024-10-20,니트 셔츠_라운드_ZA,9923260,127,1667521,12573000,78135.90551181103,99000.0,21.0748429173626,21.074842917362602
20267,2024-10-20,니트 셔츠_티에리_ZA,7984900,84,1228920,9996000,95058.33333333333,119000.0,20.11904761904762,20.11904761904762
20268,2024-10-20,수트_블레이져(수트)_ZA,16408450,52,3506684,20778000,315547.1153846154,399576.92307692306,21.029694869573586,21.029694869573586
20269,2024-10-20,수트_수트팬츠_ZA,10269850,59,2168287,12981000,174065.25423728814,220016.94915254237,20.8855249980741,20.885524998074107
20270,2024-10-20,스웨터_T-에리_ZA,6672000,60,1235371,8340000,111200.0,139000.0,20.0,20.0
20271,2024-10-20,스웨터_라운드_ZA,21371750,195,3053846,27105000,109598.71794871795,139000.0,21.15200147574248,21.152001475742484
20272,2024-10-20,스웨터_오픈형(CARDIGAN)_ZA,14641450,106,2516935,18974000,138126.88679245283,179000.0,22.83414145673026,22.83414145673026
20273,2024-10-20,자켓_싱글재킷_ZA,79064200,311,12845374,100189000,254225.72347266882,322151.12540192925,21.08494944554791,21.084949445547913
20274,2024-10-20,코트_더블코트_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20275,2024-10-20,코트_싱글코트_ZA,20100200,48,3703864,24252000,418754.1666666667,505250.0,17.119412831931385,17.11941283193139
20276,2024-10-20,팬츠_팬츠(일반)_ZA,6271980,61,1026579,7869000,102819.34426229508,129000.0,20.295081967213115,20.295081967213115
20278,2024-10-20,스웨터_라운드_ZA,145000,5,78468,495000,29000.0,99000.0,70.70707070707071,70.70707070707071
20279,2024-10-20,니트 셔츠_티에리_ZA,732700,20,207035,1980000,36635.0,99000.0,62.994949494949495,62.994949494949495
20280,2024-10-20,수트_블레이져(수트)_ZA,406450,3,178977,1017000,135483.33333333334,339000.0,60.034414945919366,60.03441494591937
20281,2024-10-20,수트_수트팬츠_ZA,241950,3,91451,567000,80650.0,189000.0,57.32804232804233,57.32804232804233
20282,2024-10-20,스웨터_T-에리_ZA,354000,6,86442,654000,59000.0,109000.0,45.87155963302752,45.87155963302752
20283,2024-10-20,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20284,2024-10-20,스웨터_오픈형(CARDIGAN)_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20285,2024-10-20,우븐 셔츠_캐쥬얼셔츠_ZA,334450,9,84471,751000,37161.11111111111,83444.44444444444,55.466045272969374,55.466045272969374
20286,2024-10-20,자켓_싱글재킷_ZA,962450,3,92412,957000,320816.6666666667,319000.0,-0.5694879832810928,-0.5694879832810867
20287,2024-10-20,점퍼_점퍼_ZA,2963100,16,559496,3984000,185193.75,249000.0,25.625,25.625
20288,2024-10-20,팬츠_반바지_ZA,0,-1,-12359,-79000,-0.0,79000.0,100.0,100.0
20289,2024-10-20,팬츠_팬츠(일반)_ZA,615900,7,83570,903000,87985.71428571429,129000.0,31.794019933554814,31.794019933554818
20290,2024-10-20,니트 셔츠_라운드_ZB,551000,29,179821,2291000,19000.0,79000.0,75.9493670886076,75.9493670886076
20291,2024-10-20,니트 셔츠_티에리_ZB,1312042,81,707278,6399000,16198.04938271605,79000.0,79.49614002187842,79.49614002187842
20292,2024-10-20,수트_블레이져(수트)_ZB,61203200,401,19933374,111879000,152626.43391521196,279000.0,45.29518497662654,45.29518497662654
20293,2024-10-20,수트_수트팬츠_ZB,29887900,447,11218992,66603000,66863.31096196867,149000.0,55.12529465639686,55.12529465639686
20294,2024-10-20,스웨터_T-에리_ZB,273000,7,132233,623000,39000.0,89000.0,56.17977528089887,56.17977528089887
20295,2024-10-20,우븐 셔츠_캐쥬얼셔츠_ZB,10798670,376,3281151,29704000,28719.867021276597,79000.0,63.645737947751144,63.645737947751144
20296,2024-10-20,팬츠_팬츠(일반)_ZB,17872550,459,5023454,45441000,38938.0174291939,99000.0,60.668669263440506,60.668669263440506
20297,2024-10-20,니트 셔츠_라운드_ZB,24128900,555,4094893,41845000,43475.495495495496,75396.39639639639,42.337435774883495,42.337435774883495
20298,2024-10-20,니트 셔츠_티에리_ZB,3328000,71,772796,7029000,46873.23943661972,99000.0,52.65329349836392,52.65329349836392
20299,2024-10-20,사파리_패딩사파리_ZB,319200,1,24699,399000,319200.0,399000.0,20.0,20.0
20300,2024-10-20,수트_블레이져(수트)_ZB,105092460,475,24513851,132525000,221247.28421052633,279000.0,20.69989813242784,20.699898132427844
20301,2024-10-20,수트_수트팬츠_ZB,58899360,498,12914596,74202000,118271.80722891567,149000.0,20.622948168512973,20.622948168512977
20302,2024-10-20,스웨터_T-에리_ZB,53558750,914,12548300,90486000,58598.19474835886,99000.0,40.809904294587014,40.80990429458701
20303,2024-10-20,스웨터_Turtle_ZB,22089400,241,3640383,29079000,91657.26141078839,120659.7510373444,24.036589979022658,24.03658997902266
20304,2024-10-20,스웨터_VEST_ZB,4781700,61,533152,6039000,78388.52459016393,99000.0,20.819672131147545,20.81967213114754
20305,2024-10-20,스웨터_라운드_ZB,47266350,813,11931961,80487000,58138.19188191882,99000.0,41.274553654627454,41.274553654627454
20306,2024-10-20,우븐 셔츠_캐쥬얼셔츠_ZB,31254800,565,5399194,48375000,55318.23008849558,85619.46902654867,35.39059431524548,35.39059431524548
20307,2024-10-20,점퍼_점퍼_ZB,90118550,508,20449342,126492000,177398.72047244094,249000.0,28.755533946810868,28.755533946810864
20308,2024-10-20,점퍼_패딩점퍼_ZB,9774000,52,1751280,12398000,187961.53846153847,238423.07692307694,21.164703984513633,21.164703984513633
20309,2024-10-20,조끼_패딩베스트_ZB,6456100,69,1423624,10321000,93566.66666666667,149579.71014492755,37.44695281464975,37.44695281464974
20310,2024-10-20,코트_싱글코트_ZB,29752630,111,6666518,38739000,268041.7117117117,349000.0,23.19721727458117,23.19721727458117
20311,2024-10-20,팬츠_팬츠(일반)_ZB,87267750,1380,17060954,141510000,63237.5,102543.47826086957,38.3310366758533,38.3310366758533
20312,2024-10-20,데님_데님자켓_ZB,5949700,66,1162408,8174000,90146.9696969697,123848.48484848485,27.21189136285784,27.21189136285784
20313,2024-10-20,데님_데님팬츠_ZB,13190570,213,3455928,21087000,61927.55868544601,99000.0,37.4469104187414,37.4469104187414
20317,2024-10-20,수트_블레이져(수트)_ZB,44281448,361,15371290,93499000,122663.29085872576,259000.0,52.63965603910202,52.63965603910202
20318,2024-10-20,수트_수트팬츠_ZB,27530396,438,9174130,60882000,62854.78538812786,139000.0,54.78072993659867,54.78072993659867
20319,2024-10-20,우븐 셔츠_드레스셔츠_ZB,93783200,3133,24348780,247507000,29933.99297797638,79000.0,62.10886964813116,62.10886964813116
20320,2024-10-20,니트 셔츠_라운드_ZB,2026000,74,498143,6486000,27378.37837837838,87648.64864864865,68.76349059512798,68.76349059512796
20321,2024-10-20,수트_블레이져(수트)_ZB,1320000,10,509719,2790000,132000.0,279000.0,52.68817204301075,52.68817204301075
20322,2024-10-20,수트_수트팬츠_ZB,632000,7,176210,1043000,90285.71428571429,149000.0,39.405560882070944,39.40556088207095
20323,2024-10-20,스웨터_T-에리_ZB,1566000,54,807440,5346000,29000.0,99000.0,70.70707070707071,70.70707070707071
20324,2024-10-20,스웨터_라운드_ZB,3393000,117,1899022,11583000,29000.0,99000.0,70.70707070707071,70.70707070707071
20325,2024-10-20,스웨터_오픈형(CARDIGAN)_ZB,663000,17,323344,2703000,39000.0,159000.0,75.47169811320755,75.47169811320755
20326,2024-10-20,자켓_싱글재킷_ZB,2374000,26,768267,7774000,91307.69230769231,299000.0,69.46231026498585,69.46231026498585
20327,2024-10-20,코트_싱글코트_ZB,-793000,-17,-726740,-5083000,46647.05882352941,299000.0,84.39897698209718,84.39897698209718
20328,2024-10-20,팬츠_팬츠(일반)_ZB,2494000,86,891948,8514000,29000.0,99000.0,70.70707070707071,70.70707070707071
20329,2024-10-20,니트 셔츠_라운드_ZB,961200,12,63686,948000,80100.0,79000.0,-1.3924050632911393,-1.3924050632911393
20330,2024-10-20,니트 셔츠_티에리_ZB,420050,10,74079,790000,42005.0,79000.0,46.82911392405063,46.82911392405063
20331,2024-10-20,수트_블레이져(수트)_ZB,2033800,20,1075714,5580000,101690.0,279000.0,63.551971326164875,63.551971326164875
20332,2024-10-20,수트_수트팬츠_ZB,1418800,21,578597,3129000,67561.90476190476,149000.0,54.656439757110896,54.656439757110896
20333,2024-10-20,스웨터_T-에리_ZB,393950,3,46979,257000,131316.66666666666,85666.66666666667,-53.28793774319064,-53.28793774319066
20334,2024-10-20,스웨터_라운드_ZB,-23050,3,42854,267000,-7683.333333333333,89000.0,108.63295880149812,108.63295880149813
20335,2024-10-20,우븐 셔츠_캐쥬얼셔츠_ZB,3870700,189,1619056,14931000,20479.89417989418,79000.0,74.07608331658965,74.07608331658965
20336,2024-10-20,점퍼_점퍼_ZB,7788450,68,1659865,16932000,114536.0294117647,249000.0,54.00159461374911,54.00159461374911
20337,2024-10-20,팬츠_반바지_ZB,114000,3,26117,237000,38000.0,79000.0,51.89873417721519,51.89873417721519
20338,2024-10-20,팬츠_팬츠(일반)_ZB,1062800,20,225592,1980000,53140.0,99000.0,46.323232323232325,46.323232323232325
20339,2024-10-20,우븐 셔츠_캐쥬얼셔츠_ZB,13468800,161,1989254,20769000,83657.14285714286,129000.0,35.14950166112957,35.14950166112957
20340,2024-10-20,니트 셔츠_라운드_ZB,1131250,30,252616,2370000,37708.333333333336,79000.0,52.267932489451475,52.267932489451475
20341,2024-10-20,수트_블레이져(수트)_ZC,20344650,114,6029115,31806000,178461.84210526315,279000.0,36.03518204112432,36.035182041124315
20342,2024-10-20,수트_수트팬츠_ZC,10229850,127,3208278,18923000,80550.0,149000.0,45.939597315436245,45.939597315436245
20343,2024-10-20,수트_블레이져(수트)_ZC,27140120,118,6733582,34022000,230001.01694915254,288322.0338983051,20.227734995003235,20.22773499500323
20344,2024-10-20,수트_수트팬츠_ZC,12212500,98,2768955,15262000,124617.3469387755,155734.693877551,19.98099855851133,19.980998558511335
20345,2024-10-20,수트_블레이져(수트)_ZC,16072300,109,4809498,28231000,147452.29357798165,259000.0,43.068612518153806,43.068612518153806
20346,2024-10-20,수트_수트팬츠_ZC,9841050,125,2670496,17375000,78728.4,139000.0,43.360863309352524,43.36086330935252
20347,2024-10-20,수트_블레이져(수트)_ZC,829000,7,374272,1953000,118428.57142857143,279000.0,57.55248335893498,57.55248335893497
20348,2024-10-20,수트_수트팬츠_ZC,445000,6,154659,894000,74166.66666666667,149000.0,50.22371364653244,50.22371364653244
20349,2024-10-20,수트_블레이져(수트)_ZC,260000,2,113955,558000,130000.0,279000.0,53.40501792114696,53.40501792114696
20350,2024-10-20,수트_수트팬츠_ZC,261900,4,112630,596000,65475.0,149000.0,56.057046979865774,56.057046979865774
20412,2024-10-20,니트 셔츠_라운드_ZG,1267200,17,232276,1683000,74541.17647058824,99000.0,24.705882352941174,24.705882352941178
20413,2024-10-20,니트 셔츠_후드티_ZG,666400,7,113190,833000,95200.0,119000.0,20.0,20.0
20414,2024-10-20,점퍼_점퍼_ZG,1806000,18,381424,2322000,100333.33333333333,129000.0,22.222222222222225,22.22222222222222
20415,2024-10-20,팬츠_팬츠(일반)_ZG,877200,9,153182,1161000,97466.66666666667,129000.0,24.444444444444443,24.444444444444443
20416,2024-10-20,니트 셔츠_라운드_ZG,498150,10,89199,990000,49815.0,99000.0,49.68181818181818,49.68181818181818
20417,2024-10-20,점퍼_점퍼_ZG,1267000,13,469109,3237000,97461.53846153847,249000.0,60.858819894964476,60.858819894964476
20418,2024-10-20,팬츠_반바지_ZG,476900,12,160548,948000,39741.666666666664,79000.0,49.69409282700422,49.69409282700422
20419,2024-10-20,팬츠_팬츠(일반)_ZG,59000,1,19582,129000,59000.0,129000.0,54.263565891472865,54.263565891472865
20420,2024-10-27,스웨터_T-에리_ZA,234000,6,90901,654000,39000.0,109000.0,64.22018348623853,64.22018348623853
20421,2024-10-27,자켓_싱글재킷_ZA,8048805,109,4240345,32591000,73842.24770642201,299000.0,75.3035960848087,75.30359608480869
20422,2024-10-27,점퍼_점퍼_ZA,13196000,216,6175009,42984000,61092.59259259259,199000.0,69.30020472734041,69.3002047273404
20423,2024-10-27,팬츠_팬츠(일반)_ZA,4164975,122,2385442,15738000,34139.139344262294,129000.0,73.53555089592071,73.53555089592071
20424,2024-10-27,니트 셔츠_라운드_ZA,14151700,239,3138091,23661000,59212.13389121339,99000.0,40.189763746249106,40.1897637462491
20425,2024-10-27,니트 셔츠_티에리_ZA,8552700,141,2062830,16779000,60657.44680851064,119000.0,49.0273556231003,49.027355623100306
20426,2024-10-27,수트_블레이져(수트)_ZA,24826700,84,5629722,33476000,295555.95238095237,398523.8095238095,25.837316286294666,25.83731628629466
20427,2024-10-27,수트_수트팬츠_ZA,16517800,103,3697807,22327000,160366.99029126213,216766.99029126213,26.018721727056928,26.018721727056928
20428,2024-10-27,스웨터_T-에리_ZA,5033700,49,1008886,6811000,102728.57142857143,139000.0,26.094552929085296,26.094552929085303
20429,2024-10-27,스웨터_라운드_ZA,18454900,188,2930175,26132000,98164.36170212766,139000.0,29.378157048829024,29.37815704882902
20430,2024-10-27,스웨터_오픈형(CARDIGAN)_ZA,7848000,60,1347209,10740000,130800.0,179000.0,26.92737430167598,26.92737430167598
20431,2024-10-27,자켓_싱글재킷_ZA,89142020,372,15517951,121028000,239629.08602150538,325344.08602150535,26.345953002610955,26.345953002610965
20432,2024-10-27,코트_더블코트_ZA,4371240,12,984656,5988000,364270.0,499000.0,27.0,27.0
20433,2024-10-27,코트_싱글코트_ZA,29573380,79,6326931,41221000,374346.582278481,521784.8101265823,28.256519735086492,28.256519735086485
20434,2024-10-27,팬츠_팬츠(일반)_ZA,9587280,103,1733404,13287000,93080.38834951456,129000.0,27.84466019417476,27.844660194174757
20436,2024-10-27,스웨터_라운드_ZA,249000,9,141243,891000,27666.666666666668,99000.0,72.05387205387206,72.05387205387206
20437,2024-10-27,니트 셔츠_티에리_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20438,2024-10-27,수트_블레이져(수트)_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20439,2024-10-27,수트_수트팬츠_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20440,2024-10-27,스웨터_T-에리_ZA,59000,1,14407,109000,59000.0,109000.0,45.87155963302752,45.87155963302752
20441,2024-10-27,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20442,2024-10-27,스웨터_오픈형(CARDIGAN)_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20443,2024-10-27,우븐 셔츠_캐쥬얼셔츠_ZA,-39000,-1,-9254,-99000,39000.0,99000.0,60.60606060606061,60.60606060606061
20444,2024-10-27,자켓_싱글재킷_ZA,1878000,15,481427,4545000,125200.0,303000.0,58.679867986798676,58.679867986798676
20445,2024-10-27,점퍼_점퍼_ZA,4880400,28,973426,6972000,174300.0,249000.0,30.0,30.0
20446,2024-10-27,팬츠_반바지_ZA,0,0,0,0,0.0,0.0,0.0,0.0
20447,2024-10-27,팬츠_팬츠(일반)_ZA,553000,6,71182,774000,92166.66666666667,129000.0,28.55297157622739,28.55297157622739
20448,2024-10-27,니트 셔츠_라운드_ZB,703000,37,226306,2923000,19000.0,79000.0,75.9493670886076,75.9493670886076
20449,2024-10-27,니트 셔츠_티에리_ZB,604150,35,305614,2765000,17261.428571428572,79000.0,78.1500904159132,78.1500904159132
20450,2024-10-27,수트_블레이져(수트)_ZB,66147500,528,26222099,147312000,125279.35606060606,279000.0,55.09700499619854,55.09700499619854
20451,2024-10-27,수트_수트팬츠_ZB,29237100,528,13250391,78672000,55373.295454545456,149000.0,62.83671446003661,62.83671446003661
20452,2024-10-27,스웨터_T-에리_ZB,351000,9,170013,801000,39000.0,89000.0,56.17977528089887,56.17977528089887
20453,2024-10-27,우븐 셔츠_캐쥬얼셔츠_ZB,14103560,578,4978364,45662000,24400.622837370243,79000.0,69.11313564889842,69.11313564889842
20454,2024-10-27,팬츠_팬츠(일반)_ZB,9570450,245,2681364,24255000,39063.06122448979,99000.0,60.542362399505265,60.54236239950526
20455,2024-10-27,니트 셔츠_라운드_ZB,24572800,753,5744831,58647000,32633.2005312085,77884.46215139443,58.1004995992975,58.10049959929749
20456,2024-10-27,니트 셔츠_티에리_ZB,3780700,90,979601,8910000,42007.77777777778,99000.0,57.5679012345679,57.5679012345679
20457,2024-10-27,사파리_패딩사파리_ZB,4916240,16,554573,6684000,307265.0,417750.0,26.447636146020347,26.447636146020347
20458,2024-10-27,수트_블레이져(수트)_ZB,125789940,604,31320631,168516000,208261.49006622517,279000.0,25.354304635761586,25.35430463576159
20459,2024-10-27,수트_수트팬츠_ZB,71507480,642,16756040,95658000,111382.36760124611,149000.0,25.2467331535261,25.246733153526105
20460,2024-10-27,스웨터_T-에리_ZB,48920600,818,11285476,80982000,59805.13447432763,99000.0,39.59077325825492,39.59077325825492
20461,2024-10-27,스웨터_Turtle_ZB,32991940,386,5754041,44214000,85471.34715025907,114544.04145077721,25.381236712353555,25.38123671235355
20462,2024-10-27,스웨터_VEST_ZB,3739600,61,533152,6039000,61304.91803278688,99000.0,38.07584037092234,38.075840370922336
20463,2024-10-27,스웨터_라운드_ZB,51679900,879,12872956,87021000,58793.97042093288,99000.0,40.612151089966794,40.61215108996679
20464,2024-10-27,우븐 셔츠_캐쥬얼셔츠_ZB,26789200,569,5392389,48291000,47081.195079086116,84869.94727592268,44.52548093847715,44.52548093847715
20465,2024-10-27,점퍼_점퍼_ZB,78574650,447,18194566,111303000,175782.21476510068,249000.0,29.404733026063983,29.404733026063987
20466,2024-10-27,점퍼_패딩점퍼_ZB,26967460,162,5750294,40938000,166465.80246913582,252703.7037037037,34.126093116419945,34.12609311641995
20467,2024-10-27,조끼_패딩베스트_ZB,6345100,132,2224961,16088000,48068.93939393939,121878.78787878787,60.5600447538538,60.5600447538538
20468,2024-10-27,코트_싱글코트_ZB,42437260,161,9790812,57089000,263585.4658385093,354590.06211180124,25.664734011806125,25.66473401180613
20469,2024-10-27,팬츠_팬츠(일반)_ZB,103741430,1700,20996649,174330000,61024.370588235295,102547.05882352941,40.491349739000746,40.491349739000746
20470,2024-10-27,데님_데님자켓_ZB,3882250,45,801699,5605000,86272.22222222222,124555.55555555556,30.73595004460304,30.735950044603033
20471,2024-10-27,데님_데님팬츠_ZB,10987212,189,3048914,18711000,58133.39682539683,99000.0,41.27939714606381,41.279397146063815
20475,2024-10-27,수트_블레이져(수트)_ZB,47354153,384,16331205,99456000,123318.10677083333,259000.0,52.38683136261262,52.38683136261261
20476,2024-10-27,수트_수트팬츠_ZB,27380328,422,8873287,58658000,64882.29383886256,139000.0,53.32209076340823,53.322090763408234
20477,2024-10-27,우븐 셔츠_드레스셔츠_ZB,94729530,3279,25490471,259041000,28889.762122598353,79000.0,63.430680857470435,63.43068085747044
20478,2024-10-27,니트 셔츠_라운드_ZB,2204000,76,517222,6884000,29000.0,90578.94736842105,67.98373038930853,67.98373038930855
20479,2024-10-27,수트_블레이져(수트)_ZB,840000,7,356803,1953000,120000.0,279000.0,56.98924731182796,56.98924731182796
20480,2024-10-27,수트_수트팬츠_ZB,553000,6,152860,894000,92166.66666666667,149000.0,38.143176733780756,38.14317673378076
20481,2024-10-27,스웨터_T-에리_ZB,1661000,59,882203,5841000,28152.542372881355,99000.0,71.56308851224107,71.56308851224105
20482,2024-10-27,스웨터_라운드_ZB,2000000,70,1137685,6930000,28571.428571428572,99000.0,71.13997113997112,71.13997113997114
20483,2024-10-27,스웨터_오픈형(CARDIGAN)_ZB,522000,14,265132,2226000,37285.71428571428,159000.0,76.54986522911051,76.54986522911051
20484,2024-10-27,자켓_싱글재킷_ZB,1386000,14,413682,4186000,99000.0,299000.0,66.88963210702342,66.88963210702342
20485,2024-10-27,코트_싱글코트_ZB,645000,5,213747,1495000,129000.0,299000.0,56.8561872909699,56.8561872909699
20486,2024-10-27,팬츠_팬츠(일반)_ZB,2225000,85,844218,8415000,26176.470588235294,99000.0,73.55912061794415,73.55912061794415
20487,2024-10-27,니트 셔츠_라운드_ZB,442450,21,126756,1659000,21069.04761904762,79000.0,73.33031946955997,73.33031946955998
20488,2024-10-27,니트 셔츠_티에리_ZB,0,0,0,0,0.0,0.0,0.0,0.0
20489,2024-10-27,수트_블레이져(수트)_ZB,0,0,0,0,0.0,0.0,0.0,0.0
20490,2024-10-27,수트_수트팬츠_ZB,0,0,0,0,0.0,0.0,0.0,0.0
20491,2024-10-27,스웨터_T-에리_ZB,0,-3,-28728,-267000,-0.0,89000.0,100.0,100.0
20492,2024-10-27,스웨터_라운드_ZB,0,0,0,0,0.0,0.0,0.0,0.0
20493,2024-10-27,우븐 셔츠_캐쥬얼셔츠_ZB,188450,6,49145,474000,31408.333333333332,79000.0,60.242616033755276,60.242616033755276
20494,2024-10-27,점퍼_점퍼_ZB,4876000,54,1357511,13446000,90296.29629629629,249000.0,63.73642719024245,63.73642719024245
20495,2024-10-27,팬츠_반바지_ZB,19000,1,7478,79000,19000.0,79000.0,75.9493670886076,75.9493670886076
20496,2024-10-27,팬츠_팬츠(일반)_ZB,6450,-5,-54072,-495000,-1290.0,99000.0,101.3030303030303,101.3030303030303
20497,2024-10-27,우븐 셔츠_캐쥬얼셔츠_ZB,13799800,227,2980240,29283000,60792.0704845815,129000.0,52.87436396544071,52.8743639654407
20498,2024-10-27,니트 셔츠_라운드_ZB,681450,23,205365,1817000,29628.260869565216,79000.0,62.495872317006054,62.495872317006054
20499,2024-10-27,수트_블레이져(수트)_ZC,14862000,98,5182923,27342000,151653.0612244898,279000.0,45.644064077243804,45.6440640772438
20500,2024-10-27,수트_수트팬츠_ZC,7440000,113,2854609,16837000,65840.70796460177,149000.0,55.81160539288472,55.811605392884715
20501,2024-10-27,수트_블레이져(수트)_ZC,33705780,155,8826385,45005000,217456.64516129033,290354.8387096774,25.10658815687145,25.10658815687146
