,주차,카테고리,판매액,판매수량,매출원가,판매택가,실판매가,택가,할인율
18977,2024-08-18,자켓_싱글재킷_ZA,8611200,36,1405329,10764000,239200.0,299000.0,0.2
18979,2024-08-18,니트 셔츠_티에리_ZA,8940930,342,3105466,33858000,26143.070175438595,99000.0,0.7359285840864789
18980,2024-08-18,수트_블레이져(수트)_ZA,15214240,85,5317213,29815000,178991.0588235294,350764.70588235295,0.489711889988261
18981,2024-08-18,수트_수트팬츠_ZA,9904900,96,3134887,18844000,103176.04166666667,196291.66666666666,0.47437380598599016
18982,2024-08-18,스웨터_T-에리_ZA,4726000,94,1321109,10246000,50276.59574468085,109000.0,0.5387468280304509
18983,2024-08-18,스웨터_라운드_ZA,1248000,32,435636,3488000,39000.0,109000.0,0.6422018348623854
18984,2024-08-18,스웨터_오픈형(CARDIGAN)_ZA,1949000,41,582523,5289000,47536.58536585366,129000.0,0.6314993382491965
18985,2024-08-18,우븐 셔츠_캐쥬얼셔츠_ZA,3626650,111,1043927,9209000,32672.522522522522,82963.96396396396,0.6061841676620697
18986,2024-08-18,자켓_싱글재킷_ZA,49314328,316,11409616,95984000,156058.0,303746.83544303797,0.4862234539089848
18987,2024-08-18,점퍼_점퍼_ZA,562766,6,205542,1494000,93794.33333333333,249000.0,0.6233159303882196
18988,2024-08-18,팬츠_반바지_ZA,2769450,95,1174109,7505000,29152.105263157893,79000.0,0.6309860093271152
18989,2024-08-18,팬츠_팬츠(일반)_ZA,26002540,390,4655550,50310000,66673.17948717948,129000.0,0.48315364738620553
18990,2024-08-18,스웨터_라운드_ZA,-343000,-7,-109856,-693000,49000.0,99000.0,0.5050505050505051
18991,2024-08-18,니트 셔츠_라운드_ZB,1886000,86,440168,6794000,21930.232558139534,79000.0,0.7224021195172211
18992,2024-08-18,니트 셔츠_티에리_ZB,4800136,166,1449482,13114000,28916.481927710844,79000.0,0.6339685831935336
18993,2024-08-18,수트_블레이져(수트)_ZB,39288780,177,8972961,49383000,221970.50847457626,279000.0,0.204406779661017
18994,2024-08-18,수트_수트팬츠_ZB,23485380,198,4985190,29502000,118613.0303030303,149000.0,0.20393939393939392
18995,2024-08-18,스웨터_T-에리_ZB,20063500,338,6384942,30082000,59359.4674556213,89000.0,0.33303969150987306
18996,2024-08-18,우븐 셔츠_캐쥬얼셔츠_ZB,1272800,24,216233,1896000,53033.333333333336,79000.0,0.32869198312236286
18997,2024-08-18,팬츠_팬츠(일반)_ZB,9196800,122,1335210,12078000,75383.60655737705,99000.0,0.23854942871336315
18998,2024-08-18,니트 셔츠_라운드_ZB,1321600,28,162205,1652000,47200.0,59000.0,0.2
18999,2024-08-18,수트_블레이져(수트)_ZB,26505000,120,5847733,33480000,220875.0,279000.0,0.20833333333333334
19000,2024-08-18,수트_수트팬츠_ZB,17254200,146,3703006,21754000,118179.45205479451,149000.0,0.2068493150684932
19001,2024-08-18,우븐 셔츠_캐쥬얼셔츠_ZB,3450980,59,658181,5161000,58491.186440677964,87474.57627118644,0.3313350125944584
19002,2024-08-18,점퍼_점퍼_ZB,0,0,0,0,0.0,0.0,0.0
19003,2024-08-18,조끼_패딩베스트_ZB,0,0,0,0,0.0,0.0,0.0
19004,2024-08-18,팬츠_팬츠(일반)_ZB,7306200,88,1019390,8712000,83025.0,99000.0,0.16136363636363638
19005,2024-08-18,데님_데님자켓_ZB,3422000,38,820320,8902000,90052.63157894737,234263.15789473685,0.615592001797349
19006,2024-08-18,데님_데님팬츠_ZB,5362854,120,1758358,11880000,44690.45,99000.0,0.5485813131313132
19010,2024-08-18,수트_블레이져(수트)_ZB,61062224,440,18680393,113960000,138777.78181818183,259000.0,0.46417844857844853
19011,2024-08-18,수트_수트팬츠_ZB,35149860,486,10260819,67554000,72324.81481481482,139000.0,0.47967759126032505
19012,2024-08-18,우븐 셔츠_드레스셔츠_ZB,89516349,2983,22469186,235657000,30008.83305397251,79000.0,0.6201413537471834
19013,2024-08-18,니트 셔츠_라운드_ZB,16660100,873,5307509,68967000,19083.73424971363,79000.0,0.758433743674511
19014,2024-08-18,니트 셔츠_티에리_ZB,15814400,544,4279843,42976000,29070.58823529412,79000.0,0.6320178704393149
19015,2024-08-18,수트_블레이져(수트)_ZB,47679339,319,17097013,89001000,149465.01253918494,279000.0,0.4642831091785486
19016,2024-08-18,수트_수트팬츠_ZB,29865279,358,9792856,53342000,83422.56703910614,149000.0,0.44011699973754265
19017,2024-08-18,스웨터_T-에리_ZB,37094979,1058,11417333,95842000,35061.416824196596,90587.90170132325,0.6129569604140147
19018,2024-08-18,스웨터_라운드_ZB,19958300,512,7632856,46428000,38981.0546875,90679.6875,0.5701236322908589
19019,2024-08-18,우븐 셔츠_캐쥬얼셔츠_ZB,37411645,1298,10690809,102542000,28822.530816640985,79000.0,0.6351578377640382
19020,2024-08-18,점퍼_점퍼_ZB,2952000,38,960937,9462000,77684.21052631579,249000.0,0.6880152187698161
19021,2024-08-18,팬츠_반바지_ZB,8643100,454,3570965,35866000,19037.665198237886,79000.0,0.7590168962248369
19022,2024-08-18,팬츠_팬츠(일반)_ZB,59073275,1763,20324237,174537000,33507.246171298924,99000.0,0.6615429679666776
19023,2024-08-18,니트 셔츠_라운드_ZB,467450,18,130862,1962000,25969.444444444445,109000.0,0.7617482161060143
19024,2024-08-18,수트_블레이져(수트)_ZB,3507000,50,2626062,13950000,70140.0,279000.0,0.7486021505376345
19025,2024-08-18,수트_수트팬츠_ZB,3309000,68,1781329,10132000,48661.76470588235,149000.0,0.6734109751283064
19026,2024-08-18,스웨터_T-에리_ZB,-588000,-12,-179431,-1188000,49000.0,99000.0,0.5050505050505051
19027,2024-08-18,스웨터_라운드_ZB,333500,11,171680,1089000,30318.18181818182,99000.0,0.6937557392102847
19028,2024-08-18,스웨터_오픈형(CARDIGAN)_ZB,-837000,-14,-261959,-2226000,59785.71428571428,159000.0,0.6239892183288409
19029,2024-08-18,자켓_싱글재킷_ZB,237000,3,88646,897000,79000.0,299000.0,0.7357859531772575
19030,2024-08-18,코트_싱글코트_ZB,99000,1,42749,299000,99000.0,299000.0,0.6688963210702341
19031,2024-08-18,팬츠_팬츠(일반)_ZB,855450,40,343974,3960000,21386.25,99000.0,0.7839772727272727
19032,2024-08-18,니트 셔츠_라운드_ZB,32204212,1256,10928844,99224000,25640.29617834395,79000.0,0.6754392888817221
19033,2024-08-18,수트_블레이져(수트)_ZC,17080380,77,4072297,21483000,221823.1168831169,279000.0,0.20493506493506491
19034,2024-08-18,수트_수트팬츠_ZC,8734380,74,1869390,11026000,118032.16216216216,149000.0,0.20783783783783785
19035,2024-08-18,수트_블레이져(수트)_ZC,6249600,28,1198305,7812000,223200.0,279000.0,0.2
19036,2024-08-18,수트_수트팬츠_ZC,3456800,29,689515,4321000,119200.0,149000.0,0.2
19037,2024-08-18,수트_블레이져(수트)_ZC,20128500,141,6206380,36519000,142755.31914893616,259000.0,0.44882116158711904
19038,2024-08-18,수트_수트팬츠_ZC,11511200,151,3223558,20989000,76233.11258278145,139000.0,0.4515603411310687
19039,2024-08-18,수트_블레이져(수트)_ZC,2538900,13,740706,3627000,195300.0,279000.0,0.3
19040,2024-08-18,수트_수트팬츠_ZC,2547270,25,703938,3725000,101890.8,149000.0,0.3161691275167785
19041,2024-08-18,수트_블레이져(수트)_ZC,-149000,0,0,0,-inf,0.0,0.0
19042,2024-08-18,수트_수트팬츠_ZC,544000,11,283542,1639000,49454.545454545456,149000.0,0.6680902989627822
19084,2024-08-18,니트 셔츠_라운드_ZG,11554000,326,3462151,32274000,35441.71779141104,99000.0,0.6420028505918076
19085,2024-08-18,점퍼_점퍼_ZG,672000,8,277159,1992000,84000.0,249000.0,0.6626506024096386
19086,2024-08-18,팬츠_반바지_ZG,6803100,203,2597362,16037000,33512.8078817734,79000.0,0.5757872420028683
19087,2024-08-18,팬츠_팬츠(일반)_ZG,3506400,63,1233680,8127000,55657.142857142855,129000.0,0.5685492801771872
19088,2024-08-25,스웨터_T-에리_ZA,16372200,329,4984420,35861000,49763.52583586626,109000.0,0.543453891414071
19089,2024-08-25,자켓_싱글재킷_ZA,5980000,25,972556,7475000,239200.0,299000.0,0.2
19090,2024-08-25,점퍼_점퍼_ZA,12258400,77,2201276,15323000,159200.0,199000.0,0.2
19091,2024-08-25,팬츠_팬츠(일반)_ZA,3199200,31,606137,3999000,103200.0,129000.0,0.2
19092,2024-08-25,수트_블레이져(수트)_ZA,0,0,0,0,0.0,0.0,0.0
19093,2024-08-25,수트_수트팬츠_ZA,0,0,0,0,0.0,0.0,0.0
19094,2024-08-25,자켓_싱글재킷_ZA,2780700,12,468443,3588000,231725.0,299000.0,0.225
19096,2024-08-25,니트 셔츠_티에리_ZA,5665303,221,2012223,21879000,25634.85520361991,99000.0,0.7410620686503039
19097,2024-08-25,수트_블레이져(수트)_ZA,11315640,67,4241392,23613000,168890.14925373133,352432.8358208955,0.5207877016897472
19098,2024-08-25,수트_수트팬츠_ZA,7341180,73,2369341,14287000,100564.1095890411,195712.32876712328,0.4861636452719255
19099,2024-08-25,스웨터_T-에리_ZA,1893100,40,558348,4360000,47327.5,109000.0,0.565802752293578
19100,2024-08-25,스웨터_라운드_ZA,1209000,31,422023,3379000,39000.0,109000.0,0.6422018348623854
19101,2024-08-25,스웨터_오픈형(CARDIGAN)_ZA,274000,6,85247,774000,45666.666666666664,129000.0,0.6459948320413438
19102,2024-08-25,우븐 셔츠_캐쥬얼셔츠_ZA,2151000,69,640305,5851000,31173.91304347826,84797.10144927536,0.6323705349512905
19103,2024-08-25,자켓_싱글재킷_ZA,44144660,281,9883151,85369000,157098.43416370108,303804.27046263346,0.4828958989797233
19104,2024-08-25,점퍼_점퍼_ZA,5250862,32,1120415,7968000,164089.4375,249000.0,0.3410062751004016
19105,2024-08-25,팬츠_반바지_ZA,2522400,98,1211186,7742000,25738.775510204083,79000.0,0.6741927150607078
19106,2024-08-25,팬츠_팬츠(일반)_ZA,22898380,343,4051529,44247000,66759.12536443149,129000.0,0.4824874002757249
19107,2024-08-25,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0
19108,2024-08-25,니트 셔츠_라운드_ZB,7434000,366,1936445,28914000,20311.475409836065,79000.0,0.742892716331189
19109,2024-08-25,니트 셔츠_티에리_ZB,3124616,106,925573,8374000,29477.509433962263,79000.0,0.6268669691903511
19110,2024-08-25,수트_블레이져(수트)_ZB,56821140,258,13085010,71982000,220236.97674418605,279000.0,0.2106201550387597
19111,2024-08-25,수트_수트팬츠_ZB,34258140,291,7315298,43359000,117725.56701030929,149000.0,0.20989552342074305
19112,2024-08-25,스웨터_T-에리_ZB,18604600,329,6214928,29281000,56548.936170212764,89000.0,0.3646186947167105
19113,2024-08-25,우븐 셔츠_캐쥬얼셔츠_ZB,4946300,84,743541,6636000,58884.52380952381,79000.0,0.2546262808921037
19114,2024-08-25,팬츠_팬츠(일반)_ZB,16811540,225,2462477,22275000,74717.95555555556,99000.0,0.24527317620650954
19115,2024-08-25,니트 셔츠_라운드_ZB,2055000,44,254893,2596000,46704.545454545456,59000.0,0.20839753466872107
19116,2024-08-25,니트 셔츠_티에리_ZB,1257300,13,141498,1287000,96715.38461538461,99000.0,0.023076923076923134
19117,2024-08-25,수트_블레이져(수트)_ZB,15066000,69,3362131,19251000,218347.8260869565,279000.0,0.2173913043478261
19118,2024-08-25,수트_수트팬츠_ZB,7092600,61,1525837,9089000,116272.13114754099,149000.0,0.21965012652657054
19119,2024-08-25,우븐 셔츠_캐쥬얼셔츠_ZB,4494100,69,630436,5751000,65131.884057971016,83347.82608695653,0.21855329507911672
19120,2024-08-25,점퍼_점퍼_ZB,5727000,23,959062,5727000,249000.0,249000.0,0.0
19121,2024-08-25,점퍼_패딩점퍼_ZB,0,0,0,0,0.0,0.0,0.0
19122,2024-08-25,조끼_패딩베스트_ZB,0,0,0,0,0.0,0.0,0.0
19123,2024-08-25,팬츠_팬츠(일반)_ZB,3114600,49,576874,4851000,63563.26530612245,99000.0,0.35794681508967224
19124,2024-08-25,데님_데님자켓_ZB,471000,9,165300,1121000,52333.333333333336,124555.55555555556,0.5798394290811775
19125,2024-08-25,데님_데님팬츠_ZB,4792240,99,1453422,9801000,48406.46464646464,99000.0,0.5110458116518722
19129,2024-08-25,수트_블레이져(수트)_ZB,60728564,431,18290293,111629000,140901.54060324826,259000.0,0.4559786077094662
19130,2024-08-25,수트_수트팬츠_ZB,36069234,480,10152873,66720000,75144.2375,139000.0,0.4593939748201439
19131,2024-08-25,우븐 셔츠_드레스셔츠_ZB,81231547,2913,21650801,230127000,27885.87263989015,79000.0,0.6470142703811373
19132,2024-08-25,니트 셔츠_라운드_ZB,42257200,2216,12118984,175064000,19069.13357400722,79000.0,0.7586185623543389
19133,2024-08-25,니트 셔츠_티에리_ZB,9536300,327,2551021,25833000,29162.996941896025,79000.0,0.6308481399759996
19134,2024-08-25,수트_블레이져(수트)_ZB,47773200,338,18030382,94302000,141340.82840236687,279000.0,0.4934020487370363
19135,2024-08-25,수트_수트팬츠_ZB,28380170,345,9391469,51405000,82261.36231884058,149000.0,0.44791032000778136
19136,2024-08-25,스웨터_T-에리_ZB,25605706,725,7887214,65555000,35318.215172413795,90420.68965517242,0.6094011745862253
19137,2024-08-25,스웨터_라운드_ZB,10482000,267,4003109,24043000,39258.426966292136,90048.68913857678,0.5640311109262571
19138,2024-08-25,우븐 셔츠_캐쥬얼셔츠_ZB,30573485,1067,8763265,84293000,28653.687910028115,79000.0,0.6372950897464795
19139,2024-08-25,점퍼_점퍼_ZB,6909000,81,1989837,20169000,85296.29629629629,249000.0,0.6574445931875651
19140,2024-08-25,팬츠_반바지_ZB,6999200,367,2899775,28993000,19071.389645776566,79000.0,0.758590004483841
19141,2024-08-25,팬츠_팬츠(일반)_ZB,54367637,1618,18492143,160182000,33601.75339925834,99000.0,0.660588349502441
19142,2024-08-25,니트 셔츠_라운드_ZB,2665000,115,766711,9785000,23173.91304347826,85086.95652173914,0.7276443536024528
19143,2024-08-25,수트_블레이져(수트)_ZB,3924000,36,1660687,10044000,109000.0,279000.0,0.6093189964157706
19144,2024-08-25,수트_수트팬츠_ZB,2250000,45,1050748,6705000,50000.0,149000.0,0.6644295302013423
19145,2024-08-25,스웨터_T-에리_ZB,1171000,39,583151,3861000,30025.641025641027,99000.0,0.6967106967106966
19146,2024-08-25,스웨터_라운드_ZB,1615000,55,885117,5445000,29363.636363636364,99000.0,0.7033976124885215
19147,2024-08-25,스웨터_오픈형(CARDIGAN)_ZB,1060000,30,568897,4770000,35333.333333333336,159000.0,0.7777777777777777
19148,2024-08-25,자켓_싱글재킷_ZB,0,0,0,0,0.0,0.0,0.0
19149,2024-08-25,코트_싱글코트_ZB,0,0,0,0,0.0,0.0,0.0
19150,2024-08-25,팬츠_팬츠(일반)_ZB,1687000,64,621332,6336000,26359.375,99000.0,0.7337436868686869
19151,2024-08-25,니트 셔츠_라운드_ZB,25477533,1048,9129237,82792000,24310.623091603054,79000.0,0.6922705937771765
19152,2024-08-25,수트_블레이져(수트)_ZC,16628400,75,3966523,20925000,221712.0,279000.0,0.20533333333333334
19153,2024-08-25,수트_수트팬츠_ZC,9044300,76,1919914,11324000,119003.94736842105,149000.0,0.2013157894736842
19154,2024-08-25,수트_블레이져(수트)_ZC,4464000,20,886193,5580000,223200.0,279000.0,0.2
19155,2024-08-25,수트_수트팬츠_ZC,2026400,17,424411,2533000,119200.0,149000.0,0.2
19156,2024-08-25,수트_블레이져(수트)_ZC,20745500,142,6250901,36778000,146095.0704225352,259000.0,0.43592636902496057
19157,2024-08-25,수트_수트팬츠_ZC,11468850,150,3203304,20850000,76459.0,139000.0,0.44993525179856114
19158,2024-08-25,수트_블레이져(수트)_ZC,2128770,11,626751,3069000,193524.54545454544,279000.0,0.3063636363636364
19159,2024-08-25,수트_수트팬츠_ZC,2943610,29,816568,4321000,101503.79310344828,149000.0,0.3187664892386022
19160,2024-08-25,수트_블레이져(수트)_ZC,0,0,0,0,0.0,0.0,0.0
19161,2024-08-25,수트_수트팬츠_ZC,0,0,0,0,0.0,0.0,0.0
19210,2024-08-25,니트 셔츠_라운드_ZG,6835100,200,2062436,19800000,34175.5,99000.0,0.6547929292929293
19211,2024-08-25,점퍼_점퍼_ZG,494000,6,170418,1494000,82333.33333333333,249000.0,0.6693440428380188
19212,2024-08-25,팬츠_반바지_ZG,2907000,129,1638766,10191000,22534.883720930233,79000.0,0.7147483073299971
19213,2024-08-25,팬츠_팬츠(일반)_ZG,1010200,18,352480,2322000,56122.22222222222,129000.0,0.564944013781223
19214,2024-09-01,스웨터_T-에리_ZA,17344830,303,4590515,33027000,57243.66336633663,109000.0,0.47482877645562727
19215,2024-09-01,자켓_싱글재킷_ZA,11960000,50,1945112,14950000,239200.0,299000.0,0.2
19216,2024-09-01,점퍼_점퍼_ZA,4616800,29,829052,5771000,159200.0,199000.0,0.2
19217,2024-09-01,팬츠_팬츠(일반)_ZA,4334400,42,821218,5418000,103200.0,129000.0,0.2
19218,2024-09-01,니트 셔츠_라운드_ZA,0,0,0,0,0.0,0.0,0.0
19219,2024-09-01,수트_블레이져(수트)_ZA,8481800,27,1826389,10803000,314140.74074074073,400111.1111111111,0.2148662408590207
19220,2024-09-01,수트_수트팬츠_ZA,7119400,40,1534751,9010000,177985.0,225250.0,0.20983351831298558
19221,2024-09-01,자켓_싱글재킷_ZA,11900200,50,1951846,14950000,238004.0,299000.0,0.204
19223,2024-09-01,니트 셔츠_티에리_ZA,5769491,263,2412395,26037000,21937.228136882128,99000.0,0.7784118370011907
19224,2024-09-01,수트_블레이져(수트)_ZA,8652500,73,4504991,25347000,118527.39726027397,347219.1780821918,0.6586381031285754
19225,2024-09-01,수트_수트팬츠_ZA,5655410,77,2485560,14973000,73446.88311688312,194454.54545454544,0.6222927936953182
19226,2024-09-01,스웨터_T-에리_ZA,3144000,65,917977,7085000,48369.230769230766,109000.0,0.5562455892731122
19227,2024-09-01,스웨터_라운드_ZA,358000,12,163364,1308000,29833.333333333332,109000.0,0.7262996941896025
19228,2024-09-01,스웨터_오픈형(CARDIGAN)_ZA,1343090,31,440444,3999000,43325.48387096774,129000.0,0.664143535883971
19229,2024-09-01,우븐 셔츠_캐쥬얼셔츠_ZA,2461450,103,958478,8777000,23897.572815533982,85213.59223300971,0.7195567961718127
19230,2024-09-01,자켓_싱글재킷_ZA,45697610,366,12902335,110544000,124856.85792349727,302032.7868852459,0.5866115754812563
19231,2024-09-01,점퍼_점퍼_ZA,7737923,58,2035288,14442000,133412.4655172414,249000.0,0.4642069657942113
19232,2024-09-01,팬츠_반바지_ZA,1096000,54,667388,4266000,20296.296296296296,79000.0,0.7430848570089077
19233,2024-09-01,팬츠_팬츠(일반)_ZA,24027286,312,3787392,40248000,77010.53205128205,129000.0,0.4030191313854105
19234,2024-09-01,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0
19235,2024-09-01,니트 셔츠_라운드_ZB,5920800,277,1463509,21883000,21374.729241877256,79000.0,0.7294338070648448
19236,2024-09-01,니트 셔츠_티에리_ZB,4571478,210,1833683,16590000,21768.942857142858,79000.0,0.7244437613019892
19237,2024-09-01,수트_블레이져(수트)_ZB,63600840,290,14743806,80910000,219313.24137931035,279000.0,0.2139310344827586
19238,2024-09-01,수트_수트팬츠_ZB,36211470,310,7807992,46190000,116811.19354838709,149000.0,0.21603225806451617
19239,2024-09-01,스웨터_T-에리_ZB,12903100,199,3759182,17711000,64839.69849246231,89000.0,0.27146406188244593
19240,2024-09-01,우븐 셔츠_캐쥬얼셔츠_ZB,6173100,100,859928,7900000,61731.0,79000.0,0.21859493670886077
19241,2024-09-01,팬츠_팬츠(일반)_ZB,25783380,340,3721077,33660000,75833.4705882353,99000.0,0.23400534759358282
19242,2024-09-01,니트 셔츠_라운드_ZB,1828500,32,216783,2288000,57140.625,71500.0,0.20083041958041958
19243,2024-09-01,니트 셔츠_티에리_ZB,1198000,15,163267,1485000,79866.66666666667,99000.0,0.19326599326599322
19244,2024-09-01,수트_블레이져(수트)_ZB,42620040,192,9748625,53568000,221979.375,279000.0,0.204375
19245,2024-09-01,수트_수트팬츠_ZB,23200790,196,5090954,29204000,118371.37755102041,149000.0,0.20556122448979589
19246,2024-09-01,우븐 셔츠_캐쥬얼셔츠_ZB,9469880,138,1350680,11962000,68622.31884057971,86681.15942028986,0.20833639859555256
19247,2024-09-01,점퍼_점퍼_ZB,32093840,165,6685428,41085000,194508.12121212122,249000.0,0.21884288669830837
19248,2024-09-01,점퍼_패딩점퍼_ZB,1195200,6,175401,1494000,199200.0,249000.0,0.2
19249,2024-09-01,조끼_패딩베스트_ZB,697600,8,120800,872000,87200.0,109000.0,0.2
19250,2024-09-01,팬츠_팬츠(일반)_ZB,5532700,75,874320,7425000,73769.33333333333,99000.0,0.2548552188552189
19251,2024-09-01,데님_데님자켓_ZB,1840222,25,509400,4825000,73608.88,193000.0,0.6186068393782383
19252,2024-09-01,데님_데님팬츠_ZB,10190953,168,2606222,16632000,60660.43452380953,99000.0,0.3872683381433381
19256,2024-09-01,수트_블레이져(수트)_ZB,66398264,482,20464425,124838000,137755.73443983402,259000.0,0.4681245774523783
19257,2024-09-01,수트_수트팬츠_ZB,39200597,541,11428293,75199000,72459.51386321627,139000.0,0.47870853335815633
19258,2024-09-01,우븐 셔츠_드레스셔츠_ZB,90007775,3268,24839129,258172000,27542.1588127295,79000.0,0.6513650783198798
19259,2024-09-01,니트 셔츠_라운드_ZB,20290900,1138,6431592,89902000,17830.316344463972,79000.0,0.774299793108051
19260,2024-09-01,니트 셔츠_티에리_ZB,4925900,232,1844368,18328000,21232.327586206895,79000.0,0.731236359668267
19261,2024-09-01,수트_블레이져(수트)_ZB,42707460,493,26364135,137547000,86627.70791075051,279000.0,0.6895064232589587
19262,2024-09-01,수트_수트팬츠_ZB,32803630,549,14973827,81801000,59751.6029143898,149000.0,0.5989825307759074
19263,2024-09-01,스웨터_T-에리_ZB,24234960,706,7807686,63894000,34327.1388101983,90501.4164305949,0.6207005352615268
19264,2024-09-01,스웨터_라운드_ZB,10641870,337,5054745,30503000,31578.24925816024,90513.353115727,0.6511205455201128
19265,2024-09-01,우븐 셔츠_캐쥬얼셔츠_ZB,18195182,819,6863374,64701000,22216.339438339437,79000.0,0.7187805134387414
19266,2024-09-01,점퍼_점퍼_ZB,9733000,101,2535568,25149000,96366.33663366336,249000.0,0.6129865998648057
19267,2024-09-01,팬츠_반바지_ZB,10416540,553,4351779,43687000,18836.41952983725,79000.0,0.7615643097488956
19268,2024-09-01,팬츠_팬츠(일반)_ZB,44311219,1464,16776703,144936000,30267.226092896173,99000.0,0.6942704435060992
19269,2024-09-01,니트 셔츠_라운드_ZB,3386000,154,1038897,13586000,21987.012987012986,88220.77922077922,0.7507728544089504
19270,2024-09-01,수트_블레이져(수트)_ZB,1417000,13,657793,3627000,109000.0,279000.0,0.6093189964157706
19271,2024-09-01,수트_수트팬츠_ZB,750000,14,358800,2086000,53571.42857142857,149000.0,0.6404602109300095
19272,2024-09-01,스웨터_T-에리_ZB,3103000,107,1599927,10593000,29000.0,99000.0,0.7070707070707071
19273,2024-09-01,스웨터_라운드_ZB,4872000,168,2709189,16632000,29000.0,99000.0,0.7070707070707071
19274,2024-09-01,스웨터_오픈형(CARDIGAN)_ZB,2085000,54,1028246,8586000,38611.11111111111,159000.0,0.757162823200559
19275,2024-09-01,자켓_싱글재킷_ZB,751000,8,236390,2392000,93875.0,299000.0,0.6860367892976589
19276,2024-09-01,코트_싱글코트_ZB,129000,1,42749,299000,129000.0,299000.0,0.568561872909699
19277,2024-09-01,팬츠_팬츠(일반)_ZB,4406000,157,1538464,15543000,28063.694267515923,99000.0,0.7165283407321624
19278,2024-09-01,니트 셔츠_라운드_ZB,19495979,905,7834047,71495000,21542.5182320442,79000.0,0.7273098957969089
19279,2024-09-01,수트_블레이져(수트)_ZC,24189300,111,5870454,30969000,217921.62162162163,279000.0,0.2189189189189189
19280,2024-09-01,수트_수트팬츠_ZC,12706720,109,2753561,16241000,116575.41284403669,149000.0,0.21761467889908262
19281,2024-09-01,수트_블레이져(수트)_ZC,8584830,39,1856938,10881000,220123.84615384616,279000.0,0.21102564102564103
19282,2024-09-01,수트_수트팬츠_ZC,4621980,39,988257,5811000,118512.30769230769,149000.0,0.20461538461538464
19283,2024-09-01,수트_블레이져(수트)_ZC,20426500,140,6164531,36260000,145903.57142857142,259000.0,0.4366657473800331
19284,2024-09-01,수트_수트팬츠_ZC,10984200,143,3053352,19877000,76812.58741258741,139000.0,0.4473914574633999
19285,2024-09-01,수트_블레이져(수트)_ZC,2133700,24,1367457,6696000,88904.16666666667,279000.0,0.6813470728793308
19286,2024-09-01,수트_수트팬츠_ZC,3038300,46,1295246,6854000,66050.0,149000.0,0.5567114093959732
19287,2024-09-01,수트_블레이져(수트)_ZC,1417000,13,695076,3627000,109000.0,279000.0,0.6093189964157706
19288,2024-09-01,수트_수트팬츠_ZC,550000,10,257766,1490000,55000.0,149000.0,0.6308724832214765
19342,2024-09-01,니트 셔츠_라운드_ZG,0,0,0,0,0.0,0.0,0.0
19343,2024-09-01,니트 셔츠_후드티_ZG,0,0,0,0,0.0,0.0,0.0
19344,2024-09-01,니트 셔츠_라운드_ZG,4470501,147,1536710,14553000,30411.571428571428,99000.0,0.6928124098124099
19345,2024-09-01,점퍼_점퍼_ZG,2708000,33,1132045,8217000,82060.60606060606,249000.0,0.6704393330899354
19346,2024-09-01,팬츠_반바지_ZG,2108900,70,883956,5530000,30127.14285714286,79000.0,0.6186437613019892
19347,2024-09-01,팬츠_팬츠(일반)_ZG,2009000,51,998694,6579000,39392.1568627451,129000.0,0.6946344429244566
19348,2024-09-08,스웨터_T-에리_ZA,7589200,149,2257382,16241000,50934.22818791946,109000.0,0.5327135028631242
19349,2024-09-08,자켓_싱글재킷_ZA,4323540,19,739143,5681000,227554.73684210525,299000.0,0.23894736842105266
19350,2024-09-08,점퍼_점퍼_ZA,4437700,28,800464,5572000,158489.2857142857,199000.0,0.2035714285714286
19351,2024-09-08,팬츠_팬츠(일반)_ZA,2783820,28,547479,3612000,99422.14285714286,129000.0,0.22928571428571431
19352,2024-09-08,니트 셔츠_라운드_ZA,5617260,72,945366,7128000,78017.5,99000.0,0.21194444444444444
19353,2024-09-08,수트_블레이져(수트)_ZA,13643320,44,3008484,17716000,310075.45454545453,402636.36363636365,0.22988710769925497
19354,2024-09-08,수트_수트팬츠_ZA,8444200,49,1831074,10941000,172330.61224489796,223285.7142857143,0.22820583127684857
19355,2024-09-08,스웨터_라운드_ZA,1668000,15,215661,2085000,111200.0,139000.0,0.2
19356,2024-09-08,자켓_싱글재킷_ZA,-179400,0,0,0,-inf,0.0,0.0
19357,2024-09-08,팬츠_팬츠(일반)_ZA,0,0,0,0,0.0,0.0,0.0
19359,2024-09-08,니트 셔츠_티에리_ZA,3523603,172,1598718,17028000,20486.06395348837,99000.0,0.7930700610758751
19360,2024-09-08,수트_블레이져(수트)_ZA,6255950,49,3193219,17611000,127672.44897959183,359408.1632653061,0.6447703140082902
19361,2024-09-08,수트_수트팬츠_ZA,4511450,59,2002592,11921000,76465.25423728813,202050.84745762713,0.6215543997986747
19362,2024-09-08,스웨터_T-에리_ZA,754000,21,288962,2289000,35904.76190476191,109000.0,0.6705985146352118
19363,2024-09-08,스웨터_라운드_ZA,561000,19,258659,2071000,29526.315789473683,109000.0,0.7291163689039112
19364,2024-09-08,스웨터_오픈형(CARDIGAN)_ZA,673000,17,241534,2193000,39588.23529411765,129000.0,0.6931144550843593
19365,2024-09-08,우븐 셔츠_캐쥬얼셔츠_ZA,2195350,88,817440,7732000,24947.159090909092,87863.63636363637,0.7160695809622349
