,기간,주차,라인,성별,기획년도,시즌이월,상품년차,시즌,복종,소품종,CAT,총입고수량,총입고원가,총입고택가,총출고수량,총출고원가,총출고택가,판매액,판매수량,매출원가,판매택가,총판매액,총판매수량,총매출원가,총판매택가,물류재고수량,물류재고원가,물류재고택가,매장재고수량,매장재고원가,매장재고택가,재고수량,재고원가,재고택가,기간입고수량,기간입고원가,기간입고택가,기간출고수량,기간출고원가,기간출고택가
23923,당해,20221218,ZF,1:남성,2022,02_이월,당해년도,여름,스웨터,오픈형(CARDIGAN),03_SWEATER,6322,48054719,568347800,3045,23145622,273745500,25000,1,7601,89900,51218837,2928,22256282,263227200,3383,25714823,304131700,117,889339,10518300,3500,26604163,314650000,0,0,0,0,0,0
23924,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,여름,수트,수트팬츠,09_SUITS,2405,52998961,310245000,2012,44338424,259548000,-103200,-1,-22037,-129000,194471094,1990,43853610,256710000,391,8616463,50439000,22,484814,2838000,413,9101277,53277000,0,0,0,0,0,0
23925,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,데님,데님팬츠,05_DENIM,498,6442420,49750200,498,6442420,49750200,39000,1,12937,99900,15880290,329,4256137,32867100,0,0,0,169,2186283,16883100,169,2186283,16883100,0,0,0,0,0,0
23926,당해,20221218,ZB,3:남녀공용,2022,01_시즌,당해년도,겨울,팬츠,니트팬츠,04_PANTS,10047,112957778,903225300,9968,112068442,896123200,14846800,553,6219888,49714700,125534624,4031,45320676,362386900,78,878097,7012200,5937,66747766,533736300,6015,67625864,540748500,0,0,0,197,2216620,17710300
23927,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,겨울,수트,블레이져(수트),09_SUITS,1450,72950366,375550000,1432,72044775,370888000,6013760,31,1559629,8029000,147689422,759,38185743,196581000,18,905591,4662000,673,33859032,174307000,691,34764623,178969000,0,0,0,0,0,0
23928,당해,20221218,ZE,3:남녀공용,2022,02_이월,당해년도,봄,팬츠,니트팬츠,04_PANTS,12645,121756936,883885500,11900,114583435,831810000,857477,61,587360,4263900,215980961,10498,101083773,733810200,730,7029068,51027000,1402,13499662,97999800,2132,20528730,149026800,0,0,0,-14,-134804,-978600
23929,당해,20221218,ZE,1:남성,2022,02_이월,당해년도,봄,스웨터,오픈형(CARDIGAN),03_SWEATER,4207,59530368,840979300,4016,56827658,802798400,0,0,0,0,176554409,3999,56587103,799400100,184,2603658,36781600,17,240555,3398300,201,2844213,40179900,0,0,0,-7,-99052,-1399300
23930,당해,20221218,ZA,1:남성,2022,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,5029,34800680,250947100,4980,34461600,248502000,1472050,30,207600,1497000,186038889,3870,26780400,193113000,47,325240,2345300,1110,7681200,55389000,1157,8006440,57734300,0,0,0,-1,-6920,-49900
23931,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,가을,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,10800,91206000,970920000,10781,91045545,969211900,3507223,106,895170,9529400,223301580,5819,49141455,523128100,17,143565,1528300,4962,41904090,446083800,4979,42047655,447612100,0,0,0,0,0,0
23932,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,여름,언더웨어,이너웨어 민소매,08_UNDER,15000,46644792,285000000,10902,33901435,207138000,9500,1,3110,19000,60403005,11307,35160844,214833000,4112,12786892,78128000,-405,-1259409,-7695000,3707,11527483,70433000,0,0,0,0,0,0
23933,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,겨울,수트,블레이져(수트),09_SUITS,1566,80156296,405594000,1547,79183774,400673000,3600100,18,921337,4662000,256532480,1317,67411138,341103000,19,972522,4921000,230,11772636,59570000,249,12745158,64491000,0,0,0,0,0,0
23934,당해,20221218,ZE,1:남성,2022,01_시즌,당해년도,겨울,팬츠,팬츠(일반),04_PANTS,8631,132727160,1199709000,8553,131527676,1188867000,2721498,108,1660820,15012000,28423304,969,14901278,134691000,78,1199484,10842000,7584,116626398,1054176000,7662,117825882,1065018000,0,0,0,-1,-15378,-139000
23935,당해,20221218,ZD,1:남성,2022,01_시즌,당해년도,겨울,팬츠,팬츠(일반),04_PANTS,2936,33643212,408104000,2936,33643212,408104000,0,0,0,0,99090000,2936,33643212,408104000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23936,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,봄,수트,블레이져(수트),09_SUITS,3775,152394578,902225000,3591,144991389,858249000,191200,1,38474,239000,657313570,3555,143549426,849645000,176,7087268,42064000,36,1441963,8604000,212,8529231,50668000,0,0,0,-143,-5752600,-34177000
23937,당해,20221218,ZE,1:남성,2022,01_시즌,당해년도,겨울,점퍼,패딩점퍼,06_OUTER,6227,172833832,2484573000,5922,164460624,2362878000,15952527,357,10279063,142443000,185652768,3426,95593937,1366974000,305,8373208,121695000,2496,68866687,995904000,2801,77239895,1117599000,0,0,0,-22,-617472,-8778000
23938,당해,20221218,ZE,3:남녀공용,2022,01_시즌,당해년도,겨울,팬츠,니트팬츠,04_PANTS,8184,70804700,735741600,8097,70052085,727920300,8765468,420,3632988,37758000,40934324,1848,15985716,166135200,87,752615,7821300,6249,54066369,561785100,6336,54818984,569606400,0,0,0,-5,-43267,-449500
23939,당해,20221218,ZB,3:남녀공용,2022,01_시즌,당해년도,겨울,니트 셔츠,라운드,01_KNIT,50733,571683614,4560896700,46012,518373997,4136478800,37547829,1581,17806579,142131900,445557191,15415,173591745,1385808500,4718,53275903,424148200,30597,344782251,2750670300,35315,398058154,3174818500,0,0,0,1504,16979383,135209600
23940,당해,20221218,ZE,1:남성,2022,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,23967,145673456,1914963300,22776,138434457,1819802400,-1957,0,0,0,366028742,23079,140276117,1844012100,1171,7117437,93562900,-303,-1841660,-24209700,868,5275778,69353200,0,0,0,0,0,0
23941,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,24214,166319297,1692558600,24065,165295858,1682143500,1049160,28,192324,1957200,714602549,21500,147677579,1502850000,56,384649,3914400,2565,17618279,179293500,2621,18002927,183207900,0,0,0,0,0,0
23942,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,니트 셔츠,라운드,01_KNIT,10000,54597920,699000000,9969,54428688,696833100,150600,9,49129,629100,222392179,7812,42653794,546058800,26,141941,1817400,2157,11774894,150774300,2183,11916835,152591700,0,0,0,0,0,0
23943,당해,20221218,ZB,3:남녀공용,2022,02_이월,당해년도,봄,니트 셔츠,라운드,01_KNIT,35927,337252893,2511297300,24096,226230854,1684310400,8807200,130,1219444,9087000,563322196,23388,219580888,1634821200,11799,110722190,824750100,708,6649966,49489200,12507,117372156,874239300,0,0,0,-7412,-69530598,-518098800
23944,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,20419,125144775,1427288100,19450,119205914,1359555000,9246157,307,1881556,21459300,345607002,10246,62796096,716195400,960,5883701,67104000,9204,56409818,643359600,10164,62293519,710463600,0,0,0,413,2531218,28868700
23945,당해,20221218,ZA,1:남성,2022,01_시즌,당해년도,겨울,수트,수트팬츠,09_SUITS,393,14346306,101787000,393,14346306,101787000,670810,4,146018,1036000,37840900,201,7337424,52059000,0,0,0,192,7008882,49728000,192,7008882,49728000,0,0,0,0,0,0
23946,당해,20221218,ZA,1:남성,2022,02_이월,당해년도,여름,팬츠,반바지,04_PANTS,11755,129697370,939224500,6267,69146186,500733300,107000,2,22067,159800,158373210,6177,68153182,493542300,5477,60429817,437612300,90,993004,7191000,5567,61422821,444803300,0,0,0,-17,-187567,-1358300
23947,당해,20221218,ZD,1:남성,2022,02_이월,당해년도,봄,스웨터,T-에리,03_SWEATER,2585,35714747,258241500,2549,34962620,254645100,0,0,0,0,70734750,2549,34962620,254645100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23948,당해,20221218,ZB,3:남녀공용,2022,02_이월,당해년도,여름,니트 셔츠,라운드,01_KNIT,20327,179016635,1420857300,11185,98501023,781831500,58000,2,17613,139800,262473606,11227,98871077,784767300,9130,80409911,638187000,-42,-370054,-2935800,9088,80039857,635251200,0,0,0,0,0,0
23949,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,45484,368119441,3179331600,45356,367075337,3170384400,344800,17,136025,1188300,1454575474,42744,345374874,2987805600,22,182656,1537800,2612,21700463,182578800,2634,21883120,184116600,0,0,0,0,0,0
23950,당해,20221218,ZD,1:남성,2022,01_시즌,당해년도,겨울,사파리,패딩사파리,06_OUTER,1803,67906514,827577000,1803,67906514,827577000,0,0,0,0,148477050,1803,67906514,827577000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23951,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,겨울,수트,수트팬츠,09_SUITS,1739,44292679,241721000,1712,43604983,237968000,3230360,31,789576,4309000,84410209,809,20605392,112451000,27,687695,3753000,903,22999591,125517000,930,23687287,129270000,0,0,0,1,25470,139000
23952,당해,20221218,ZE,1:남성,2022,01_시즌,당해년도,겨울,사파리,패딩사파리,06_OUTER,17123,658014266,7859457000,16836,646971536,7727724000,69620901,1015,39065090,465885000,374219864,5072,195178489,2328048000,287,11042730,131733000,11764,451793047,5399676000,12051,462835778,5531409000,0,0,0,-4,-153667,-1836000
23953,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,봄,스웨터,라운드,03_SWEATER,16989,211359239,1697201100,14974,186290739,1495902600,3744390,127,1579999,12687300,527001863,13931,173314847,1391706900,1966,24458889,196403400,1043,12975892,104195700,3009,37434781,300599100,0,0,0,-955,-11881109,-95404500
23954,당해,20221218,ZE,1:남성,2022,01_시즌,당해년도,겨울,사파리,패딩사파리,06_OUTER,3000,220355730,2097000000,3000,220355730,2097000000,0,0,0,0,0,0,0,0,0,0,0,3000,220355730,2097000000,3000,220355730,2097000000,0,0,0,0,0,0
23955,당해,20221218,ZA,1:남성,2022,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,5785,42866850,288671500,5750,42607500,286925000,2345300,46,340860,2295400,208035507,4265,31603650,212823500,35,259350,1746500,1485,11003850,74101500,1520,11263200,75848000,0,0,0,0,0,0
23956,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,여름,스웨터,라운드,03_SWEATER,31511,335350791,2832838900,13875,146946023,1247362500,0,0,9,0,470334720,13762,145734065,1237203800,17587,187887787,1581071300,113,1211958,10158700,17700,189099745,1591230000,0,0,0,-13,-139462,-1168700
23957,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,소품,양말,10_ACC/ETC,1000,2650000,12900000,990,2623500,12771000,25800,2,5300,25800,4756314,384,1017600,4953600,10,26500,129000,606,1605900,7817400,616,1632400,7946400,0,0,0,0,0,0
23958,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,겨울,스웨터,Turtle,03_SWEATER,17424,267978493,2089137600,17053,262272651,2044654700,28390223,769,11827032,92203100,180275619,4612,70931439,552978800,370,5690464,44363000,12441,191341212,1491675900,12811,197031676,1536038900,0,0,0,273,4198668,32732700
23959,당해,20221218,ZA,3:남녀공용,2022,01_시즌,당해년도,겨울,스웨터,Turtle,03_SWEATER,5281,96120000,844431900,5219,94994036,834518100,19954200,349,6368390,55805100,112484385,1935,35274570,309406500,62,1125964,9913800,3284,59719466,525111600,3346,60845430,535025400,0,0,0,156,2831003,24944400
23960,당해,20221218,ZD,1:남성,2022,01_시즌,당해년도,겨울,코트,싱글코트,06_OUTER,194,21633014,96806000,181,20183379,90319000,4634600,16,1784166,7984000,12618900,42,4683436,20958000,13,1449635,6487000,139,15499943,69361000,152,16949578,75848000,0,0,0,13,1449635,6487000
23961,당해,20221218,ZA,1:남성,2022,01_시즌,당해년도,겨울,코트,더블코트,06_OUTER,3500,284685926,2096500000,3447,280374968,2064753000,56209000,231,18789271,138369000,451861910,1706,138764054,1021894000,53,4310958,31747000,1741,141610913,1042859000,1794,145921872,1074606000,0,0,0,0,0,0
23962,당해,20221218,ZC,1:남성,2022,02_이월,당해년도,여름,수트,블레이져(수트),09_SUITS,992,46490877,237088000,873,40913846,208647000,0,0,0,0,156090569,863,40445188,206257000,119,5577031,28441000,10,468658,2390000,129,6045689,30831000,0,0,0,0,0,0
23963,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,봄,스웨터,라운드,03_SWEATER,36443,377427137,3276225700,27724,287189908,2492387600,2497680,113,1171132,10158700,901988523,24052,249192010,2162274800,8692,89958027,781410800,3672,37997898,330112800,12364,127955925,1111523600,0,0,0,-5083,-52602282,-456961700
23964,당해,20221218,ZE,1:남성,2022,01_시즌,당해년도,겨울,팬츠,팬츠(일반),04_PANTS,8917,120698245,890808300,8867,120021452,885813300,7040141,284,3844042,28371600,31507942,1231,16661023,122976900,50,676793,4995000,7636,103360429,762836400,7686,104037222,767831400,0,0,0,1,13520,99900
23965,당해,20221218,ZE,1:남성,2022,02_이월,당해년도,여름,니트 셔츠,라운드,01_KNIT,49578,190821066,2473942200,48178,185432363,2404082200,10860000,362,1391802,18063800,462446233,48634,187185244,2426836600,1332,5127033,66466800,-456,-1752881,-22754400,876,3374152,43712400,0,0,0,0,0,0
23966,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,수트,블레이져(수트),09_SUITS,2456,90952728,586984000,2451,90767564,585789000,1003800,6,222197,1434000,347801713,2229,82546267,532731000,3,111099,717000,222,8221297,53058000,225,8332396,53775000,0,0,0,0,0,0
23967,당해,20221218,ZC,1:남성,2022,02_이월,당해년도,봄,수트,블레이져(수트),09_SUITS,805,36861305,192395000,750,34342831,179250000,191200,1,45790,239000,134053477,738,33793345,176382000,52,2381103,12428000,12,549485,2868000,64,2930588,15296000,0,0,0,-44,-2014779,-10516000
23968,당해,20221218,ZB,3:남녀공용,2022,01_시즌,당해년도,겨울,팬츠,니트팬츠,04_PANTS,7661,66153088,688723900,7247,62579461,651505300,8182800,308,2659682,27689200,54937571,1824,15751490,163977600,414,3573627,37218600,5423,46827971,487527700,5837,50401598,524746300,0,0,0,330,2848461,29667000
23969,당해,20221218,ZE,1:남성,2022,02_이월,당해년도,여름,자켓,싱글재킷,06_OUTER,5585,132837160,1334815000,4312,102559326,1030568000,0,0,0,0,280970769,4332,103035018,1035348000,1262,30016203,301618000,-20,-475693,-4780000,1242,29540511,296838000,0,0,0,0,0,0
23970,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,소품,벨트,10_ACC/ETC,4491,21615183,179190900,4475,21538175,178552500,798000,19,91447,758100,101336388,2652,12764076,105814800,16,77008,638400,1823,8774099,72737700,1839,8851107,73376100,0,0,0,0,0,0
23971,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,여름,수트,수트팬츠,09_SUITS,1774,40013048,228846000,973,21946277,125517000,0,0,0,0,90456607,948,21382395,122292000,801,18066771,103329000,25,563882,3225000,826,18630653,106554000,0,0,0,0,0,0
23972,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,여름,팬츠,반바지,04_PANTS,12782,62724823,1021281800,7109,34885837,568009100,58000,1,4907,79900,155327636,7064,34665009,564413600,5645,27701582,451035500,45,220827,3595500,5690,27922410,454631000,0,0,0,-2,-9815,-159800
23973,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,여름,언더웨어,TOP,08_UNDER,55130,198892566,1047470000,49971,180275140,949449000,0,0,0,0,260934945,49773,179559202,945687000,5159,18617427,98021000,198,715938,3762000,5357,19333365,101783000,0,0,0,-2,-7234,-38000
23974,당해,20221218,ZB,3:남녀공용,2022,01_시즌,당해년도,겨울,니트 셔츠,오픈형티(맨투맨 등),01_KNIT,4234,90556210,1015736600,3610,77223495,866039000,4299100,66,1411984,15833400,33497116,450,9626303,107955000,621,13268573,148977900,3160,67597192,758084000,3781,80865766,907061900,0,0,0,272,5811865,65252800
23975,당해,20221218,ZA,1:남성,2022,01_시즌,당해년도,사계절,소품,기타,10_ACC/ETC,10,969420,1380000,10,969420,1380000,0,0,0,0,0,0,0,0,0,0,0,10,969420,1380000,10,969420,1380000,0,0,0,0,0,0
23976,당해,20221218,ZB,3:남녀공용,2022,01_시즌,당해년도,겨울,니트 셔츠,라운드,01_KNIT,8838,87981949,971296200,8541,85025894,938655900,10678000,419,4171394,46048100,56886557,1981,19721827,217711900,293,2916250,32200700,6560,65304068,720944000,6853,68220317,753144700,0,0,0,770,7663741,84623000
23977,당해,20221218,ZA,1:남성,2022,02_이월,당해년도,여름,스웨터,라운드,03_SWEATER,7069,79234725,706193100,4184,46903332,417981600,39000,1,11095,99900,162133150,4154,46566504,414984600,2863,32087297,286013700,30,336828,2997000,2893,32424125,289010700,0,0,0,0,0,0
23978,당해,20221218,ZA,3:남녀공용,2022,01_시즌,당해년도,겨울,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,4417,61413968,441258300,4401,61191504,439659900,2093400,49,681296,4895100,62241475,1218,16935072,121678200,16,222464,1598400,3183,44256432,317981700,3199,44478896,319580100,0,0,0,0,0,0
23979,당해,20221218,ZA,1:남성,2022,01_시즌,당해년도,겨울,자켓,싱글재킷,06_OUTER,4496,171400384,1344304000,4429,168828948,1324271000,14664600,85,3231887,25415000,544258551,3007,114004439,899093000,67,2571435,20033000,1422,54824509,425178000,1489,57395945,445211000,0,0,0,0,0,0
23980,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,여름,수트,수트팬츠,09_SUITS,7323,112938569,944667000,6518,100812200,840822000,0,0,8680,0,635333746,6536,101045092,843144000,799,12042952,103071000,-18,-232892,-2322000,781,11810060,100749000,0,0,0,0,0,0
23981,당해,20221218,ZA,1:남성,2022,02_이월,당해년도,여름,수트,블레이져(수트),09_SUITS,7225,371932838,2304775000,5589,287699306,1782891000,609900,3,154220,957000,1189482275,5611,288832478,1789909000,1620,83409700,516780000,-22,-1133172,-7018000,1598,82276528,509762000,0,0,0,-12,-617291,-3828000
23982,당해,20221218,ZA,3:남녀공용,2022,01_시즌,당해년도,겨울,스웨터,오픈형(CARDIGAN),03_SWEATER,4798,84564395,959120200,4625,81519011,924537500,15995000,205,3610165,40979500,119774744,1332,23497653,266266800,172,3027555,34382800,3293,58021358,658270700,3465,61048913,692653500,0,0,0,162,2838178,32383800
23983,당해,20221218,ZE,1:남성,2022,02_이월,당해년도,봄,스웨터,T-에리,03_SWEATER,9116,100069092,1275328400,8492,93219208,1188030800,0,0,0,0,247350551,8404,92253258,1175719600,587,6443723,82121300,88,965949,12311200,675,7409672,94432500,0,0,0,-78,-856285,-10912200
23984,당해,20221218,ZE,1:남성,2022,02_이월,당해년도,여름,스웨터,T-에리,03_SWEATER,20289,129196483,2026871100,17841,113646238,1782315900,-1198800,-12,-81089,-1198800,395306968,17628,112323997,1761037200,2317,14709348,231468300,213,1322241,21278700,2530,16031589,252747000,0,0,0,0,0,0
23985,당해,20221218,ZE,1:남성,2022,01_시즌,당해년도,겨울,코트,더블코트,06_OUTER,8075,451789173,4836925000,8009,448095843,4797391000,28810245,270,15104143,161730000,95584489,877,49065767,525323000,66,3693330,39534000,7132,399030076,4272068000,7198,402723406,4311602000,0,0,0,-9,-503411,-5391000
23986,당해,20221218,ZA,1:남성,2022,02_이월,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,7858,69250085,785014200,3845,33884777,384115500,39000,1,8813,99900,150254153,3808,33558707,380419200,4010,35338870,400599000,37,326069,3696300,4047,35664939,404295300,0,0,0,1,8813,99900
23987,당해,20221218,ZE,1:남성,2022,02_이월,당해년도,여름,팬츠,반바지,04_PANTS,12397,89419608,990520300,11455,82624958,915254500,0,0,0,0,150305510,11453,82610532,915094700,938,6765798,74946200,2,14426,159800,940,6780224,75106000,0,0,0,0,0,0
23988,당해,20221218,ZA,1:남성,2022,01_시즌,당해년도,겨울,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,4974,40886280,496902600,4973,40878060,496802700,1427900,37,304140,3696300,94179736,2128,17492160,212587200,1,8220,99900,2845,23385900,284215500,2846,23394120,284315400,0,0,0,0,0,0
23989,당해,20221218,ZF,1:남성,2022,02_이월,당해년도,여름,팬츠,반바지,04_PANTS,3588,25397178,286681200,1813,12833078,144858700,25000,1,7078,79900,25454434,1742,12330514,139185800,1762,12472081,140783800,71,502564,5672900,1833,12974645,146456700,0,0,0,0,0,0
23990,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,겨울,점퍼,패딩점퍼,06_OUTER,5734,141666333,1714466000,5641,139368640,1686659000,11329000,141,3483598,42159000,418340543,3948,97540754,1180452000,92,2272986,27508000,1693,41827887,506207000,1785,44100873,533715000,0,0,0,0,0,0
23991,당해,20221218,ZC,1:남성,2022,02_이월,당해년도,여름,수트,블레이져(수트),09_SUITS,2742,149111451,874698000,2488,135299312,793672000,446600,2,108603,638000,537203720,2479,134809667,790801000,253,13757781,80707000,9,489645,2871000,262,14247426,83578000,0,0,0,0,0,0
23992,당해,20221218,ZA,1:남성,2022,02_이월,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,3710,51398783,481929000,2744,38015703,356445600,484800,8,110833,1039200,160933419,2653,36754977,344624700,951,13175268,123534900,91,1260725,11820900,1042,14435994,135355800,0,0,0,-598,-8284764,-77680200
23993,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,팬츠,팬츠(일반),04_PANTS,33829,345034190,3379517100,33700,343736721,3366630000,2182045,44,441022,4395600,1271748433,27051,276729724,2702394900,100,1004003,9990000,6649,67006997,664235100,6749,68011001,674225100,0,0,0,0,0,0
23994,당해,20221218,ZE,1:남성,2022,02_이월,당해년도,봄,팬츠,팬츠(일반),04_PANTS,19312,171369250,1929268800,16794,148808223,1677720600,-1070,0,0,0,430622781,16793,148812731,1677620700,2494,22348632,249150600,1,-4509,99900,2495,22344123,249250500,0,0,0,-138,-1258015,-13786200
23995,당해,20221218,ZC,1:남성,2022,01_시즌,당해년도,사계절,수트,수트팬츠,09_SUITS,4182,85545485,539478000,4180,85504638,539220000,1334200,15,306161,1935000,277683681,3144,64352352,405576000,1,20231,129000,1036,21152286,133644000,1037,21172516,133773000,0,0,0,0,0,0
23996,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,겨울,수트,수트팬츠,09_SUITS,1184,29840973,164576000,1165,29362106,161935000,1387195,13,327646,1807000,57920618,557,14038363,77423000,18,453663,2502000,608,15323743,84512000,626,15777407,87014000,0,0,0,0,0,0
23997,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,여름,수트,블레이져(수트),09_SUITS,1479,65967997,353481000,791,35281059,189049000,0,0,0,0,138887287,775,34567409,185225000,687,30642335,164193000,16,713650,3824000,703,31355985,168017000,0,0,0,1,44603,239000
23998,당해,20221218,ZE,1:남성,2022,01_시즌,당해년도,겨울,사파리,패딩사파리,06_OUTER,18912,686019730,8680608000,18438,668884687,8463042000,84874735,1275,46103838,585225000,477836594,6601,238955919,3029859000,474,17135044,217566000,11837,429928768,5433183000,12311,447063811,5650749000,0,0,0,-6,-218002,-2754000
23999,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,6828,53074044,477277200,4813,37411449,336428700,663000,17,132141,1188300,160405314,4639,36058947,324266100,2005,15584865,140149500,174,1352502,12162600,2179,16937367,152312100,0,0,0,-1220,-9483060,-85278000
24000,당해,20221218,ZE,1:남성,2022,02_이월,당해년도,봄,스웨터,라운드,03_SWEATER,9913,88634184,1188568700,9418,84206741,1129218200,0,0,0,0,285328915,9394,83992244,1126340600,472,4222096,56592800,24,214498,2877600,496,4436594,59470400,0,0,0,-33,-296216,-3956700
24001,당해,20221218,ZA,1:남성,2022,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,4533,28648560,180866700,4521,28572720,180387900,438900,11,69520,438900,155511991,3996,25254720,159440400,10,63200,399000,525,3318000,20947500,535,3381200,21346500,0,0,0,0,0,0
24002,당해,20221218,ZE,1:남성,2022,02_이월,당해년도,가을,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,8186,67608174,817781400,7967,65799453,795903300,0,0,0,0,185770300,7975,65865525,796702500,217,1792203,21678300,-8,-66072,-799200,209,1726131,20879100,0,0,0,0,0,0
24003,당해,20221218,ZD,1:남성,2022,01_시즌,당해년도,겨울,팬츠,팬츠(일반),04_PANTS,262,6510532,46898000,208,5168667,37232000,0,0,0,0,1101030,11,273343,1969000,54,1341865,9666000,197,4895324,35263000,251,6237189,44929000,0,0,0,1,24849,179000
24004,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,소품,양말,10_ACC/ETC,3000,4290000,17700000,2825,4039750,16667500,769360,133,190190,784700,3881046,661,945230,3899900,175,250250,1032500,2164,3094520,12767600,2339,3344770,13800100,0,0,0,38,54340,224200
24005,당해,20221218,ZB,1:남성,2022,01_시즌,당해년도,사계절,소품,양말,10_ACC/ETC,4000,4240000,19600000,3990,4229400,19551000,259210,50,53000,245000,14707108,3041,3223460,14900900,10,10600,49000,949,1005940,4650100,959,1016540,4699100,0,0,0,0,0,0
24006,당해,20221218,ZB,1:남성,2022,02_이월,당해년도,봄,코트,싱글코트,06_OUTER,3638,114779361,1196902000,1343,42371820,441847000,1032000,7,220851,2303000,117212894,1049,33096083,345121000,2291,72281340,753739000,294,9275737,96726000,2585,81557078,850465000,0,0,0,-1689,-53288164,-555681000
24007,당해,20221218,ZB,3:남녀공용,2022,02_이월,당해년도,가을,니트 셔츠,라운드,01_KNIT,9811,126540662,882008900,9810,126527764,881919000,1568000,59,760972,5304100,148001292,4158,53629199,373804200,1,12898,89900,5652,72898565,508114800,5653,72911463,508204700,0,0,0,1,12898,89900
24008,당해,20221218,ZE,3:남녀공용,2022,01_시즌,당해년도,겨울,니트 셔츠,라운드,01_KNIT,8090,80689660,889091000,8021,80001454,881507900,11953817,579,5774946,63632100,62405706,2830,28226420,311017000,69,688206,7583100,5191,51775034,570490900,5260,52463240,578074000,0,0,0,-6,-59844,-659400
24009,당해,20221218,ZA,1:남성,2022,01_시즌,당해년도,겨울,자켓,싱글재킷,06_OUTER,2357,114813035,940443000,2355,114715612,939645000,13656400,74,3604652,29526000,341608678,1626,79204919,648774000,1,48712,399000,729,35510693,290871000,730,35559404,291270000,0,0,0,0,0,0
24010,당해,20221218,ZE,3:남녀공용,2022,01_시즌,당해년도,겨울,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,4356,5588478,565844400,4212,5403735,547138800,4288701,174,223231,22602600,57088240,2012,2581271,261358800,144,184743,18705600,2200,2822464,285780000,2344,3007207,304485600,0,0,0,1,1283,129900
24011,당해,20221218,ZE,1:남성,2022,01_시즌,당해년도,겨울,스웨터,Turtle,03_SWEATER,26831,337309298,4290276900,26433,332300851,4226636700,81918930,3332,41895485,532786800,459514761,17159,215871026,2743724100,398,5008446,63640200,9274,116429825,1482912600,9672,121438272,1546552800,0,0,0,-5,-62896,-799500
24012,당해,20221218,ZE,1:남성,2022,02_이월,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,3062,23351458,305893800,2620,19980693,261738000,0,0,0,0,68030085,2620,19980694,261738000,430,3279250,42957000,0,-1,0,430,3279250,42957000,0,0,0,-194,-1479464,-19380600
24013,당해,20221218,ZC,1:남성,2022,02_이월,당해년도,여름,수트,블레이져(수트),09_SUITS,3058,141183438,730862000,2921,134861901,698119000,-191200,-1,-47138,-239000,533704125,2933,135407795,700987000,123,5667535,29397000,-12,-545894,-2868000,111,5121641,26529000,0,0,0,0,0,0
