기획년도,주차,카테고리,라인,시즌이월,시즌,복종,소품종,성별,총입고수량,판매수량,판매액,평균택가,평균원가,총입고원가,총입고택가,매출원가계,판매택가계,주차별_평균_실판매가,월,월별_평균_실판매가,시즌별_평균_실판매가,실판매가,할인율,누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율,ROI,맑음,흐림,비,강한 비,눈,강한 눈,진눈깨비,악천후일수,평균기온(도),목표누적판매율_주차별,목표누적판매율_월별,ROI목표율_주차별,ROI목표율_월별,ROI목표율_주차별_percent,ROI목표율_월별_percent,목표통합지표_주차별,목표통합지표_월별,주차별_실제통합지표,통합목표달성율_주차별,통합목표달성율_월별,ROI_percent,월별_누적판매율,월별_ROI_percent,월별_실제통합지표
2023,2023-08-13,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,79187,2601,40435695,69900,6333,501491271,5535171300,16472133,181809900,16422.0,8,21122.0,30506,15546.0,78.0,39109,1205140398,236416913,2733719100,49.39,1.71,5,2,0,0,0,0,0,0,28.2,,,,,,,,,,,,171.0,,,
2023,2023-08-20,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,79187,1761,37494725,69900,6333,501491271,5535171300,11152413,123093900,22250.0,8,21122.0,30506,21292.0,70.0,40870,1242635123,247569326,2856813000,51.61,1.76,1,3,1,2,0,0,0,2,26.9,,,,,,,,,,,,176.0,,,
2023,2023-08-27,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,79187,1100,23959802,69900,6333,501491271,5535171300,6966300,76890000,22098.0,8,21122.0,30506,21782.0,69.0,41970,1266594925,254535626,2933703000,53.0,1.79,3,1,2,1,0,0,0,1,24.2,,,,,,,,,,,,179.0,,,
2023,2023-09-03,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,79187,1804,41071745,69900,6333,501491271,5535171300,11424732,126099600,26062.0,9,22520.0,30506,22767.0,67.0,43774,1307666670,265960358,3059802600,55.28,1.84,4,3,0,0,0,0,0,0,26.7,,,,,,,,,,,,184.0,,,
2023,2023-09-10,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,79187,1722,33869100,69900,6333,501491271,5535171300,10905426,120367800,19793.0,9,22520.0,30506,19668.0,72.0,45496,1341535770,276865784,3180170400,57.45,1.88,4,1,1,1,0,0,0,1,24.1,,,,,,,,,,,,188.0,,,
2023,2023-09-17,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,79187,1052,22738900,69900,6333,501491271,5535171300,6662316,73534800,22324.0,9,22520.0,30506,21615.0,69.0,46548,1364274670,283528100,3253705200,58.78,1.91,4,1,2,0,0,0,0,0,22.4,,,,,,,,,,,,191.0,,,
2023,2023-09-24,여름_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,드레스셔츠,1:남성,79187,905,19788250,69900,6333,501491271,5535171300,5731365,63259500,21902.0,9,22520.0,30506,21865.0,69.0,47453,1384062920,289259465,3316964700,59.93,1.93,3,1,3,0,0,0,0,0,21.2,,,,,,,,,,,,193.0,,,
2023,2023-01-08,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,6911,0,0,114900,9673,66850103,794073900,0,0,,1,53786.0,49883,53786.0,53.0,0,0,0,0,0.0,0.0,7,0,0,0,0,0,0,0,4.2,,,,,,,,,,,,0.0,,,
2023,2023-01-15,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,6911,0,0,114900,9673,66850103,794073900,0,0,,1,53786.0,49883,53786.0,53.0,0,0,0,0,0.0,0.0,6,0,0,0,1,0,0,0,-2.7,,,,,,,,,,,,0.0,,,
2023,2023-01-22,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,8333,77,3893000,114900,9673,80605109,957461700,744821,8847300,53842.0,1,53786.0,49883,50558.0,56.0,77,3893000,744821,8847300,0.92,0.03,6,0,0,0,1,0,0,0,-6.7,,,,,,,,,,,,3.0,,,
2023,2023-01-29,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,8333,125,6492862,114900,9673,80605109,957461700,1209125,14362500,53731.0,1,53786.0,49883,51943.0,55.0,202,10385862,1953946,23209800,2.42,0.09,7,0,0,0,0,0,0,0,-0.5,,,,,,,,,,,,9.0,,,
2023,2023-02-05,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,8333,96,4954000,114900,10816,90129728,957461700,1038336,11030400,54000.0,2,53966.0,49883,51604.0,55.0,298,15339862,2992282,34240200,3.58,0.12,7,0,0,0,0,0,0,0,3.0,,,,,,,,,,,,12.0,,,
2023,2023-02-12,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,8333,178,9137100,114900,10816,90129728,957461700,1925248,20452200,53181.0,2,53966.0,49883,51332.0,55.0,476,24476962,4917530,54692400,5.71,0.19,7,0,0,0,0,0,0,0,3.7,,,,,,,,,,,,19.0,,,
2023,2023-02-19,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,8333,160,8340900,114900,10816,90129728,957461700,1730560,18384000,54222.0,2,53966.0,49883,52131.0,55.0,636,32817862,6648090,73076400,7.63,0.26,7,0,0,0,0,0,0,0,1.4,,,,,,,,,,,,26.0,,,
2023,2023-02-26,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,11495,230,12064745,109900,10397,119517347,1263300500,2391387,25277000,54462.0,2,53966.0,49883,52455.0,52.0,866,44882607,9039477,98353400,7.53,0.27,7,0,0,0,0,0,0,0,4.5,,,,,,,,,,,,27.0,,,
2023,2023-03-05,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,11495,311,16218800,109900,11018,126648078,1263300500,3426494,34178900,53800.0,3,55016.0,49883,52150.0,53.0,1177,61101407,12465971,132532300,10.24,0.34,7,0,0,0,0,0,0,0,11.5,,,,,,,,,,,,34.0,,,
2023,2023-03-12,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,11495,352,19117550,109900,11018,126648078,1263300500,3878219,38684800,55414.0,3,55016.0,49883,54311.0,51.0,1529,80218957,16344190,171217100,13.3,0.45,7,0,0,0,0,0,0,0,6.6,,,,,,,,,,,,45.0,,,
2023,2023-03-19,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,11830,337,18273600,124675,12517,148073152,1474905250,4218145,42015475,55301.0,3,55016.0,49883,54224.0,57.0,1866,98492557,20562335,213232575,15.77,0.47,7,0,0,0,0,0,0,0,12.9,,,,,,,,,,,,47.0,,,
2023,2023-03-26,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,11830,396,21394800,124675,12517,148073152,1474905250,4956633,49371300,55144.0,3,55016.0,49883,54027.0,57.0,2262,119887357,25518968,262603875,19.12,0.56,7,0,0,0,0,0,0,0,11.9,,,,,,,,,,,,56.00000000000001,,,
2023,2023-04-02,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,11830,444,23312800,124675,12517,148073152,1474905250,5557437,55355700,71659.0,4,71463.0,49883,52506.0,58.0,2706,143200157,31076405,317959575,22.87,0.67,4,0,3,0,0,0,0,0,13.4,,,,,,,,,,,,67.0,,,
2023,2023-04-09,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,11830,281,13496151,124675,12517,148073152,1474905250,3517207,35033675,71350.0,4,71463.0,49883,48029.0,61.0,2987,156696308,34593612,352993250,25.25,0.73,4,1,2,0,0,0,0,0,12.7,,,,,,,,,,,,73.0,,,
2023,2023-04-16,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,13829,331,16370237,121720,13823,191163799,1683265880,4575545,40289320,71093.0,4,71463.0,49883,49457.0,59.0,3318,173066545,39169157,393282570,23.99,0.62,4,3,0,0,0,0,0,0,15.2,,,,,,,,,,,,62.0,,,
2023,2023-04-23,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,13829,246,12446358,121720,13823,191163799,1683265880,3400556,29943120,71163.0,4,71463.0,49883,50595.0,58.0,3564,185512903,42569713,423225690,25.77,0.66,3,2,2,0,0,0,0,0,13.5,,,,,,,,,,,,66.0,,,
2023,2023-04-30,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,13829,209,11957676,121720,13823,191163799,1683265880,2889091,25439480,71992.0,4,71463.0,49883,57214.0,53.0,3773,197470579,45458804,448665170,27.28,0.7,4,1,2,0,0,0,0,0,16.6,,,,,,,,,,,,70.0,,,
2023,2023-05-07,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,18805,391,18930591,115486,11849,222820445,2171708857,4632959,45154914,68266.0,5,64342.0,49883,48416.0,58.0,4164,216401170,50091763,493820084,22.14,0.66,6,1,0,0,0,0,0,0,17.3,,,,,,,,,,,,66.0,,,
2023,2023-05-14,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,18805,332,16083748,115486,11849,222820445,2171708857,3933868,38341257,63582.0,5,64342.0,49883,48445.0,58.0,4496,232484918,54025631,532161341,23.91,0.71,6,0,1,0,0,0,0,0,21.6,,,,,,,,,,,,71.0,,,
2023,2023-05-21,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,18805,281,14524834,115486,11849,222820445,2171708857,3329569,32451486,63805.0,5,64342.0,49883,51690.0,55.0,4777,247009752,57355200,564612827,25.4,0.75,2,4,1,0,0,0,0,0,20.2,,,,,,,,,,,,75.0,,,
2023,2023-05-28,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,351,17959000,115486,11849,222820445,2171708857,4158999,40535486,62836.0,5,64342.0,49883,51165.0,56.0,5128,264968752,61514199,605148313,27.27,0.8,4,1,2,0,0,0,0,0,22.1,,,,,,,,,,,,80.0,,,
2023,2023-06-04,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,481,22826996,115486,11917,224096499,2171708857,5732008,55548629,55679.0,6,51217.0,49883,47457.0,59.0,5609,287795748,67246207,660696942,29.83,0.87,2,3,2,0,0,0,0,0,21.7,,,,,,,,,,,,87.0,,,
2023,2023-06-11,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,514,22754830,115486,11917,224096499,2171708857,6125265,59359657,56905.0,6,51217.0,49883,44270.0,62.0,6123,310550578,73371472,720056599,32.56,0.93,3,2,0,2,0,0,0,2,22.5,,,,,,,,,,,,93.0,,,
2023,2023-06-18,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,18805,332,14417611,115486,11917,224096499,2171708857,3956397,38341257,47056.0,6,51217.0,49883,43427.0,62.0,6455,324968189,77327869,758397856,34.33,0.97,4,1,2,0,0,0,0,0,24.7,,,,,,,,,,,,97.0,,,
2023,2023-06-25,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,267,11079750,115486,11917,224096499,2171708857,3181801,30834686,45228.0,6,51217.0,49883,41497.0,64.0,6722,336047939,80509670,789232542,35.75,1.0,2,2,2,1,0,0,0,1,25.9,,,,,,,,,,,,100.0,,,
2023,2023-07-02,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,356,16384656,115486,11917,224096499,2171708857,4242401,41112914,48444.0,7,40160.0,49883,46024.0,60.0,7078,352432595,84752071,830345456,37.64,1.05,5,0,1,1,0,0,0,1,26.6,,,,,,,,,,,,105.0,,,
2023,2023-07-09,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,18805,558,18937511,115486,11917,224096499,2171708857,6649606,64441029,41005.0,7,40160.0,49883,33938.0,71.0,7636,371370106,91401677,894786485,40.61,1.1,0,2,1,4,0,0,0,4,24.9,,,,,,,,,,,,110.00000000000001,,,
2023,2023-07-16,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,18805,464,13473809,115486,11917,224096499,2171708857,5529422,53585371,36560.0,7,40160.0,49883,29038.0,75.0,8100,384843915,96931099,948371856,43.07,1.13,3,1,3,0,0,0,0,0,26.8,,,,,,,,,,,,112.99999999999999,,,
2023,2023-07-23,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,18805,449,13672032,115486,11917,224096499,2171708857,5350669,51853086,37547.0,7,40160.0,49883,30450.0,74.0,8549,398515947,102281768,1000224942,45.46,1.16,2,3,2,0,0,0,0,0,27.8,,,,,,,,,,,,115.99999999999999,,,
2023,2023-07-30,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,18805,431,13602484,115486,11917,224096499,2171708857,5136165,49774343,37246.0,7,40160.0,49883,31560.0,73.0,8980,412118431,107417933,1049999285,47.75,1.19,5,1,0,1,0,0,0,1,29.6,,,,,,,,,,,,119.0,,,
2023,2023-08-06,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,752,20448076,115486,11917,224096499,2171708857,8961477,86845257,37482.0,8,37855.0,49883,27192.0,76.0,9732,432566507,116379410,1136844542,51.75,1.24,2,1,4,0,0,0,0,0,26.9,,,,,,,,,,,,124.0,,,
2023,2023-08-13,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,705,16993359,115486,11917,224096499,2171708857,8401384,81417429,35821.0,8,37855.0,49883,24104.0,79.0,10437,449559866,124780794,1218261971,55.5,1.27,5,2,0,0,0,0,0,0,28.2,,,,,,,,,,,,127.0,,,
2023,2023-08-20,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,18805,351,9192886,115486,11917,224096499,2171708857,4182817,40535486,38895.0,8,37855.0,49883,26191.0,77.0,10788,458752752,128963611,1258797457,57.37,1.29,1,3,1,2,0,0,0,2,26.9,,,,,,,,,,,,129.0,,,
2023,2023-08-27,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,512,12491166,115486,11917,224096499,2171708857,6101431,59128686,39224.0,8,37855.0,49883,24397.0,79.0,11300,471243918,135065042,1317926143,60.09,1.31,3,1,2,1,0,0,0,1,24.2,,,,,,,,,,,,131.0,,,
2023,2023-09-03,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,272,7225914,115486,11917,224096499,2171708857,3241385,31412114,39458.0,9,37741.0,49883,26566.0,77.0,11572,478469832,138306427,1349338257,61.54,1.32,4,3,0,0,0,0,0,0,26.7,,,,,,,,,,,,132.0,,,
2023,2023-09-10,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,414,10737807,115486,11917,224096499,2171708857,4933579,47811086,41055.0,9,37741.0,49883,25937.0,78.0,11986,489207639,143240006,1397149343,63.74,1.35,4,1,1,1,0,0,0,1,24.1,,,,,,,,,,,,135.0,,,
2023,2023-09-17,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,3:남녀공용,18805,178,5147054,115486,11917,224096499,2171708857,2121201,20556457,35402.0,9,37741.0,49883,28916.0,75.0,12164,494354693,145361207,1417705800,64.68,1.36,4,1,2,0,0,0,0,0,22.4,,,,,,,,,,,,136.0,,,
2023,2023-09-24,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,18805,90,2888050,115486,11917,224096499,2171708857,1072517,10393714,34209.0,9,37741.0,49883,32089.0,72.0,12254,497242743,146433724,1428099514,65.16,1.36,3,1,3,0,0,0,0,0,21.2,,,,,,,,,,,,136.0,,,
2023,2023-02-26,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,22202,0,0,89900,7023,155924646,1995959800,0,0,,2,,29276,29276.0,67.0,0,0,0,0,0.0,0.0,7,0,0,0,0,0,0,0,4.5,,,,,,,,,,,,0.0,,,
2023,2023-03-05,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,30991,67,3283000,89900,5948,184349964,2786090900,398550,6023300,49000.0,3,48914.0,29276,49000.0,45.0,67,3283000,398550,6023300,0.22,0.01,7,0,0,0,0,0,0,0,11.5,,,,,,,,,,,,1.0,,,
2023,2023-03-12,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,30991,330,16152100,89900,5948,184349964,2786090900,1963005,29667000,48946.0,3,48914.0,29276,48946.0,46.0,397,19435100,2361555,35690300,1.28,0.08,7,0,0,0,0,0,0,0,6.6,,,,,,,,,,,,8.0,,,
2023,2023-03-19,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,46161,356,17274400,89900,6763,312171456,4149873900,2407509,32004400,48734.0,3,48914.0,29276,48524.0,46.0,753,36709500,4769064,67694700,1.63,0.09,7,0,0,0,0,0,0,0,12.9,,,,,,,,,,,,9.0,,,
2023,2023-03-26,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,46161,725,35512900,89900,6763,312171456,4149873900,4902933,65177500,49054.0,3,48914.0,29276,48983.0,46.0,1478,72222400,9671997,132872200,3.2,0.18,7,0,0,0,0,0,0,0,11.9,,,,,,,,,,,,18.0,,,
2023,2023-04-02,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,46161,816,39754240,89900,6763,312171456,4149873900,5518336,73358400,48757.0,4,47271.0,29276,48718.0,46.0,2294,111976640,15190333,206230600,4.97,0.28,4,0,3,0,0,0,0,0,13.4,,,,,,,,,,,,28.000000000000004,,,
2023,2023-04-09,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,46161,792,38230000,89900,6763,312171456,4149873900,5356032,71200800,48357.0,4,47271.0,29276,48270.0,46.0,3086,150206640,20546365,277431400,6.69,0.37,4,1,2,0,0,0,0,0,12.7,,,,,,,,,,,,37.0,,,
2023,2023-04-16,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,46161,789,38508900,89900,6763,312171456,4149873900,5335744,70931100,48880.0,4,47271.0,29276,48807.0,46.0,3875,188715540,25882109,348362500,8.39,0.47,4,3,0,0,0,0,0,0,15.2,,,,,,,,,,,,47.0,,,
2023,2023-04-23,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,46161,779,38124100,89900,6763,312171456,4149873900,5268117,70032100,48930.0,4,47271.0,29276,48940.0,46.0,4654,226839640,31150226,418394600,10.08,0.56,3,2,2,0,0,0,0,0,13.5,,,,,,,,,,,,56.00000000000001,,,
2023,2023-04-30,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,46161,767,31749545,89900,6763,312171456,4149873900,5186965,68953300,41430.0,4,47271.0,29276,41394.0,54.0,5421,258589185,36337191,487347900,11.74,0.64,4,1,2,0,0,0,0,0,16.6,,,,,,,,,,,,64.0,,,
2023,2023-05-07,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,1201,49397395,89900,6675,406286048,5471763500,8016915,107969900,43031.0,5,40814.0,29276,41130.0,54.0,6622,307986580,44354106,595317800,10.88,0.58,6,1,0,0,0,0,0,0,17.3,,,,,,,,,,,,57.99999999999999,,,
2023,2023-05-14,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,1170,47658175,89900,6675,406286048,5471763500,7809984,105183000,41212.0,5,40814.0,29276,40733.0,55.0,7792,355644755,52164090,700500800,12.8,0.67,6,0,1,0,0,0,0,0,21.6,,,,,,,,,,,,67.0,,,
2023,2023-05-21,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,1261,51112295,89900,6675,406286048,5471763500,8417427,113363900,40283.0,5,40814.0,29276,40533.0,55.0,9053,406757050,60581517,813864700,14.87,0.76,2,4,1,0,0,0,0,0,20.2,,,,,,,,,,,,76.0,,,
2023,2023-05-28,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,1377,53829600,89900,6675,406286048,5471763500,9191750,123792300,39174.0,5,40814.0,29276,39092.0,57.0,10430,460586650,69773267,937657000,17.14,0.86,4,1,2,0,0,0,0,0,22.1,,,,,,,,,,,,86.0,,,
2023,2023-06-04,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,2017,70044900,89900,6803,414040249,5471763500,13720844,181328300,34832.0,6,31326.0,29276,34727.0,61.0,12447,530631550,83494111,1118985300,20.45,0.96,2,3,2,0,0,0,0,0,21.7,,,,,,,,,,,,96.0,,,
2023,2023-06-11,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,1841,61999900,89900,6803,414040249,5471763500,12523587,165505900,33812.0,6,31326.0,29276,33677.0,63.0,14288,592631450,96017698,1284491200,23.47,1.07,3,2,0,2,0,0,0,2,22.5,,,,,,,,,,,,107.0,,,
2023,2023-06-18,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,2108,61542100,89900,6803,414040249,5471763500,14339881,189509200,29233.0,6,31326.0,29276,29195.0,68.0,16396,654173550,110357579,1474000400,26.94,1.17,4,1,2,0,0,0,0,0,24.7,,,,,,,,,,,,117.0,,,
2023,2023-06-25,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,2116,57804500,89900,6803,414040249,5471763500,14394302,190228400,27426.0,6,31326.0,29276,27318.0,70.0,18512,711978050,124751881,1664228800,30.41,1.26,2,2,2,1,0,0,0,1,25.9,,,,,,,,,,,,126.0,,,
2023,2023-07-02,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,2057,55343385,89900,6803,414040249,5471763500,13992948,184924300,27183.0,7,19995.0,29276,26905.0,70.0,20569,767321435,138744829,1849153100,33.79,1.35,5,0,1,1,0,0,0,1,26.6,,,,,,,,,,,,135.0,,,
2023,2023-07-09,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,2124,44172508,89900,6803,414040249,5471763500,14448722,190947600,21043.0,7,19995.0,29276,20797.0,77.0,22693,811493943,153193551,2040100700,37.28,1.41,0,2,1,4,0,0,0,4,24.9,,,,,,,,,,,,141.0,,,
2023,2023-07-16,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,2257,39509420,89900,6803,414040249,5471763500,15353468,202904300,17423.0,7,19995.0,29276,17505.0,81.0,24950,851003363,168547019,2243005000,40.99,1.46,3,1,3,0,0,0,0,0,26.8,,,,,,,,,,,,146.0,,,
2023,2023-07-23,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,2472,43263002,89900,6803,414040249,5471763500,16816027,222232800,17451.0,7,19995.0,29276,17501.0,81.0,27422,894266365,185363046,2465237800,45.05,1.52,2,3,2,0,0,0,0,0,27.8,,,,,,,,,,,,152.0,,,
2023,2023-07-30,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,1743,29627497,89900,6803,414040249,5471763500,11856932,156695700,16878.0,7,19995.0,29276,16998.0,81.0,29165,923893862,197219978,2621933500,47.92,1.55,5,1,0,1,0,0,0,1,29.6,,,,,,,,,,,,155.0,,,
2023,2023-08-06,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,1933,33222296,89900,6803,414040249,5471763500,13149426,173776700,17188.0,8,17314.0,29276,17187.0,81.0,31098,957116158,210369404,2795710200,51.09,1.59,2,1,4,0,0,0,0,0,26.9,,,,,,,,,,,,159.0,,,
2023,2023-08-13,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,60865,1880,32832369,89900,6803,414040249,5471763500,12788888,169012000,18025.0,8,17314.0,29276,17464.0,81.0,32978,989948527,223158292,2964722200,54.18,1.63,5,2,0,0,0,0,0,0,28.2,,,,,,,,,,,,163.0,,,
